OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0001,Pouparts Yard And Land Rear Of 84A Hampton Road Twickenham,https://maps.london.gov.uk/brownfield-sites/,51.441514,-0.346989,0.03,not owned by a public authority,permissioned,full planning permission,11/12/2009,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=08/0225/FUL,,9,9,,,13/12/2017,13/12/2017,31/08/2018
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0002,"St Paul's School, Lonsdale Road, Barnes",https://maps.london.gov.uk/brownfield-sites/,51.486911,-0.237968,17.98,owned by a public authority,permissioned,outline planning permission,30/06/2017,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=08/1760/EXT,,18,18,,,13/12/2017,11/12/2019,01/10/2011
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0006,84 Whitton Road Twickenham TW1 1BS,https://maps.london.gov.uk/brownfield-sites/,51.452895,-0.334522,0.03,not owned by a public authority,permissioned,full planning permission,20/10/2014,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=10/1864/FUL,,9,9,,,13/12/2017,13/12/2017,31/07/2018
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0007,Becketts Wharf And Osbourne House Becketts Place Hampton Wick,https://maps.london.gov.uk/brownfield-sites/,51.41343,-0.309585,0.2,not owned by a public authority,permissioned,full planning permission,07/03/2011,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=11/0468/PS192,,11,11,,,13/12/2017,13/12/2017,07/03/2011
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0008,Twickenham Railway Station London Road Twickenham,https://maps.london.gov.uk/brownfield-sites/,51.450531,-0.329285,1.18,owned by a public authority,permissioned,full planning permission,30/03/2012,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=11/1443/FUL,,115,115,,,13/12/2017,13/12/2017,14/03/2015
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0009,37 Grosvenor Road Twickenham TW1 4AD,https://maps.london.gov.uk/brownfield-sites/,51.447961,-0.330351,0.01,not owned by a public authority,permissioned,full planning permission,30/03/2012,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=11/3248/FUL,,7,7,,,13/12/2017,13/12/2017,02/04/2018
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0011,Lockcorp House 75 Norcutt Road Twickenham TW2 6SR,https://maps.london.gov.uk/brownfield-sites/,51.447691,-0.341648,0.02,not owned by a public authority,permissioned,full planning permission,23/06/2015,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/0157/FUL,yes,9,9,,,13/12/2017,13/12/2017,
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0012,HMP Latchmere House Church Road Ham Richmond TW10 5HH,https://maps.london.gov.uk/brownfield-sites/,51.428,-0.296546,2.53,owned by a public authority,permissioned,full planning permission,05/01/2015,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/0451/FUL,,42,42,,,13/12/2017,13/12/2017,02/05/2016
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0014,29 Charles Street Barnes London,https://maps.london.gov.uk/brownfield-sites/,51.470539,-0.253685,0.1,not owned by a public authority,permissioned,full planning permission,18/12/2014,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/2490/FUL,,5,5,,,13/12/2017,13/12/2017,14/08/2018
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0015,2 Broad Street Teddington TW11 8RF,https://maps.london.gov.uk/brownfield-sites/,51.425996,-0.339627,0.01,not owned by a public authority,permissioned,full planning permission,20/04/2015,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/3011/FUL,,5,5,,,13/12/2017,13/12/2017,04/04/2018
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0016,Richmond Film Services Park Lane Richmond TW9 2RA,https://maps.london.gov.uk/brownfield-sites/,51.463586,-0.303913,0.12,not owned by a public authority,permissioned,full planning permission,30/04/2015,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/3780/FUL,,8,8,,,13/12/2017,13/12/2017,01/07/2016
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0017,97A White Hart Lane Barnes London SW13 0JL,https://maps.london.gov.uk/brownfield-sites/,51.467703,-0.253448,0.01,not owned by a public authority,permissioned,full planning permission,30/07/2015,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=14/4721/FUL,,8,8,,,13/12/2017,13/12/2017,25/06/2018
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0018,Christ Church Station Road Teddington,https://maps.london.gov.uk/brownfield-sites/,51.426274,-0.332652,0.22,not owned by a public authority,permissioned,full planning permission,07/10/2016,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=15/3072/FUL,,6,6,,,13/12/2017,13/12/2017,01/03/2018
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0019,Teddington Studios Broom Road Teddington,https://maps.london.gov.uk/brownfield-sites/,51.428978,-0.321245,1.8,not owned by a public authority,permissioned,full planning permission,18/07/2016,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=17/1286/VRC,,237,237,,,13/12/2017,20/12/2018,05/10/2017
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0020,The Avenue Centre 1 Normansfield Avenue Hampton Wick Teddington TW11 9RP,https://maps.london.gov.uk/brownfield-sites/,51.419154,-0.311015,0.52,not owned by a public authority,permissioned,full planning permission,21/10/2016,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=15/5216/FUL,,15,15,,,13/12/2017,13/12/2017,01/11/2017
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0021,Silver Birches 2 - 6 Marchmont Road Richmond TW10 6HH,https://maps.london.gov.uk/brownfield-sites/,51.458858,-0.29487,0.24,not owned by a public authority,permissioned,full planning permission,21/10/2016,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=15/5217/FUL,yes,8,8,,,13/12/2017,13/12/2017,
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0022,29 George Street Richmond TW9 1HY,https://maps.london.gov.uk/brownfield-sites/,51.460659,-0.303888,0.15,not owned by a public authority,permissioned,full planning permission,14/07/2016,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/0058/FUL,yes,9,9,,,13/12/2017,13/12/2017,
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0024,275 Sandycombe Road Richmond TW9 3LU,https://maps.london.gov.uk/brownfield-sites/,51.474208,-0.286281,0.05,not owned by a public authority,permissioned,full planning permission,23/02/2017,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/0905/FUL,yes,6,6,,,13/12/2017,13/12/2017,
http://opendatacommunities.org/id/london-borough-council/richmond,RBR/17/0025,"2 High Street, Teddington",https://maps.london.gov.uk/brownfield-sites/,51.426454,-0.3341,0.02,not owned by a public authority,permissioned,full planning permission,10/10/2017,http://www2.richmond.gov.uk/PlanData2/Planning_CaseNo.aspx?strCASENO=16/2647/FUL,yes,22,22,,,13/12/2017,13/12/2017,
