OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,12/01792/OUT,"Land parcel south of Quercus Road, Quercus Road (Matbro SIAC), Tetbury",389657,193974,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=389657.000000&StartNorthing=193974.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,5,not owned by a public authority,,permissioned,outline planning permission,2013-09-26,,,,,"Only 50 of the Outline permission remain not started (see 13/04451/REM, 15/03479/REM and 16/02483/REM for parts of the site that are under construction)
Approximately 124 dwellings, 50 sheltered units and 50 extra care apartments
",2017-11-13,2017-12-01,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,15/03385/FUL,"Former filling station on the A40 Windrush Section, Windrush",402215,202113,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=418936.000000&StartNorthing=212498.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.15,not owned by a public authority,,permissioned,full planning permission,2016-08-02,,,,yes,"Has planning permission for 12 dwellings
Erection of 12 dwellings
",2017-11-13,2017-11-13,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,16/05023/FUL,"First Floor, 27 Dyer Street, Cirencester",402567,201987,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402567.000000&StartNorthing=201987.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.16,not owned by a public authority,,permissioned,full planning permission,2017-03-08,,,,yes,"Has planning permission for six dwellings
Change of use of gym to create six apartments
",2017-11-13,2017-11-13,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,17/00323/OUT,"Ullenwood Court, Ullenwood, Coberley",394189,217001,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=394189.000000&StartNorthing=1217001.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,6.57,not owned by a public authority,,permissioned,outline planning permission,2017-07-12,,,,yes,"Has planning permission for 20 dwellings (supersedes application 14/05225/OUT)
Residential re-development consisting of 20 units
",2017-11-13,2018-11-23,
,,17/00842/FUL,"Land Adjacent Fosse Lodge, Stratford Road, Moreton-In-Marsh",420790,233267,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=420790.000000&StartNorthing=233267.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.21,not owned by a public authority,,permissioned,full planning permission,2018-02-15,,,,yes,"Has planning permission for ten dwellings
Redevelopment of former scrapyard for the erection of 10 dwellings
",2018-11-23,2018-11-23,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,17/02205/FUL,"50-52 Lewis Lane, Cirencester",402669,201879,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402669.000000&StartNorthing=201879.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.04,not owned by a public authority,,permissioned,full planning permission,2017-08-10,,,,yes,"Has planning permission for seven dwellings
Change of use from shop to seven flats
",2017-11-13,2017-11-13,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,17/02435/OUT,"Former filling station on the A40 Windrush section, Windrush",418917,212578,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=418917.000000&StartNorthing=212578.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,1.17,not owned by a public authority,,permissioned,outline planning permission,2017-08-04,,,,yes,"Has planning permission for 16 dwellings (supersedes application 13/02463/OUT)
Conversion of partially constructed motel building to form 16 apartments
",2017-11-13,2018-11-23,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,17/03081/FUL,"Land at White Hart Lane, Stow-on-the-Wold",419307,225857,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=419307.000000&StartNorthing=1225857.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.06,not owned by a public authority,,permissioned,full planning permission,2017-11-21,,,,yes,"Has planning permission for seven dwellings (supersedes application 14/03649/FUL)
Erection of 7 dwellings (1 detached dwelling and 6 semi-detached 1-bed dwellings)
",2017-11-13,2018-11-23,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,17/03221/FUL,"Former Hospital Site, Moreton-in-Marsh",420362,232714,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=420362.000000&StartNorthing=232714.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.79,not owned by a public authority,,permissioned,full planning permission,2017-11-21,,,,,"Has planning permission for 20 dwellings
Residential development to provide 20 homes (19 retirement homes and 1 open market)
",2017-11-13,2017-12-01,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,17/04749/FUL,"Stow Agricultural Services, Lower Swell Road, Stow-on-the-Wold",418927,225686,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=418913.000000&StartNorthing=225693.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.19,not owned by a public authority,,permissioned,full planning permission,2018-03-22,,,,,"Has planning permission for seven dwellings (supersedes application 14/00188/FUL)
Demolition of existing buildings and the erection of 7 residential dwellings
",2017-11-13,2018-11-23,
,,17/04958/OPANOT,"Quest House, London Road, Fairford",416720,200941,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=416720.000000&StartNorthing=200941.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.18,not owned by a public authority,,permissioned,planning permission granted under an order,2018-02-07,,,,,"Has planning permission for eight dwellings
Change of use from existing building to flats
",2018-11-23,2018-11-23,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,17/04962/FUL,"White House, Stow Road, Moreton-in-Marsh",420420,232034,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=420420.000000&StartNorthing=232034.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.07,not owned by a public authority,,permissioned,full planning permission,2018-03-02,,,,yes,"Has planning permission for eight dwellings (supersedes application 17/00820/FUL)
Demolition of existing dwelling and erection of 8 flats together with creation of new vehicular access
",2017-11-13,2018-11-23,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,17/05083/FUL,"The Priory Nursing Home, The Chipping, Tetbury",389090,193317,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=389090.000000&StartNorthing=193317.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.3,not owned by a public authority,,permissioned,full planning permission,2018-05-01,,,,yes,"Has planning permission for nine dwellings (supersedes application 17/02343/FUL)
Change of use to provide nine residential dwellings
",2017-11-13,2018-11-23,
,,18/00042/FUL,"The Garage, Tally Ho Lane, Guiting Power",409436,224668,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=409436.000000&StartNorthing=224668.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.09,not owned by a public authority,,permissioned,full planning permission,2018-02-18,,,,yes,"Has planning permission for five dwellings
Development of 5 dwellings
",2018-11-23,2018-11-23,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,18/01177/FUL,"Wells Masonry Group Ltd, Ilsom Farm, Cirencester Road, Tetbury Upton",390138,194078,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=390138.000000&StartNorthing=194078.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.76,not owned by a public authority,,permissioned,full planning permission,2018-07-24,,,,yes,"Has planning permission for 16 dwellings (supersedes application 16/04810/FUL)
Erection of 16 dwellings following demolition of existing buildings
",2017-11-13,2018-11-23,
,,18/02760/FUL,"Paterson Road, Cirencester",403311,201833,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=403311.000000&StartNorthing=201833.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.92,not owned by a public authority,,permissioned,full planning permission,2018-10-25,,,,yes,"Has planning permission for 36 dwellings
Erection of 36 replacement dwellings and associated infrastructure
",2018-11-26,2018-11-26,
,,18/02958/FUL,"Nelson Inn, 70 Gloucester Street, Cirencester",402032,202497,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402032.000000&StartNorthing=202497.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.24,not owned by a public authority,,permissioned,full planning permission,2018-11-22,,,,yes,"Has planning permission for six dwellings
hange of use and conversion of Public House and associated land/buildings to 6 dwellings
",2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,C_17,"42-54 Querns Lane, Cirencester",402255,201621,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402255.000000&StartNorthing=201621.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.18,not owned by a public authority,,not permissioned,,,,,,,"Proposed allocation for six dwellings - see SHELAA (November 2017) for further information
Suitable for development (six dwellings)
",2017-11-13,2017-11-13,
http://opendatacommunities.org/id/district-council/cotswold,Cotswold District Council,C_57/C_101A /C_101B,"Forum Car Park, Magistrates Court and Cirencester Police Station, Cirencester",402493,201869,http://my.cotswold.gov.uk/mcd.aspx?MapSource=WOxford/cdc_AllMaps&StartEasting=402493.000000&StartNorthing=201869.000000&StartZoom=250&o=1&Layers=Brownfield_Sites_CDC,0.88,owned by a public authority,,not permissioned,,,,,,,"Proposed allocation for 24 dwellings - see SHELAA (November 2017) for further information
Suitable for mixed use (24 flats) subject to the outcome of the Cirencester Parking Strategy
",2017-11-13,2017-11-13,
