OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/leicester,Leicester City Council,19,"""Velodrome Saffron Lane""",458703.62,302220,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=19&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,1.28,not owned by a public authority,,not permissioned,,,,53,53,53,Yes,,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/unitary-authority/leicester,Leicester City Council,31,"""241 Loughborough Road - Rear of Bestway""",459356.75,307619.1,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=31&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,2.7,not owned by a public authority,,permissioned,full planning permission,07/05/2014,,161,,,Yes,. Planning permission for 161 dwellings,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/unitary-authority/leicester,Leicester City Council,61,"""Abbey Meadows - remainder of site""",458963.35,306121.6,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=61&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,1.7,not owned by a public authority,,not permissioned,,,,110,110,110,Yes,,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/unitary-authority/leicester,Leicester City Council,68,"""Abbey Park Road Bus Depot (MHT)""",459057.37,305771.59,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=68&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,3.65,not owned by a public authority,,not permissioned,,,,400,400,400,Yes,,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/unitary-authority/leicester,Leicester City Council,71,"""Former Merlin Works - Bath Lane (No 1 Westbridge)""",458041.56,304551.5,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=71&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,0.61,not owned by a public authority,,permissioned,full planning permission,20/03/2013,,388,,,Yes,. Planning permission for 388 flats,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/unitary-authority/leicester,Leicester City Council,96,"""Leicester House - Lee Circle""",459073.21,304835.44,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=96&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,0.2,not owned by a public authority,,permissioned,full planning permission,19/10/2001,,96,,,Yes,. Planning permission for 96 flats,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/unitary-authority/leicester,Leicester City Council,110,"""38-44 York Street and 31-33 Dover Street""",459008.38,304126.87,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=110&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,0.08,not owned by a public authority,,permissioned,full planning permission,16/02/2017,,49,,,Yes,. Planning permission for 49 flats,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/unitary-authority/leicester,Leicester City Council,122,"""Former Filbert Street Stadium (remainder of site)""",458347.55,303147.5,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=122&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,1.33,not owned by a public authority,,not permissioned,,,,73,73,73,Yes,,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/unitary-authority/leicester,Leicester City Council,176,"""143-147 Queens Road""",459908.91,302394.86,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=176&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,0.12,not owned by a public authority,,permissioned,full planning permission,31/12/2014,,41,,,Yes,. Planning permission for 41 flats,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/unitary-authority/leicester,Leicester City Council,181,"""10-12 Fairfax Road""",461102.88,306849.05,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=181&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,0.2,not owned by a public authority,,not permissioned,,,,30,30,30,Yes,,31/12/2017,31/12/2017,
