OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR001,"Former Leisure Centre, Park Road, Coleshill",-1.709995,52.49774,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.32,owned by a public authority,,permissioned,full planning permission,2019-02-13 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,23,23,yes,Demolition of existing leisure centre and construction of twenty three new dwellings and ancillary site works,2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR002,"Former Polesworth Learning Centre, High Street, Polesworth",-1.612026,52.619884,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.62,not owned by a public authority,,permissioned,full planning permission,2018-12-19 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,12,12,yes,"Conversion of The Old School Building to 3 no. dwellinghouses, demolition of modern flat roofed buildings, construction of 9 no. dwellinghouses and formation of new vehicular access",2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR003,"Land at Spon Lane, Grendon (former Sparrowdale School and Former Recycling Centre)",-1.593722,52.593033,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,2.1,owned by a public authority,,permissioned,full planning permission,2019-05-17 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,56,56,yes,"Construction of 56 residential dwellings (class C3) including; construction of new vehicular access to Spon Lane, formalisation of existing vehicular access to Spon Lane, pedestrian accesses to Spon Lane and A5 (Watling Street), drainage infrastructure, landscaping, public open space and other works",2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR004,"Water Orton Primary School, Attleborough Lane, Water Orton",-1.742152,52.512747,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,2.8,owned by a public authority,,not permissioned,,,,,48,48,yes,"The land is allocated for residential development within the Submission Local Plan, reference H21",2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR005,"Land at Village Farm, Birmingham Road, Ansley",-1.565247,52.524222,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.6,not owned by a public authority,,not permissioned,,,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,7,7,yes,"Outline application (all matters reserved) for the demolition of all modern farm buildings, conversion of traditional building into 2 dwellings, and erection of 5 new dwellings, garage block, parking areas and other associated works",2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR007,"Ansley Social Club, Birmingham Road, Ansley",-1.559587,52.519823,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.31,not owned by a public authority,,permissioned,outline planning permission,2017-10-04 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,10,10,yes,"Outline application (all matters reserved) for the demolition of former social club and residential dwelling and the erection of up to 10 dwellings, along with associated open space and drainage infrastructure",2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR008,"Britannia Mill, Coleshill Road, Atherstone",-1.549074,52.573543,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.42,not owned by a public authority,,permissioned,full planning permission,2019-11-07 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,70,70,yes,Erection of 70 apartments (use class C3) with extra care provision,2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR009,"Durnos Nurseries, Old Holly Lane, Atherstone",-1.551531,52.587271,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,3.65,not owned by a public authority,,permissioned,full planning permission,,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,121,121,yes,Demolition of Virginia House and nursery buildings and erection of 121 dwellings with public open space and associated infrastructure,2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR010,"Phoenix Yard, Church Street, Atherstone",-1.5478746,52.578295,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.6,not owned by a public authority,,permissioned,full planning permission,2007-10-16 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,73,73,yes,"Planning Permission and Conservation Area Consent to demolish unlisted buildings within the Atherstone Conservation Area, and to redevelop the site so as to provide 73 residential units through conversion and new build, together with associated access and parking provision",2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR012,"Chapel End Social Club, Coleshill Road, Hartshill",-1.5211724,52.536872,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.23,not owned by a public authority,,permissioned,full planning permission,2015-06-16 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,13,13,yes,Demolition of existing social club & erection of 13 dwellings,2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR013,"Shortwoods Day Centre, The Shortwoods, Dordon",-1.6167943,52.601542,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.44,not owned by a public authority,,permissioned,full planning permission,2015-09-15 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,27,27,yes,Demolition of existing building and construction of new supported housing for residents with learning difficulties/physical disabilities/mental health (21 no: self-contained apartments and 6 no: shared living bedrooms),2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR014,"L S Court Ltd, Coventry Road, Fillongley",-1.5741278,52.474567,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.94,not owned by a public authority,,permissioned,full planning permission,2018-04-18 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,5,5,yes,"Demolition of existing buildings and construction of 5 new dwellings with associated access, parking and turning facilities",2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR015,"31 Plough Hill Road, Chapel End",-1.5258079,52.536297,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.38,not owned by a public authority,,permissioned,full planning permission,2019-11-08 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,9,9,yes,"Demolition of 31 Plough Hill Road and erection of 5 no: detached (4 beds) pair of 3 bed semi, terrace of 1 no: 3 bed and 2no: 2 beds.",2018-12-10 00:00:00,2020-03-02 00:00:00,
http://opendatacommunities.org/id/district-council/north-warwickshire,,BFR016,"14 Market Street, Polesworth",-1.6172234,52.616683,https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,0.12,not owned by a public authority,,permissioned,full planning permission,2019-12-04 00:00:00,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,,5,5,yes,Conversion of existing building from bookstore (Class A1) to hot food takeaway (Class A5) at ground floor and 2 no: flats at upper floors (Class C3); demolition of existing outbuildings and erection of 3 no: residential dwelling houses (Class C3) and associated works,2018-12-10 00:00:00,2020-03-02 00:00:00,
