OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,110105 / 093793,Greenwood Road/Gladeside Road,-2.272725,53.386315,https://mappinggm.org.uk/gmodin/,0.24,unknown ownership,permissioned,full planning permission,2016-02-11,http://pa.manchester.gov.uk/online-applications/,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,108903/OO/2015/N2 / 095102,"Edge La Business Ctr, Fairfield Rd, Hr Openshw",-2.163446,53.475402,https://mappinggm.org.uk/gmodin/,4.42,unknown ownership,permissioned,outline planning permission,2015-08-10,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,108268/FO/2015/N2,Lees Street / Ogden Lane Openshaw,-2.167619,53.471594,https://mappinggm.org.uk/gmodin/,0.26,unknown ownership,permissioned,full planning permission,2015-07-15,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,114291/P3OPA/2016 / 103056,"Units 1-3, West Street, Clayton",-2.187046,53.483789,https://mappinggm.org.uk/gmodin/,0.07,unknown ownership,permissioned,full planning permission,2016-12-19,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,102721/P3JPA/2013/S2,179 - 199A Fog Lane Burnage,-2.216325,53.421387,https://mappinggm.org.uk/gmodin/,0.22,unknown ownership,permissioned,full planning permission,2013-08-19,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,111347/FO/2016/N1 / 107722,"Land Bounded By Miller Street, Rochdale Road & Ang",-2.236219,53.486974,https://mappinggm.org.uk/gmodin/,0.93,unknown ownership,permissioned,full planning permission,2016-06-30,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,105611/FO/2014/C1,1 Water StreetManchesterM3 4JU,-2.262822,53.475126,https://mappinggm.org.uk/gmodin/,0.45,unknown ownership,permissioned,full planning permission,2014-10-31,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,105328/P3JPA/2014/C1,Bracken House Charles StreetManchesterM1 7BD,-2.238829,53.473954,https://mappinggm.org.uk/gmodin/,0.10,unknown ownership,permissioned,full planning permission,2014-05-27,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,106021/FO/2014/C2,"Burlington House, Tariff Street (Picc Basin Plot H)",-2.229905,53.481386,https://mappinggm.org.uk/gmodin/,0.14,unknown ownership,permissioned,full planning permission,2014-09-15,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,107139/P3JPA/2014/C1,1 - 2 North ParadeManchesterM3 2NH,-2.248026,53.482842,https://mappinggm.org.uk/gmodin/,0.06,unknown ownership,permissioned,full planning permission,2014-12-11,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2017-12-31,
