OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/preston,Preston,BR01,"Sharoe Green Hospital, Sharoe Green Lane, Preston.",-2.701826501,53.78008442,http://maps.preston.gov.uk/planning/map.aspx,5.33,Not owned by a public authority,permissioned,reserved matters approval,03/09/2007,,,,,,,06/09/2016,25/08/2017,
http://opendatacommunities.org/id/district-council/preston,Preston,BR04,Former Cottam Brickworks,-2.748498962,53.77878638,http://maps.preston.gov.uk/planning/map.aspx,8.42,Not owned by a public authority,permissioned,outline planning permission,08/03/2012,,,,,,,06/09/2016,25/08/2017,
http://opendatacommunities.org/id/district-council/preston,Preston,BR06,Avenham Street Car Park,-2.696636924,53.75721276,http://maps.preston.gov.uk/planning/map.aspx,0.6,Not owned by a public authority,permissioned,outline planning permission,30/08/2007,,,,,,,06/09/2016,25/08/2017,
http://opendatacommunities.org/id/district-council/preston,Preston,BR08,Mount Street / Garden Street,-2.703163976,53.75570057,http://maps.preston.gov.uk/planning/map.aspx,0.06,Not owned by a public authority,pending decision,,,,,,,,,06/09/2016,25/08/2017,
http://opendatacommunities.org/id/district-council/preston,Preston,BR09,"Former St Joseph's Orphanage, Theatre Street",-2.704227532,53.75671898,http://maps.preston.gov.uk/planning/map.aspx,0.39,Not owned by a public authority,permissioned,full planning permission,22/12/2004,,,,,,,06/09/2016,25/08/2017,
http://opendatacommunities.org/id/district-council/preston,Preston,BR10,"Lancashire House, Winckley Square.",-2.702766225,53.75549617,http://maps.preston.gov.uk/planning/map.aspx,0.11,Not owned by a public authority,permissioned,planning permission granted under an order,09/02/2017,,Yes,,,,,06/09/2016,16/10/2017,
http://opendatacommunities.org/id/district-council/preston,Preston,BR11,"Guild House, Cross Street Winckley Sq",-2.700443481,53.75627377,http://maps.preston.gov.uk/planning/map.aspx,0.09,Owned by a public authority,permissioned,planning permission granted under an order,07/04/2017,,Yes,,,,,06/09/2016,16/10/2017,
http://opendatacommunities.org/id/district-council/preston,Preston,BR12,"Winckley House, Winckley Sq",-2.700362418,53.75595966,http://maps.preston.gov.uk/planning/map.aspx,0.16,Owned by a public authority,permissioned,planning permission granted under an order,27/10/2016,,Yes,,,,,06/09/2016,16/10/2017,
http://opendatacommunities.org/id/district-council/preston,Preston,BR13,"58-60, Guildhall Street Winckley Sq",-2.700038495,53.75654579,http://maps.preston.gov.uk/planning/map.aspx,0.12,Owned by a public authority,permissioned,planning permission granted under an order,10/10/2017,,,,,,,06/09/2016,16/10/2017,
http://opendatacommunities.org/id/district-council/preston,Preston,BR15,"Alstom site, Channel Way",-2.721205898,53.75973691,http://maps.preston.gov.uk/planning/map.aspx,6.26,Not owned by a public authority,not permissioned,,,,,,,,,06/09/2016,25/08/2017,
