OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0001,Spring Road Riddings,53.069235,-1.350658,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0692352277&lng=-1.3506579388,1.27,not owned by a public authority,,permissioned,full planning permission,06/07/2004,http://www.ambervalley.gov.uk/environment-and-planning/planning/development-management/planning-applications/view-a-planning-application.aspx?REFVAL=AVA/2004/0043,14,14,14,yes,The site is currently under construction. 14 new dwellings,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0002,Land at Greenhill Lane Leabrooks,53.075517,-1.372058,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0755165967&lng=-1.3720578812,2.02,not owned by a public authority,,permissioned,reserved matters approval,15/11/2007,http://www.ambervalley.gov.uk/environment-and-planning/planning/development-management/planning-applications/view-a-planning-application.aspx?REFVAL=AVA/2004/1104,24,24,24,yes,The site is currently under construction. Residential development with two planning applications,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0003,Millford Mills Milford,53.00341,-1.479428,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.00034104272&lng=-1.4794278291,2.01,not owned by a public authority,,permissioned,full planning permission,09/04/2015,http://www.ambervalley.gov.uk/environment-and-planning/planning/development-management/planning-applications/view-a-planning-application.aspx?REFVAL=AVA/2006/0297,69,69,69,yes,Part of a mixed use development. Mixed use development - demolition of existing industrial buildings and construction of 69 dwellings,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0004,Black Horse Inn Lower Somercotes,53.074898,-1.358902,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0748981511&lng=-1.3589017133,0.9,not owned by a public authority,,permissioned,outline planning permission,14/08/2014,http://www.ambervalley.gov.uk/environment-and-planning/planning/development-management/planning-applications/view-a-planning-application.aspx?REFVAL=AVA/2014/0208,18,18,18,yes,. Outline planning permission for residential development including the demolition of the public house,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0005,John Smedley Ltd Lea Road Lea Bridge,53.104037,-1.525055,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.1040369302&lng=-1.5250554687,0.46,not owned by a public authority,,permissioned,full planning permission,11/12/2015,http://www.ambervalley.gov.uk/environment-and-planning/planning/development-management/planning-applications/view-a-planning-application.aspx?REFVAL=AVA/2014/0265,26,26,26,yes,. Redevelopment of the site including conversion and new build to provide 26 dwellings,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0006,Derwent Street Belper,53.023879,-1.487785,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0238791092lng=-1.4877850025,4.02,not owned by a public authority,,permissioned,outline planning permission,09/06/2015,http://www.ambervalley.gov.uk/environment-and-planning/planning/development-management/planning-applications/view-a-planning-application.aspx?REFVAL=AVA/2014/0470,107,107,107,yes,. demolition of existing buildings and construction of new residential dwellings (approx 107 dwellings),06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0007,Land at Salcombe Road Alfreton,53.100504,-1.373292,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.1005040651&lng=-1.3732924756,0.34,not owned by a public authority,,permissioned,full planning permission,14/05/2015,http://www.ambervalley.gov.uk/environment-and-planning/planning/development-management/planning-applications/view-a-planning-application.aspx?REFVAL=AVA/2014/0791,21,21,21,yes,The site is currently under construction. erection of new 21 dwellings consisting of 13 two storey dwellings and 8 maisonettes,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0008,Delves Court Heanor,53.008994,-1.358074,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0089935361&lng=-1.3580738024,0.75,not owned by a public authority,,permissioned,full planning permission,28/07/2015,http://www.ambervalley.gov.uk/environment-and-planning/planning/development-management/planning-applications/view-a-planning-application.aspx?REFVAL=AVA/2015/0296,30,30,30,yes,"The site is currently under construction. Proposed family houses, eldery persons bungalows & apartments",06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0009,Bridge Waste Disposal 66 Main Road Pye Bridge,53.07189,-1.341364,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0718899941&lng=-1.3413644197,0.48,not owned by a public authority,,pending decision,outline planning permission,,http://www.ambervalley.gov.uk/environment-and-planning/planning/development-management/planning-applications/view-a-planning-application.aspx?REFVAL=AVA/2006/0297,17,17,17,,. Residential development,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0010,Bradshaw Avenue Ridding,53.068588,-1.362249,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0685877201&lng=-1.3622487862,2.5,owned by a public authority,,permissioned,full planning permission,11/01/2016,http://www.ambervalley.gov.uk/environment-and-planning/planning/development-management/planning-applications/view-a-planning-application.aspx?REFVAL-AVA/2014/0553,93,93,93,yes,. Two-storey residential dwellings,06/12/2017,06/12/2017,
