OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0001,"""Wickford Car Park, rear of High Street and Ladygate Centre""",0.522207,51.612672,https://www.basildon.gov.uk/media/8535/BLR/pdf/BLR.pdf,0.78,owned by a public authority,,not permissioned,,,,19,19,19,yes,Deliverable within 4 years. 18/07/17. 24/08/18. 21/08/19.,18/07/2017,21/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0002,"""Car park 14, Laindon Link, South West of Roundacre, SS15 5UN""",0.450125,51.568506,https://www.basildon.gov.uk/media/8536/BLR/pdf/BLR.pdf,1.34,not owned by a public authority,,not permissioned,,,,28,28,37,yes,Deliverable within 4 years. 19/07/17. 24/08/18. 06/08/19.,19/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0003,"""Land north of Dry Street (Area of Special Reserve ? Saved Policy BAS S3)""",0.446296,51.555185,https://www.basildon.gov.uk/media/8537/BLR/pdf/BLR.pdf,3.52,not owned by a public authority,,permissioned,reserved matters approval,27/08/2015,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,67,67,67,yes,"Permission already granted for a mixed scheme including housing which this site forms only a part of. Site area from HELAA reduced to Brownfield land only. Work commenced. 67 properties left to be built. Deliverable within 3 years. Only to be removed once completed. 19/07/17. 24/08/18. 06/08/19.. ""Reserved Matters application for Phase 1 of Nethermayne to deliver 181 new homes with associated landscaping, car parking, site streets and infrastructure together with improvements to the public highway along the length of Dry Street between the access to the site and the junction with the A176 - pursuant to Outline Planning Permission 12/01080/OUT."". https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application",19/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0004,"""Thurrock and Basildon College Nethermayne Campus""",0.449646,51.561401,https://www.basildon.gov.uk/media/8538/BLR/pdf/BLR.pdf,3.49,not owned by a public authority,,permissioned,reserved matters approval,13/07/2017,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,150,150,150,yes,"Permission for housing granted for which this site forms only a part of. Site area from HELAA reduced to Brownfield land only. Works have not commenced. Only to be removed once expired or completed. Permission expires 13/07/20. Deliverable within 5 years. 19/07/17. 24/08/18. 06/08/19.. ""Reserved Matters application for Phase 2 of Nethermayne to deliver 192 homes with 622 sqm of local retail space (Use Classes A1, A2, A3, A4 and A5), associated landscaping, car parking and open space, pursuant to Outline Planning Permission 12/01080/OUT."". https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application",19/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0005,"""Community Hall off Witchards and Open Space rear of 26-45 Gun Hill Place and rear of 41-58 Wickham Place, Kingswood""",0.465392,51.564195,https://www.basildon.gov.uk/media/8539/BLR/pdf/BLR.pdf,0.45,owned by a public authority,,not permissioned,,,,13,13,20,yes,Site area from HELAA reduced to Brownfield land only. Deliverable within 4 years. 19/07/17. 24/08/18. 21/08/19.,19/07/2017,21/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0006,"""Basildon Integrated Support Service (Lincewood County Infants School Annexe) High Road, Langdon Hills""",0.422651,51.561971,https://www.basildon.gov.uk/media/8540/BLR/pdf/BLR.pdf,0.36,owned by a public authority,,not permissioned,,,,5,5,19,yes,Deliverable within 3 years. 19/07/17. 24/08/18. 06/08/19.,19/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0007,"""Former Fryerns School and Social Services Offices, Broadmayne, Craylands, Basildon""",0.486092,51.576211,https://www.basildon.gov.uk/media/8541/BLR/pdf/BLR.pdf,2.45,owned by a public authority,,not permissioned,,,,52,52,82,yes,Site area from HELAA reduced to Brownfield land only. Deliverable within 5 years. 20/07/17. 24/08/18. 06/08/19.,19/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0008,"""1-31 Runwell Road, Wickford""",0.523755,51.615382,https://www.basildon.gov.uk/media/8542/BLR/pdf/BLR.pdf,0.31,not owned by a public authority,,permissioned,full planning permission,24/05/2007,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,84,84,84,yes,"Site area amended to match pp. Permission for housing granted and works commenced. Only to be removed once completed. Deliverable within 3 years. 20/07/17. 24/08/18. 06/08/19.. ""Demolition of existing buildings and erection of 5 storey building containing 84 apartments with commercial units at ground floor level, vehicular access and multi storey car parking to rear."". https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application",19/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0010,"""Dipple Medical Centre and land east of Medical Centre, rear of 2-22 Gifford Green""",0.505467,51.567642,https://www.basildon.gov.uk/media/8544/BLR/pdf/BLR.pdf,0.36,not owned by a public authority,,not permissioned,,,,5,5,19,yes,Site area from HELAA reduced to Brownfield land only. Deliverable within 3 years. 20/07/17. 24/08/18. 06/08/19.,20/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0011,"""The Wickford Education Centre, Alderney Gardens, Wickford""",0.518163,51.620044,https://www.basildon.gov.uk/media/8545/BLR/pdf/BLR.pdf,0.84,owned by a public authority,,not permissioned,,,,16,16,23,yes,Site area from HELAA reduced to Brownfield land only. Deliverable within 4 years. 21/07/17. 24/08/18. 06/08/19,21/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0012,"""Land at 157-167 Nevendon Road, Wickford""",0.516439,51.604306,https://www.basildon.gov.uk/media/8546/BLR/pdf/BLR.pdf,0.54,owned by a public authority,,permissioned,full planning permission,24/04/2017,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,6,6,6,yes,"Permission for housing granted on part of the site. Works have not commenced. Permission expires 24/04/20. Only to be removed once completed or expired. Deliverable within 1 year. 21/07/17. 24/08/18. 06/08/19.. ""Re-development of disused community hall, car parking areas and surrounding land, including removal of highway rights, to provide 4 no. two-bedroom houses and 2 no. two-bedroom flats with associated parking provision."". https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application",21/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0013,"""Laindon Town Centre/shopping centre, Laindon High Road""",0.423021,51.574086,https://www.basildon.gov.uk/media/8547/BLR/pdf/BLR.pdf,5.78,not owned by a public authority,,permissioned,full planning permission,04/10/2017,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,224,224,224,,"Site area amended to match pp. Planning Permission granted. Works commenced. Only to be removed once completed. Deliverable within 6 years. 24/10/17. 24/08/18. 06/08/19.. ""Redevelopment for residential, food store, business, retail, financial & professional service, restaurants/caf‚s, drinking establishments, hot food takeaways, non-residential institutions & assembly & leisure with associated parking, access, servicing, landscaping & open spaces."". https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application",21/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0014,"""Alpha Garden Centre, London Road, Wickford""",0.497056,51.611056,https://www.basildon.gov.uk/media/8548/BLR/pdf/BLR.pdf,1.94,not owned by a public authority,,not permissioned,,,,11,11,14,,Site area from HELAA reduced to Brownfield land only.  Deliverable within 6 years. 25/07/17. 24/08/18. 06/08/19.,21/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0015,"""Basildon zoo site, London Road, Vange""",0.471136,51.554592,https://www.basildon.gov.uk/media/8549/BLR/pdf/BLR.pdf,0.88,not owned by a public authority,,not permissioned,,,,5,5,5,,Site area from HELAA reduced to Brownfield land only.  Deliverable within 6 years. 25/07/17. 24/08/18. 06/08/19.,25/07/2017,06/08/2019,
http://opendatacommunities.org/id/district-council/basildon,Basildon Borough Council,BAS0017,"""Land at junction of Pound Land and Clarence Road, Basildon""",0.533228,51.547026,https://www.basildon.gov.uk/media/8551/BLR/pdf/BLR.pdf,0.52,not owned by a public authority,,not permissioned,,,,5,5,5,,Deliverable within 6 years. 1no. existing dwelling. 26/07/17. 24/08/18. 07/08/19.,26/07/2017,07/08/2019,
