OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/wiltshire,,E10.0772,"Honey Street Mills, Honey Street, Pewsey",410382,161595,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.36,not owned by a public authority,,permissioned,full planning permission,19/03/2014,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,5,5,yes,Demolition of two dwellings and vacant former commercial buildings and replacement with five no. dwellings.,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/wiltshire,,E17.11168,"28 St Margarets Mead, Marlborough",419521,168869,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.12,not owned by a public authority,,permissioned,full planning permission,08/01/2018,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,6,6,yes,Demolition of building in use as a small HMO and erection of 6 dwellings and associated works,01/12/2018,01/12/2018,
http://opendatacommunities.org/id/unitary-authority/wiltshire,,E17.1587,"Royal Oak Public House, 43 New Park Street, Devizes",400506,161646,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.03,not owned by a public authority,,permissioned,full planning permission,18/07/2017,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,7,7,yes,Conversion of former public house into 8 residential apartments including conversion of rear single storey outbuilding,01/12/2018,01/12/2018,
http://opendatacommunities.org/id/unitary-authority/wiltshire,,E17.2540,"Former Laurel Garage & New House, Back Lane, Ramsbury",427043,171604,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.14,not owned by a public authority,,permissioned,full planning permission,07/11/2017,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,6,6,yes,"Demolition of 'The New House' and redevelopment of former Laurel Garage site to provide 6 no. dwellings, associated access, parking, turning, landscaping and private amenity space (resubmission of 16/10596/FUL)",01/12/2018,01/12/2018,
http://opendatacommunities.org/id/unitary-authority/wiltshire,,N12.1442,"St Marys School, College Road, Purton, nr Swindon",409188,187546,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.26,not owned by a public authority,,permissioned,full planning permission,07/04/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,8,8,yes,Part Demolition & Change of Use From Education to Residential,01/12/2017,01/12/2017,01/03/2020
http://opendatacommunities.org/id/unitary-authority/wiltshire,,N13.0611,"Pew Hill House, Pew Hill, Chippenham",392433,174525,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.47,mixed ownership,,permissioned,full planning permission,22/07/2013,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,9,9,yes,Convert offices to 9 flats - Renewal of 10/00449/FUL,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/wiltshire,,N13.2173,"Old Glove Factory adj 25 Brockleaze, Neston, Corsham",386717,168172,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.34,not owned by a public authority,,permissioned,full planning permission,25/02/2014,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,10,10,yes,Conversion of 3 Factory Units to 10 Dwellings,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/wiltshire,,N14.10444,"81, The Green, Lyneham, Chippenham",401990,179384,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.5,not owned by a public authority,,permissioned,full planning permission,27/01/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,15,15,yes,Extra Care Facility with Guest Bedrooms,01/12/2017,01/12/2017,01/03/2020
http://opendatacommunities.org/id/unitary-authority/wiltshire,,N16.11758,"36 Market Place, Chippenham",392241,173232,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.03,not owned by a public authority,,permissioned,full planning permission,21/04/2017,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,6,6,yes,Change of Use from Offices/Storage into 6  Domestic Dwellings and Associated Works,01/12/2018,01/12/2018,
http://opendatacommunities.org/id/unitary-authority/wiltshire,,S13.7176,"Grove House Surgery, 18 Wilton Road, Salisbury",413622,130420,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.1,not owned by a public authority,,permissioned,full planning permission,26/06/2014,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,10,10,yes,erection of a new 2.5 storey building containing 10x flats; parking and landscaping,01/12/2017,01/12/2017,
