OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 1,"Land West of Ashton Rd, Roade",475851,251302,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,11.1,not owned by a public authority,,permissioned,reserved matters approval,2015-09-10 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,292,292,yes,Outline approval was an Environmental Impact Assessment application. 0.5ha of site permissioned for employment and/or doctors surgery.. Demolition of existing buildings and residential development comprising 292 dwellings,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 2,"Burcote Road, Towcester",469671,247914,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,3.74,not owned by a public authority,,permissioned,reserved matters approval,2016-02-11 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,90,90,yes,Consented site comprises 2.75ha brownfield land and 0.99ha greenfield land. The approved schemes includes commercial development.. Residential development of 90 dwellings,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 4,"Moat Lane, Towcester",469311,248824,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,2.74,not owned by a public authority,,permissioned,full planning permission,2016-03-29 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,75,75,yes,"The original application was submitted with an Environmental Statement. The approved scheme is a mixed use regeneration project comprising a new community building, enhancements to a Scheduled Ancient Monument and a mixed use development comprising both new build elements and change of use to include offices, library, residential, retail, café/restaurant, and light industrial uses, with associated public realm works, demolition, landscaping, engineering works and car parking provision.. Mixed use regeneration scheme including 75 residential units",2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 6,"Hayes Road, Deanshanger",476565,239717,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,1.63,not owned by a public authority,,permissioned,outline planning permission,2015-11-03 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,18,25,yes,". Redevelopment of the former Elementis Works site  for 15 custom-built detached dwellings, 3 live/work units, 7 self-contained employment units",2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 11,"The Hunters, The Green, Deanshanger",476606,239456,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,0.35,not owned by a public authority,,permissioned,full planning permission,2018-10-12 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,11,13,yes,Site being constructed using various consents. Please refer to planning history.. Redevelopment of former ambulance / fire station to comprise 11 dwellings,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 13,"Sun Moon and Stars, 64 High Street, Blisworth",472419,253433,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,0.11,not owned by a public authority,,permissioned,full planning permission,2016-09-29 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,9,9,yes,. Conversion of former public house to 6 flats with the construction of 2 new maisonettes and 1 new house,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 15,"Mill Lane, Brackley (Stage 1)",459436,237103,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,0.36,not owned by a public authority,,permissioned,full planning permission,2016-02-16 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,7,7,yes,. Demolition of existing buildings and redevelopment of 7 dwellings,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 16,"100 High Street, Brackley",458822,237551,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,0.08,not owned by a public authority,,permissioned,full planning permission,2017-08-14 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,7,7,yes,. Replace office building with 5 almshouses and 2 flats,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 17,"Old School House, Station Road, Cogenhoe",482851,260619,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,0.07,not owned by a public authority,,permissioned,full planning permission,2015-06-17 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,5,5,yes,. Conversion of offices to 5 residential units,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 19,"Silverstone C of E Primary School, Green Lane, Silverstone",466770,243786,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,0.49,owned by a public authority,,permissioned,reserved matters approval,2019-06-12 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,5,5,yes,. Conversion of school building to two dwellings. Demolition of other school buildings and erection of three additional dwellings,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 20,"Hartwell Road, Roade",476146,251411,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,0.47,not owned by a public authority,,permissioned,full planning permission,2016-06-03 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,4,4,yes,. Erection of four dwellings to replace existing buildings,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 21,"Silverstone Infants School, High Street, Silverstone",466748,244004,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,0.35,owned by a public authority,,permissioned,outline planning permission,2017-04-27 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,4,8,yes,. Conversion of school building to two dwellings. Demolition of other school buildings and erection of two additional dwellings,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 22,"Mill Lane, Brackley (Stage 2)",459436,237103,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,1.48,not owned by a public authority,,not permissioned,,,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,30,40,yes,Part of reference site SNC354 (SHLAA 2012).,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 24,"Short Lane, Cogenhoe",483090,260471,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,1.58,not owned by a public authority,,not permissioned,,,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,32,32,yes,"Reference site SNC241 (SHLAA 2012). Although site is currently in active commercial use, the current occupier of the site has expressed interest in relocating and it has been stated that the premises are reaching the end of their life.",2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 26,"Green Lane Nursery, Towcester",468405,248113,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,1.3,not owned by a public authority,,not permissioned,,,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,31,31,,Reference Site SNC273 (SHLAA 2014). The commercial use of the nursery has ceased.,2017-11-21,2020-03-31,
http://opendatacommunities.org/id/district-council/south-northamptonshire,South Northamptonshire Council,BFL 27,"25 Manor Road, Brackley",458547,237163,https://www.southnorthants.gov.uk/downloads/download/527/brownfield-land-register,0.14,not owned by a public authority,,permissioned,full planning permission,2017-07-28 00:00:00,https://www.southnorthants.gov.uk/info/173/planning-process/94/online-maps,,8,8,yes,. Demolition of existing garages / garage building and erection of 8 residential units,2020-03-31,2020-03-31,
