OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,S15.11698,"Skylark Motor Services Ltd, The Ridge, Woodfalls, Salisbury",419779,120125,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.28,not owned by a public authority,,permissioned,full planning permission,04/10/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,7,,,Yes,. Proposed demolition of existing buildings and construction of 7 dwellings including formation of access and parking and associated works.,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N12.1442,"St Marys School, College Road, Purton (nr Swindon)",409188,187546,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.26,not owned by a public authority,,permissioned,full planning permission,07/04/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,8,,,Yes,. Part Demolition & Change of Use From Education to Residential,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,W16.7502,"Rear of Wesley Road Club, Wesley Road, Trowbridge",385130,157505,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.22,not owned by a public authority,,permissioned,full planning permission,30/09/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,6,,,Yes,. 6 new dwellings,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,W16.1078,"Victoria Garage [demolished] 36 Victoria Road, Warminster",386137,144955,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.39,not owned by a public authority,,permissioned,full planning permission,29/03/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,8,,,Yes,. Variation of conditions 2 and 12 attached to planning permission 14/10302/FUL (erection of 8 dwellings and 3 retail units) to facilitate the occupation of retail units 2 and 3 as a single unit by a D1 veterinary surgery; alternative shop front side window rear access and ramp details; and the provision of an electricity substation.,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N14.10444,"81 The Green Lyneham, Chippenham",401990,179384,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.5,not owned by a public authority,,permissioned,full planning permission,27/01/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,15,,,Yes,. Extra Care Facility with Guest Bedrooms,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N15.5255,"109 & Foxlea, Gloucester Road, Malmesbury",393107,187721,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.23,mixed ownership,,permissioned,full planning permission,16/03/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,26,,,Yes,. Demolition & Redevelopment to form 26 Sheltered Apartments for the Elderly including Communal Facilities Access Car Parking & Landscaping.,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N14.11382,"Parklands, Malmesbury Road, Chippenham",391813,174028,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.4,not owned by a public authority,,permissioned,full planning permission,09/07/2015,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,11,,,Yes,. Conv Listed Bldg into 4 flats Demolish Flat Roof Extensions to Rear and Sides of Building Erect 6 Houses & 1 Coach House incl Parking Access and retaining 4 Existing Bungalows.,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,W08.0539,"Pembroke House Edward Street, Westbury",387266,151293,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.03,not owned by a public authority,,permissioned,full planning permission,27/01/2009,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,6,,,Yes,. Side and roof extensions for 6 extra flats.  Extensions not built - as seen 23/06/10. No Change 29/07/2011.,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,W10.2479,"North Junction, Station Road, Westbury",386246,152191,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2.01,mixed ownership,,permissioned,full planning permission,25/11/2013,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,102,,,Yes,. Residential Development of 102 dwellings.,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N14.3748,"13-16 Market Place, Chippenham",392193,173172,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.05,not owned by a public authority,,permissioned,full planning permission,06/11/2014,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,8,,,Yes,. Change of use of upper floors from A2 to C3 Residential to Create 8 Flats. Two New Shopfronts to No 13 & 16.,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N14.4658,"9a Malmesbury Road, Chippenham",391910,174015,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.17,mixed ownership,,permissioned,full planning permission,08/01/2015,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,5,,,Yes,. Demolition of Church Hall & Erection of 5 Dwellings,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N14.6619,"Doorworld, Bristol Road, Chippenham",390826,174071,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.2,not owned by a public authority,,permissioned,full planning permission,20/01/2015,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,6,,,Yes,. Demolition Of Existing Garage & Store Building Erection Of 2 Pairs Of Semi Detached Dwellings & 2 Detached Dwellings,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N13.2173,"Old Glove Factory, Adjacent 25 Brockleaze, Neston (nr Corsham)",386717,168172,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.34,not owned by a public authority,,permissioned,full planning permission,25/02/2014,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,10,,,Yes,. Conversion of 3 Factory Units to 10 Dwellings,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N12.3980,"Former Dairy, Priory Street, Corsham",386599,170814,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.16,not owned by a public authority,,permissioned,full planning permission,04/03/2014,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,7,,,Yes,. Erection of Five New Dwellings & Two Residential Conversions,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N14.11656,"Windmill House, Common Hill, Cricklade",408481,193333,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.87,not owned by a public authority,,permissioned,full planning permission,06/02/2015,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,5,,,Yes,. Conversion of Former Use Class C2  (Residential Family Assessment Centre) to form 3 dwgs and 2 flats.  Alt permission to care home - N13.2601,01/12/2017,,
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N09.0362,"Hill House Nursing Home, Little Somerford (nr Chippenham)",396494,184977,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,0.44,not owned by a public authority,,permissioned,full planning permission,20/05/2010,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,12,,,Yes,. Conversion of 19 bed Care Home to 45 Bed Nursing Home with 12 Extra Care units,01/12/2017,,
