OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1032,"""Busway and Former Petrol Station, Bridge Street, Runcorn""",351675,382951,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1032,0.9,Mixed ownership,Not permissioned,,,,Yes,24,32,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. Physical constraints identified include woodland and potentially contaminated land.,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1077,"""Highways Agency Depot, Chester Road, Preston Brook""",356632,380495,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1077,0.88,Owned by a public authority,Not permissioned,,,,,20,30,,"Site is currently in use. Minimum capacity to allow for other uses, whilst maximum capacity is based on a density multiplier at 35dph. The relocation of the existing depot would be a constraint to the development of the site.",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1079,"""Land to the south of Old Quay Street and Mason Street, Runcorn""",352028,383151,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1079,1.46,Owned by a public authority,Not permissioned,,,,,39,52,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. Potentially contaminated land within the site from former use as a brickworks and due to landfilling within part of the site.,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1085,"""Paramount Foods, Halton Road, Runcorn""",352473,382666,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1085,3.71,Not owned by a public authority,Permissioned,Outline Planning Permission,2016-07-28,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00563/OUT,Yes,53,118,,Potential capacity based on a density multiplier with the minimum based on the planning permission for part of the site and the maximum at 40dph across the site. Physical constraints identified include potentially contaminated land.,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1104,"""Former Polar Ford and surrounds, Victoria Road, Runcorn""",351779,382863,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1104,1.44,Not owned by a public authority,Not permissioned,,,,Yes,20,20,,Potential capacity reflects the available part of site. Physical constraints identified include potentially contaminated land.,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1109,"""East Lane House, East Lane, Runcorn""",353805,381356,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1109,1.14,Not owned by a public authority,Permissioned,Other,2015-07-15,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00034/P3JPA,Yes,30,448,,Potential capacity based on a density multiplier with the minimum based on 30dph and the maximum capacity based on the extant Prior Approval for the site. The site is currently developed but derelict.,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1118,"""Brosley House, Widnes Road, Widnes""",351455,385522,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1118,0.33,Not owned by a public authority,Not permissioned,,,,Yes,9,16,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 50dph. Site is developed. No other known constraints on the site.,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1120,"""The Foundry, Lugsdale Road, Widnes""",351751,385432,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1120,0.39,Not owned by a public authority,Not permissioned,,,,,10,14,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. Potentially contaminated land within the site.,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1155,"""Former Polar Ford Second Hand Cars Site, Victoria Road, Runcorn""",351842,382812,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1155,0.37,Not owned by a public authority,Not permissioned,,,,Yes,11,18,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 50dph. Potentially contaminated land within the site.,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1159,"""Former Express Dairies Site, Sewell Street, Runcorn""",351972,382798,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1159,0.66,Not owned by a public authority,Not permissioned,,,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=11/00018/FUL,Yes,17,81,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum based on SHLAA capacity. Lapsed planning permission 11/00018/FUL granted 12/12/2012.,2017-12-31,2017-12-31,
