OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/knowsley,Knowsley Metropolitan Borough Council,PP-15/00818/OUT,"Rear of 7 Brent Way, Halewood",-2.831915,53.355263,"https://kgeo.knowsley.gov.uk/geoserver/Geostore/wms?service=WMS&version=1.1.0&request=GetMap&layers=Geostore:OS Master,brownfield_sites&styles=&bbox=344512,384492,344759,384702&width=768&height=768&srs=EPSG:27700&format=application/openlayers#toggle",0.09,not owned by a public authority,permissioned,outline planning permission,2016-02-09,https://planapp.knowsley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZESMLIXKVR00,yes,4.0,5.0,,"Included in register as site has permission for five dwellings, although it is smaller than 0.25ha.",2017-12-18,2017-12-18,
http://opendatacommunities.org/id/metropolitan-district-council/knowsley,Knowsley Metropolitan Borough Council,PP-16/00178/OUT,"Robcliffe Longview Service Station, 91 Longview Drive, Huyton",-2.823705,53.415088,"https://kgeo.knowsley.gov.uk/geoserver/Geostore/wms?service=WMS&version=1.1.0&request=GetMap&layers=Geostore:OS Master,brownfield_sites&styles=&bbox=345131,391175,345389,391334&width=768&height=768&srs=EPSG:27700&format=application/openlayers#toggle",0.1,not owned by a public authority,permissioned,outline planning permission,2016-11-07,https://planapp.knowsley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O48ELPIXKGH00,yes,6.0,18.0,,"Included in register as site has permission for 18 dwellings, although it is smaller than 0.25ha.",2017-12-18,2017-12-18,
http://opendatacommunities.org/id/metropolitan-district-council/knowsley,Knowsley Metropolitan Borough Council,PP-14/00497/FUL,"Rear 1-25 Hope Street, Prescot",-2.803549,53.430407,"https://kgeo.knowsley.gov.uk/geoserver/Geostore/wms?service=WMS&version=1.1.0&request=GetMap&layers=Geostore:OS Master,brownfield_sites&styles=&bbox=346436,392835,346800,393052&width=768&height=768&srs=EPSG:27700&format=application/openlayers#toggle",0.1,not owned by a public authority,permissioned,full planning permission,2014-10-17,https://planapp.knowsley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N8FYNCIXM4100,yes,5.0,6.0,,"Included in register as site has permission for six dwellings, although it is smaller than 0.25ha.|Permission now lapsed.",2017-12-18,2017-12-18,
http://opendatacommunities.org/id/metropolitan-district-council/knowsley,Knowsley Metropolitan Borough Council,PP-15/00683/FUL,"Former Beesley & Fildes Builder's Merchant, Scotchbarn Lane, Prescot",-2.795298,53.426621,"https://kgeo.knowsley.gov.uk/geoserver/Geostore/wms?service=WMS&version=1.1.0&request=GetMap&layers=Geostore:OS Master,brownfield_sites&styles=&bbox=347072,392456,347282,392590&width=768&height=768&srs=EPSG:27700&format=application/openlayers#toggle",0.12,not owned by a public authority,permissioned,full planning permission,2016-02-22,https://planapp.knowsley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NWIBHSIXGD100,yes,5.0,6.0,,"Included in register as site has permission for six dwellings, although it is smaller than 0.25ha.",2017-12-18,2017-12-18,
http://opendatacommunities.org/id/metropolitan-district-council/knowsley,Knowsley Metropolitan Borough Council,PP-15/00123/FUL,"Imperial Hotel, Bridge Road, Prescot",-2.798349,53.423532,"https://kgeo.knowsley.gov.uk/geoserver/Geostore/wms?service=WMS&version=1.1.0&request=GetMap&layers=Geostore:OS Master,brownfield_sites&styles=&bbox=346747,392029,347169,392290&width=768&height=768&srs=EPSG:27700&format=application/openlayers#toggle",0.12,not owned by a public authority,permissioned,full planning permission,2015-06-16,https://planapp.knowsley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NKMMC0IXFX200,yes,7.0,22.0,,"Included in register as site has permission for 22 dwellings, although it is smaller than 0.25ha. | Site also has permission for 27 bedroom hotel - planning reference 17/0446/FUL.",2017-12-18,2017-12-18,
http://opendatacommunities.org/id/metropolitan-district-council/knowsley,Knowsley Metropolitan Borough Council,PP-14/00201/REM,"Land adjacent to 12 Bigdale Drive, Northwood, Kirkby",-2.874198,53.485155,"https://kgeo.knowsley.gov.uk/geoserver/Geostore/wms?service=WMS&version=1.1.0&request=GetMap&layers=Geostore:OS Master,brownfield_sites&styles=&bbox=341814,398941,342222,399241&width=768&height=768&srs=EPSG:27700&format=application/openlayers#toggle",0.14,not owned by a public authority,permissioned,reserved matters approval,2014-06-25,https://planapp.knowsley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N3VGFXIXJTK00,yes,5.0,7.0,,"Included in register as site has permission for six dwellings, although it is smaller than 0.25ha.|Permission now lapsed.",2017-12-18,2017-12-18,
http://opendatacommunities.org/id/metropolitan-district-council/knowsley,Knowsley Metropolitan Borough Council,PP-16/00291/FUL,"Westvale Community Centre, Richard Hesketh Drive, Kirkby",-2.901443,53.481091,"https://kgeo.knowsley.gov.uk/geoserver/Geostore/wms?service=WMS&version=1.1.0&request=GetMap&layers=Geostore:OS Master,brownfield_sites&styles=&bbox=340021,398541,340344,398759&width=768&height=768&srs=EPSG:27700&format=application/openlayers#toggle",0.16,not owned by a public authority,permissioned,full planning permission,2016-10-24,https://planapp.knowsley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O6LWHKIXJ9C00,yes,,,,"Included in register as site has permission for six dwellings, although it is smaller than 0.25ha.",2017-12-18,2017-12-18,
http://opendatacommunities.org/id/metropolitan-district-council/knowsley,Knowsley Metropolitan Borough Council,PP-16/00319/FUL,"Whiston Methodist Church, Dragon Drive, Whiston",-2.796277,53.415389,"https://kgeo.knowsley.gov.uk/geoserver/Geostore/wms?service=WMS&version=1.1.0&request=GetMap&layers=Geostore:OS Master,brownfield_sites&styles=&bbox=346932,391130,347241,391390&width=768&height=768&srs=EPSG:27700&format=application/openlayers#toggle",0.19,not owned by a public authority,permissioned,full planning permission,2016-10-26,https://planapp.knowsley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O74CBMIXMGN00,yes,,,,"Included in register as site has permission for five dwellings, although it is smaller than 0.25ha.",2017-12-18,2017-12-18,
http://opendatacommunities.org/id/metropolitan-district-council/knowsley,Knowsley Metropolitan Borough Council,PP-12/00756/RPP,"Southdene Methodist Church, Broad Lane, Southdene, Kirkby",-2.87956,53.470536,"https://kgeo.knowsley.gov.uk/geoserver/Geostore/wms?service=WMS&version=1.1.0&request=GetMap&layers=Geostore:OS Master,brownfield_sites&styles=&bbox=341458,397317,341789,397590&width=768&height=768&srs=EPSG:27700&format=application/openlayers#toggle",0.2,not owned by a public authority,not permissioned,,,,,7.0,8.0,,"Included in register as site has previously had permission for seven dwellings, although it is smaller than 0.25ha.",2017-12-18,2017-12-18,
http://opendatacommunities.org/id/metropolitan-district-council/knowsley,Knowsley Metropolitan Borough Council,PP-15/00766/OUT,"Thursby Walk, Southdene, Kirkby",-2.874718,53.474557,"https://kgeo.knowsley.gov.uk/geoserver/Geostore/wms?service=WMS&version=1.1.0&request=GetMap&layers=Geostore:OS Master,brownfield_sites&styles=&bbox=341740,397773,342168,398034&width=768&height=768&srs=EPSG:27700&format=application/openlayers#toggle",0.22,not owned by a public authority,permissioned,outline planning permission,2016-02-12,https://planapp.knowsley.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NY3YI5IXGZR00,yes,,,,"Included in register as site has permission for nine dwellings, although it is smaller than 0.25ha.",2017-12-18,2017-12-18,
