OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00001,"402-408 INC, High Road, Wembley, HA9 6AL",-0.290867304,51.55391219,https://maps.london.gov.uk/brownfield-site-register,0.05,not owned by a public authority,permissioned,planning permission granted under an order,19/11/2013,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202087166_1,,5,6,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00002,"All Units, 117-121 Salusbury Road, London, NW6 6RG",-0.206571509,51.53783317,https://maps.london.gov.uk/brownfield-site-register,0.19,unknown ownership,permissioned,planning permission granted under an order,23/12/2013,https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_119539|https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_113814,Yes,32,32,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00003,"Ground, First and Second Floor, 328-330 High Road, Wembley, HA9 6AZ",-0.287413639,51.55366046,https://maps.london.gov.uk/brownfield-site-register,0.03,not owned by a public authority,permissioned,planning permission granted under an order,27/01/2014,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202202726_1,,5,6,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00004,"Heron House, 109-115 Wembley Hill Road, Wembley, HA9 8DA",-0.287560814,51.55726467,https://maps.london.gov.uk/brownfield-site-register,0.15,not owned by a public authority,pending decision,full planning permission,,https://pa.brent.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=DCAPR_82783&activeTab=summary&previousCaseNumber=05%2F2106&keyVal=PROPLPI_202147784_1,Yes,40,40,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00005,"Stonebridge Primary School Annexe, Twybridge Way, London, NW10 0ST",-0.266283417,51.54272316,https://maps.london.gov.uk/brownfield-site-register,0.6,owned by a public authority,permissioned,full planning permission,07/06/2016,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202085054_1,Yes,55,55,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00006,"1 Olympic Way, Wembley, HA9 0NP",-0.278971333,51.56199228,https://maps.london.gov.uk/brownfield-site-register,0.54,unknown ownership,pending decision,planning permission granted under an order,,https://pa.brent.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=PROPLPI_202060644_1&activeTab=summary&previousCaseUprn=202060644&previousCaseNumber=PROPLPI_202060644_1&keyVal=DCAPR_128190|https://pa.brent.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=PROPLPI_202060644_1&activeTab=summary&previousCaseUprn=202060644&previousCaseNumber=PROPLPI_202060644_1&keyVal=DCAPR_136864,Yes,227,227,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00007,"Mahatma Gandhi House, 34 Wembley Hill Road, Wembley, HA9 8AD",-0.285680294,51.55519767,https://maps.london.gov.uk/brownfield-site-register,0.29,unknown ownership,permissioned,full planning permission,29/07/2016,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202032514_1,Yes,198,198,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00008,"Olympic Office Centre, 8 Fulton Road, Wembley, HA9 0NU",-0.279097776,51.55931014,https://maps.london.gov.uk/brownfield-site-register,0.75,unknown ownership,permissioned,outline planning permission,03/01/2014,https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_111933|https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_111932|https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_114975,,168,168,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00009,"205, 205A, 205B and Church Road car park and Building rear of 189-203 Church Road, London, NW10 9EP",-0.249060746,51.54826228,https://maps.london.gov.uk/brownfield-site-register,0.3,not owned by a public authority,permissioned,full planning permission,10/02/2017,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202114352_1,,34,34,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00010,"Wembley Point, 1 Harrow Road, Wembley, HA9 6DE",-0.274157348,51.54464389,https://maps.london.gov.uk/brownfield-site-register,0.92,not owned by a public authority,permissioned,planning permission granted under an order,11/01/2017,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202152983_1,Yes,382,382,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00011,"Land rear of 234-240, Princes Avenue, London, NW9 9QU",-0.28071688,51.58929508,https://maps.london.gov.uk/brownfield-site-register,0.11,unknown ownership,permissioned,full planning permission,16/02/2017,https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_131390,Yes,5,5,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00012,"Oman Avenue Garages, Oman Avenue, London",-0.227656555,51.55584779,https://maps.london.gov.uk/brownfield-site-register,0.42,unknown ownership,permissioned,full planning permission,30/03/2017,https://pa.brent.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=PROPLPI_202023029_1&activeTab=summary&previousCaseUprn=202023029&previousCaseNumber=PROPLPI_202023029_1&keyVal=DCAPR_132473,Yes,5,7,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00013,"2 Atlip Road, Wembley, HA0 4LU",-0.297194304,51.54008385,https://maps.london.gov.uk/brownfield-site-register,2.58,not owned by a public authority,permissioned,full planning permission,26/05/2017,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=summary&keyVal=PROPLPI_202132569_1,Yes,99,99,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00014,"Harlesden Christian Centre & Land next to and rear of Harlesden Christian Centre, Winchelsea Road, London",-0.25811931,51.53911317,https://maps.london.gov.uk/brownfield-site-register,0.85,unknown ownership,permissioned,full planning permission,02/05/2017,https://pa.brent.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=PROPLPI_2021541673_1&activeTab=summary&previousCaseUprn=202214048&previousCaseNumber=PROPLPI_2021541673_1&keyVal=DCAPR_126682,Yes,178,178,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00015,"Willesden Ambulance Station, 164 Harlesden Road, London, NW10 3SN",-0.238972491,51.53868063,https://maps.london.gov.uk/brownfield-site-register,0.08,owned by a public authority,permissioned,full planning permission,25/02/2010,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202090618_1,,5,8,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00016,"Warranty House and 82 & 82A Dudden Hill Lane, London, NW10 1DD",-0.244991844,51.55366653,https://maps.london.gov.uk/brownfield-site-register,0.69,unknown ownership,permissioned,full planning permission,25/07/2017,https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_130188,Yes,136,136,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00017,"Albion House, 470 Church Lane, London, NW9 8UA",-0.262257596,51.58166334,https://maps.london.gov.uk/brownfield-site-register,0.16,unknown ownership,permissioned,planning permission granted under an order,03/09/2015,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202205067_1,Yes,17,17,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00018,"3-5 INC, Watling Gate, Edgware Road, Kingsbury, London, NW9 6NB",-0.254425183,51.58954232,https://maps.london.gov.uk/brownfield-site-register,0.12,unknown ownership,permissioned,planning permission granted under an order,18/06/2015,https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_120045|https://pa.brent.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_121624,Yes,14,14,,,15/12/2017,15/12/2017,
http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00019,"69 Manor Park Road, London, NW10 4JX",-0.248506497,51.53795313,https://maps.london.gov.uk/brownfield-site-register,0.02,unknown ownership,pending decision,full planning permission,,https://pa.brent.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_202070648_1,Yes,5,7,,,15/12/2017,15/12/2017,
