OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/southampton,Southampton City Council,BLR CC 60,"American Wharf, Elm Street",442964,111543,http://www.southampton.gov.uk/planning/planning-policy/brownfield-land-register/brownfield-land-register-map.aspx?FINDLAYER=SCC:BROWNFIELD_REGISTER_EXT&FINDFIELD=SITE_NAME&FINDVALUE=BLR%20CC%2060,0.21,not owned by a public authority,,permissioned,full planning permission,18/05/2017,,23,,,yes,Non material amendment extension of time agreed 18.5.17,17/11/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/southampton,Southampton City Council,BLR CC 18,Land to rear of 104-106 East Street,442161,111508,http://www.southampton.gov.uk/planning/planning-policy/brownfield-land-register/brownfield-land-register-map.aspx?FINDLAYER=SCC:BROWNFIELD_REGISTER_EXT&FINDFIELD=SITE_NAME&FINDVALUE=BLR%20CC%2018,0.06,not owned by a public authority,,not permissioned,,,,14,,,,,17/11/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/southampton,Southampton City Council,BLR CC 13,11 Queensway,442183,111302,http://www.southampton.gov.uk/planning/planning-policy/brownfield-land-register/brownfield-land-register-map.aspx?FINDLAYER=SCC:BROWNFIELD_REGISTER_EXT&FINDFIELD=SITE_NAME&FINDVALUE=BLR%20CC%2013,0.07,not owned by a public authority,,pending decision,,,,25,,,yes,,17/11/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/southampton,Southampton City Council,BLR CC 30,Land adjacent to 2 Northam Rd,442461,112140,http://www.southampton.gov.uk/planning/planning-policy/brownfield-land-register/brownfield-land-register-map.aspx?FINDLAYER=SCC:BROWNFIELD_REGISTER_EXT&FINDFIELD=SITE_NAME&FINDVALUE=BLR%20CC%2030,0.03,unknown ownership,,not permissioned,,,,14,,,,,17/11/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/southampton,Southampton City Council,BLR CC 61,59-61 St Mary Street,442502,111834,http://www.southampton.gov.uk/planning/planning-policy/brownfield-land-register/brownfield-land-register-map.aspx?FINDLAYER=SCC:BROWNFIELD_REGISTER_EXT&FINDFIELD=SITE_NAME&FINDVALUE=BLR%20CC%2061,0.05,not owned by a public authority,,not permissioned,,,,12,,,,,17/11/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/southampton,Southampton City Council,BLR CC 29,101-119 St Mary Street,442541,112039,http://www.southampton.gov.uk/planning/planning-policy/brownfield-land-register/brownfield-land-register-map.aspx?FINDLAYER=SCC:BROWNFIELD_REGISTER_EXT&FINDFIELD=SITE_NAME&FINDVALUE=BLR%20CC%2029,0.18,not owned by a public authority,,permissioned,full planning permission,14/12/2015,,58,,,yes,Permission relates to 106-113 St Mary Street,17/11/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/southampton,Southampton City Council,BLR CC 58,Cedar Press,442792,111184,http://www.southampton.gov.uk/planning/planning-policy/brownfield-land-register/brownfield-land-register-map.aspx?FINDLAYER=SCC:BROWNFIELD_REGISTER_EXT&FINDFIELD=SITE_NAME&FINDVALUE=BLR%20CC%2058,0.24,not owned by a public authority,,not permissioned,,,,122,,,,,17/11/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/southampton,Southampton City Council,BLR CC 44a,Aviation Museum,442812,111132,http://www.southampton.gov.uk/planning/planning-policy/brownfield-land-register/brownfield-land-register-map.aspx?FINDLAYER=SCC:BROWNFIELD_REGISTER_EXT&FINDFIELD=SITE_NAME&FINDVALUE=BLR%20CC%2044a,0.42,owned by a public authority,,not permissioned,,,,45,,,,,17/11/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/southampton,Southampton City Council,BLR CC 44b,24-32 Canute Road and 157-159 Albert Road South,442824,111077,http://www.southampton.gov.uk/planning/planning-policy/brownfield-land-register/brownfield-land-register-map.aspx?FINDLAYER=SCC:BROWNFIELD_REGISTER_EXT&FINDFIELD=SITE_NAME&FINDVALUE=BLR%20CC%2044b,0.1,not owned by a public authority,,not permissioned,,,,53,,,,,17/11/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/southampton,Southampton City Council,BLR CC 57,135-141 Albert Road South,442878,111124,http://www.southampton.gov.uk/planning/planning-policy/brownfield-land-register/brownfield-land-register-map.aspx?FINDLAYER=SCC:BROWNFIELD_REGISTER_EXT&FINDFIELD=SITE_NAME&FINDVALUE=BLR%20CC%2057,0.07,unknown ownership,,not permissioned,,,,10,,,,,17/11/2017,18/12/2017,
