OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/resource?uri=http://opendatacommunities.org/id/geography/administration/nmd/E07000155,South Northamptonshire Council,BFL 1,"Land West of Ashton Rd., Roade,  NN7 2LF",475851,251302,http://snc-wml-01/wml_planningconstraints/,11.10,,,,,,,,,,Former Pianoforte Site:vacant commercial site with more than two-thirds previously developed with less than a third Greenfield land located to the south of Roade. Site area 11.1ha with 0.5ha for employment and/or doctors surgery,"21/11/2017, 31/03/2017 for last buil-out data",,
http://opendatacommunities.org/resource?uri=http://opendatacommunities.org/id/geography/administration/nmd/E07000155,South Northamptonshire Council,BFL 2,"Burcote Road, Outline stage, Towcester, NN12 6TF & NN12 6LX",469671,247914,\\snclive.gov.uk\AppData\DEF_FlatFiles\planning\S-2012-1285-MAF,3.74,,,,,,,,,,Burcote Road development: Hybrid Site: application for residential development [2.75 Brownfield newbuilt; 0.99 Greenfield newbuilt]; major part of site largely prepared for development,"21/11/2017,",,
http://opendatacommunities.org/resource?uri=http://opendatacommunities.org/id/geography/administration/nmd/E07000155,South Northamptonshire Council,BFL 3,"Brackley Sawmills, Stage 2, Northampton Road, Brackley, NN13 7DL,",459023,469311,http://snc-wml-01/wml_planningconstraints/,2.36,,,,,,,,,,Former Brackley Sawmills 2nd built-out stage:,"21/11/2017, 31/03/2017 for last buil-out data",,
http://opendatacommunities.org/resource?uri=http://opendatacommunities.org/id/geography/administration/nmd/E07000155,South Northamptonshire Council,BFL 4,"Moat Lane, Outline stage, Towcester,  NN12 6AD",469311,248824,http://snc-wml-01/wml_planningconstraints/,2.74,,,,,,,,,,Originally WNDC Outline Planning Permission - Outline application for regeneration of Moat Lane; residential development is just part of an otherwise dominantly commercial development site,"21/11/2017, 31/03/2017 for last buil-out data",,
http://opendatacommunities.org/resource?uri=http://opendatacommunities.org/id/geography/administration/nmd/E07000155,South Northamptonshire Council,BFL 6,"Hayes Road, Deanshanger, MK19 6HP & MK19 6FA & MK19 6HR",476565,239717,http://snc-wml-01/wml_planningconstraints/,1.63,,,,,,,,,,Redevelopment of the former Elementis Works site  (Site 1); [SNC588 partially built out previously with app. 2/2009/0411/P],"21/11/2017,",,
http://opendatacommunities.org/resource?uri=http://opendatacommunities.org/id/geography/administration/nmd/E07000155,South Northamptonshire Council,BFL 7,"Moat Lane, stage 2, Towcester, NN12 6AD",469311,248831,http://snc-wml-01/wml_planningconstraints/,0.18,,,,,,,,,,"Comprising of two smaller commercial sites within previous Plg. application S/2012/1476/MAF, however only the site identified under BFL7 has the residential element","21/11/2017, 31/03/2017 for last buil-out data",,
http://opendatacommunities.org/resource?uri=http://opendatacommunities.org/id/geography/administration/nmd/E07000155,South Northamptonshire Council,BFL 8,"Britannia Works,  High Street & Maltings Row, Deanshanger, MK19 6HR",476445,239666,http://snc-wml-01/wml_planningconstraints/,0.28,,,,,,,,,,"Former Britannia Works: no site ref. in SHLAA 2012, though site is in between SNC454 & SNC588]","21/11/2017, 31/03/2017 for last buil-out data",,
http://opendatacommunities.org/resource?uri=http://opendatacommunities.org/id/geography/administration/nmd/E07000155,South Northamptonshire Council,BFL 9,"Brackley Sawmills, Outline stage, Brackley, NN13 5GF & NN13 5GG",459069,238452,http://snc-wml-01/wml_planningconstraints/,0.49,,,,,,,,,,Former Brackley Sawmills convers. to resident.,"21/11/2017, 31/03/2017 for last buil-out data",,
http://opendatacommunities.org/resource?uri=http://opendatacommunities.org/id/geography/administration/nmd/E07000155,South Northamptonshire Council,BFL 11,"The Hunters, The Green Deanshanger, MK19 6HL",476606,239456,http://snc-wml-01/wml_planningconstraints/,0.35,,,,,,,,,,Conversion of former ambulance headquarters,"21/11/2017,",,
http://opendatacommunities.org/resource?uri=http://opendatacommunities.org/id/geography/administration/nmd/E07000155,South Northamptonshire Council,BFL 12,"Chaplins Yard, Stratford Road, Roade, NN7 2GB & NN7 2NJ",475593,251206,http://snc-wml-01/wml_planningconstraints/,3.27,,,,,,,,,,"3.27 ha for dwellings and Outline 0.5 ha for offices, Former Chaplins Haulage Yard Stratford Road Roade","21/11/2017, 31/03/2017 for last buil-out data",,
