OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B71,"Site 4, Club, Depot & 501-509, Hawthorne Road, Bootle",334509.16636164,396521.4361748,,4.88,Not owned by a public authority,,Permissioned,,,,100,0,0,Yes,Planning application subject to resolution to approve subject to further details. Suitable for mixed use scheme with 100 plus dwellings. The mixed use part of the scheme would be subject to the NPPF town centre sequential and impact tests.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,F142,"Mushroom Farm, 8-10, Cable Street, Formby",330145.62443004,407715.45192113,,1.03,Not owned by a public authority,,Permissioned,Full planning permission,20040930,,5,0,0,Yes,Nearly built out but last part is long term stalled. Left over area of land capable of 5 dwellings.. Partly developed site.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,L238,"Site of Sefton Works, Field Lane, Netherton",333173.82924595,398119.41875705,,0.85,Not owned by a public authority,Y,Permissioned,Full planning permission,20060112,,20,0,0,Yes,Large site with permission (DC/2014/00886). Development is currently stalled. And half built. Capacity for at least 20 more dwellings.. Previously developed site in PRA,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0096,"Former Service Station, 146, Park Lane, Netherton",335981.04993423,398620.52531679,,0.10,Not owned by a public authority,,Permissioned,Full planning permission,20131017,,5,0,0,Yes,The figure of 10 is for flats and was approved in the recent planning application (DC/2016/02117).,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B1218,"Former Johnsons Cleaners, Mildmay Road, Bootle",333911.17681516,396427.29312297,,1.81,Not owned by a public authority,,Permissioned,Full planning permission,20071018,,100,0,0,Yes,Former Johnsons site. Has permission and suitable for development. Has scope for mixed use with limited retail subject to NPPF sequential and impact tests. Minimum figure assumes a high number of apartments.. Previously developed former Johnsons Cleaners site in a residential area.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,S0120,"51-53, Alexandra Road, Southport",334632.54545596,417729.90531366,,0.53,Not owned by a public authority,,Permissioned,Full planning permission,20060629,,5,0,0,Yes,Approved for a care home. Partial brownfield. DC/2016/02175.. Vacant site in the built up area.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,C0110,"39a, St Johns Road, Crosby & Hightown",331755.83539272,398433.27891551,,0.33,Not owned by a public authority,,Permissioned,Outline planning permission,20141017,,10,0,0,Yes,DC/2014/01354 - granted permission for 11 dwellings. Brownfield land by the railway. Former commercial uses.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,F0129,"Former Dairy, 5, Marsh Brows, Formby",329194.9441499,406933.7156908,,0.11,Not owned by a public authority,,Permissioned,,20170831,,5,0,0,,. Former dairy site.,20181220,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0128,"2, Well Lane, Bootle",334648.40070846,395365.37709327,,0.23,Not owned by a public authority,,Permissioned,,20180807,,10,0,0,Yes,DC/2018/00357. Former industrial premises in a predominantly residential area.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,S0189,"141b, Hart Street, Southport",335591.14923982,416497.36812376,,0.17,Not owned by a public authority,,Permissioned,,20180525,,8,0,0,,Has permission (DC/2018/00040). Small urban site.,20181220,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,C0145,"CHURCH HALL 17, MERSEY ROAD, Crosby & Hightown",331445.44182251,399359.38382074,,0.10,Not owned by a public authority,,Permissioned,Full planning permission,20150317,,5,0,0,Yes,Approved for 5 homes (DC/2015/00167). Former church hall.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,F0172,"AMBULANCE STATION, CHURCH ROAD, Formby",330146.30052505,407263.17138509,,0.12,Owned by a public authority,,Not permissioned,Full planning permission,20150108,,10,0,0,Yes,DC/2014/01573 - 10 apartments. Figure of 10 is based on apartments. Permission expired.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0148,"Site of fmr Mersey House, St James Drive, Bootle",333842.49545619,395620.77398667,,0.36,Not owned by a public authority,,Not permissioned,,,,15,0,0,,DC/2019/01830 - full application submitted for 28  affordable homes.. Vacant,20181220,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,S0247,"18-20, Granville Road, Southport",331713.8515416,415477.7699807,,0.47,Not owned by a public authority,,Permissioned,Full planning permission,20170721,,8,0,0,Yes,Various permissions - Partial brownfield. The site is in a Conservation Area and as such design standards apply. Minimum figure based on there being a number of apartments.. Site of detached properties and rear gardens.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0154,"Land adj to St Monicas Parochial, Stewart Avenue, Bootle",335145.38825645,395751.32661637,,0.12,Not owned by a public authority,,Not permissioned,Full planning permission,20160311,,10,0,0,Yes,DC/2015/01679- permission for 13 flats. (minimum density assumes apartments).Now expired.. Vacant land,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,M0045,"Oak Lea Racing Stables, Southport Road, Maghull & Aintree",336631.36263845,405058.1625623,,1.06,Not owned by a public authority,,Permissioned,Full planning permission,20160428,,5,0,0,Yes,Racing stables. Replacement buildings for brownfield in the Green Belt. Permission for 5 dwellings.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,S0258,"Former Phillip's Factory, Balmoral Drive, Southport",337153.61305366,419386.40114666,,5.99,Not owned by a public authority,,Not permissioned,,20181212,,158,0,0,Yes,Large former factory site. Local Plan allocation MN2.3.. Industrial site that has been partially demolished,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,S0262,"Land West of Lynton Road, Lynton Road, Southport",332090.27980617,413980.07869037,,1.50,Owned by a public authority,,No permissioned,,,,20,0,0,,. Former railway land between the railway and housing.,20191101,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,M0050,"Land South of Spencers Lane, Spencers Lane, Maghull & Aintree",339017.92855441,399084.74243602,,0.60,Not owned by a public authority,,Not permissioned,,,,15,0,0,Yes,Backs onto motorway. Local Plan allocation MN2.33. Minimum number of dwellinsg figure is 15 to reflect the Local Plan Appendix 1.. Area of hardstanding to the rear of existing properties. Adjacent to the M57.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0159,"Land at Pendle Drive, Pendle Drive, Bootle",334176.93162457,399423.37550331,,1.45,Owned by a public authority,,Not permissioned,,,,29,0,0,Yes,"Local Plan allocation (MN2.38) suitable for development. Mostly brownfield but with some of the site is greenfield.. Large, partially cleared site.",20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0160,"Land at Former Bootle High School, Brown's Lane, Bootle",336081.46653338,399517.98842065,,1.75,Owned by a public authority,,Not permissioned,,,,63,0,0,Yes,Local Plan allocation. Council owned brownfield site.. Site of former school which has been demolished and cleared.,20171017,20191101,
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,L0028,"Former St Wilfrid’s School, Orrell Road, Bootle",334148.96437732,397368.91358692,,6.64,Mixed ownership,Yes,Not permissioned,,,,73,0,0,Yes,Partial brownfield. Local Plan allocation MN2.42. Brownfield area likely to be suitable for approximately 70 plus units.. Former school site on greenspace in the urban area. Application submitted July 2019.,20171017,20191101,
