OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-cambridgeshire,South Cambridgeshire District Council,17SC0004a,"""Former Bayer Cropscience Site,Cambridge Road, Hauxton, Cambridge, Cambridgeshire, CB22 5HT""",52.15117,0.093579357,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0004a,7.24,unknown ownership,permissioned,reserved matters approval,13/11/2014,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/1911/14/RM,Yes,,,,"Approved 14/11/2014 | ""March 2018: 116 dwellings completed. 33 dwellings under construction, 52 dwellings where no construction had started"" | ""Allocated as Policy H/2 in the South Cambridgeshire Adopted Local Plan (September 2018)""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-cambridgeshire,South Cambridgeshire District Council,17SC0005,"""17-19, Bandon Road,Girton, Cambridgeshire, CB3 OLU""",52.226015,0.088664806,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0005,0.34,unknown ownership,permissioned,full planning permission,12/07/2016,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/0849/16/FL,Yes,,,,Approved 12/07/2016 | Lapse date 11/07/2019,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-cambridgeshire,South Cambridgeshire District Council,17SC0006,"""Former CEMEX Cement Works, Barrington Cement Plant, Haslingfield Road, Barrington, Cambridge, Cambridgeshire, CB22 7RQ""",52.129764,0.04414113,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0006,31.63,unknown ownership,pending decision,outline planning permission,27/10/2016,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/2365/14/OL,Yes,,,,"Approved 27/10/2016 | ""Planning Status: resolution to grant planning permission - planning committee in June 2015 gave officers delegated powers to approve the application subject to the prior completion of a s106 agreement""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-cambridgeshire,South Cambridgeshire District Council,17SC0008a,"""Ida Darwin Hospital, Fulbourn Old Drift, FULBOURN, CB21 5EE""",52.18615,0.20067096,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0008a,13.38,unknown ownership,pending decision,outline planning permission,28/02/2017,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/0670/17/OL,Yes,,,,"""Outline planning application for up to 203 dwellings including affordable housing and land for community provision with access and associated works, open space and landscaping, following the demolition of existing buildings on site"" | ""Has Resolution to Grant subject to Section 106"" | ""Allocated as Policy H/3 in the South Cambridgeshire Adopted Local Plan (September 2018)""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-cambridgeshire,South Cambridgeshire District Council,17SC0009b,"""Northstowe, Longstanton Road, Cambridgeshire""",52.272411,0.06324507,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0009b,176.5,owned by a public authority,not permissioned,other,19/07/2007,https://www.scambs.gov.uk/planning/local-plan-and-neighbourhood-planning/the-adopted-development-plan/south-cambridgeshire-local-plan-2018/,Yes,,,,"Phase 3 and later phases of Northstowe Major Development Site, Brownfield element | Estimate of capasity is on Phase 3a.",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-cambridgeshire,South Cambridgeshire District Council,17SC0009a,"""Land to the East of B1050 and Longstanton, West of the Cambridgeshire Guided Busway (CGB) and North of Oakington""",52.281724,0.063897617,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0009a,63.3,unknown ownership,permissioned,outline planning permission,08/01/2017,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/2011/14/OL,Yes,,,,"Phase 2 of Northstowe Major Development Site, Brownfield element.",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-cambridgeshire,South Cambridgeshire District Council,17SC0010,"""27, Cambridge Road, Little Abington, Cambridgeshire, CB21 6BL""",52.122875,0.23404468,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0010,0.48,unknown ownership,permissioned,full planning permission,01/06/2016,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/0261/16/FL,Yes,,,,Approved 01/06/2016 | Lapse date 31/05/2019,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-cambridgeshire,South Cambridgeshire District Council,17SC0011,"""1, Horseheath Road, Linton, Cambridge, Cambridgeshire, CB21 4LU""",52.097775,0.2871631,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0011,0.29,unknown ownership,permissioned,outline planning permission,30/11/2016,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/0623/16/OL,Yes,,,,Approved 30/11/2016 | Lapses 2 years from the date of Approval of the last Reserved Matters to be approved,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-cambridgeshire,South Cambridgeshire District Council,17SC0013,"""15, Comberton Road, Barton, Cambridge, Cambridgeshire, CB23 7BA""",52.183769,0.050903237,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0013,0.27,unknown ownership,permissioned,outline planning permission,15/02/2016,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/0844/15/OL,Yes,,,,Approved 15/02/2016 | Lapses 2 years from the date of Approval of the last Reserved Matters to be approved,31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-cambridgeshire,South Cambridgeshire District Council,17SC0014,"""L Abri, Teversham Road, Fulbourn, Cambridge, Cambridgeshire, CB21 5EB""",52.188798,0.20672702,https://gismaps.scambs.gov.uk/connect/analyst/mobile/#/main?mapcfg=BrownFieldRegister_New&queryTable=/NamedTables/SCDC_Brownfieldregister&queryColumn=Site_Reference&queryValues=17SC0014,0.47,unknown ownership,permissioned,full planning permission,21/09/2016,http://plan.scambs.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=S/1055/16/FL,Yes,,,,Approved 21/09/2016 | Lapse date 20/09/2019,31/12/2017,31/12/2017,
