OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/three-rivers,Three Rivers District Council,BR1,"""Land at Three Acres, Toms Lane, Kings Langley""",507905,203001,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,0.42,not owned by a public authority,,permissioned,full planning permission,17/11/2017,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OVLA5PQFHRT00,13,13,17,yes,"Has planning permission for four dwellings, however has also been put forward as a potential development site for the Brownfield Land Register. Part site put forward to  Call for Sites (CFS2).. Demolition of existing dwelling and builders yard buildings and redevelopment of the site with four detached dwellings and associated gardens and car parking with access to the dwellings via existing entrance to the site from Toms Lane",12/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/three-rivers,Three Rivers District Council,BR2,"""Land at Chorleywood Station, Chorleywood""",502616,196029,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,1.68,owned by a public authority,,not permissioned,,,,84,84,150,yes,Part of site put forward to Call for Sites (CFS16),12/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/three-rivers,Three Rivers District Council,BR3,"""Knoll Oak, Sandy Lane, Northwood""",510365,192410,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,0.07,not owned by a public authority,,not permissioned,,,,5,5,7,yes,Part of site put forward to Call for Sites (CFS22),12/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/three-rivers,Three Rivers District Council,BR4,"""Land at Maple Cross, Maple Lodge""",503755,193012,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,3.18,not owned by a public authority,,not permissioned,,,,95,95,160,yes,Part of site put forward to Call for Sites (CFS33),12/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/three-rivers,Three Rivers District Council,BR5,"""Land at Park Road, High Street, Rickmansworth""",506158,194719,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,0.61,owned by a public authority,,not permissioned,,,,36,36,50,yes,Part of site put forward to Call for Sites (CFS40),12/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/three-rivers,Three Rivers District Council,BR6A,"""Rickmansworth Station Car Park, Rickmansworth""",505722,194615,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,0.11,owned by a public authority,,not permissioned,,,,7,10,15,yes,Part of site put forward to Call for Sites (CFS41),12/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/three-rivers,Three Rivers District Council,BR6B,"""Land at Rickmansworth Station, Rickmansworth""",505734,194577,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,0.31,owned by a public authority,,not permissioned,,,,19,19,25,yes,Part of site put forward to Call for Sites (CFS41),12/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/three-rivers,Three Rivers District Council,BR7,"""Former Sir James Altham School, South Oxhey""",512014,192327,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,0.72,owned by a public authority,,not permissioned,,,,43,43,60,yes,Part of site put forward to Call for Sites (CFS52),12/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/three-rivers,Three Rivers District Council,BR8,"""Kings Langley Employment Area, Kings Langley""",507701,202742,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,30.93,not owned by a public authority,,permissioned,full planning permission,28/11/2018,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7D71GQF04900 | http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OAAXA7QF6W000 | http://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=PE86V3QF0D300 | http://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=P8V264QFK0800 | http://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=OALWI7QF03N00,200,200,300,yes,"Planning permission has been granted for parts of the site, however there are still sections of the site suitable for brownfield housing development.",12/12/2017,10/12/2018,
http://opendatacommunities.org/id/district-council/three-rivers,Three Rivers District Council,BR9,"""Mansion House Farm Equastrian Centre, Bedmond Road, Abbots Langley""",509665,202596,http://www.mapsinteractive.co.uk/planvu/trdc/index.php,0.41,not owned by a public authority,,permissioned,full planning permission,12/07/2018,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=P3EU9AQFJ0Z00&activeTab=summary,17,17,25,yes,"Part of site put forward to Call for Sites (CFS6). Demolition of existing equestrian centre and redevelopment of the land for 15 dwellinghouses and 2 flats (17 units in total) with associated vehicular access, car parking, landscaping and engineering works",12/12/2017,10/12/2018,
