OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/nottingham,Nottingham City Council,'23,"Furniture Store, Sherwin Road, off Lenton Boulevard",455610.8510999996,339136.15249999985,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455544.8989000004&xmax=455659.8514999999&ymin=339056.7952999994&ymax=339136.15249999985",0.26,,No,Not Permissioned,,,,7,7,,"

",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,Nottingham City Council,'35,"Porchester Car Sales, Porchester Road, near Carlton Road",459160.05310000014,341159.6032999996,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=459139.5970999999&xmax=459169.6255999999&ymin=341076.2773000002&ymax=341159.6032999996",0.14,,No,Not Permissioned,,,,6,6,,"

",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,Nottingham City Council,'67,"N l Pearson and Sons, Latham Street",453758.3013000004,345448.6456000004,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=453734.9760999996&xmax=453760.1564999996&ymin=345436.4491000008&ymax=345464.7009999994",0.03,,No,Permissioned,Full Planning Permission,09/06/2017,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OJNXO0LYJLZ00,5,5,,"

",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,Nottingham City Council,'99,Vernon Road - Former Johnsons Dyeworks,455590.6012000004,343214.1952999998,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455221.0493999999&xmax=455600.89919999987&ymin=342995.24789999984&ymax=343278.49679999985",4.41,,No,LP Site Not Permissioned,,,,60,115,,"

",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,Nottingham City Council,'124,"Small businesses (Former Peacemills), Perry Road",456800.20129999984,343209.0468000006,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=456788.55090000015&xmax=456944.80310000014&ymin=343207.9969999995&ymax=343276.99730000086",0.53,,No,Permissioned,Full Planning Permission,04/07/2017,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM8O4SLYJ4T00,21,21,,"

",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,Nottingham City Council,'138,"Disused garage, Ilkeston Road, Opposite Cobden Street",455298.1489000004,340122.9500999991,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455290.80260000005&xmax=455358.8985000001&ymin=340122.66029999964&ymax=340168.1470999997",0.23,,No,Not permissioned,,,,30,30,,"

",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,Nottingham City Council,'140,Ilkeston Road - Radford Mill,455782.10560000036,340262.82799999975,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455721.0538999997&xmax=455797.79959999956&ymin=340156.00060000084&ymax=340262.82799999975",0.62,,No,Permissioned,Full Planning Permission,29/06/2017,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMN72LY01B00,335,335,,"

",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,Nottingham City Council,'141,Alfreton Road - Forest Mill,456048.5979000004,340451.8958999999,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455935.9424999999&xmax=456094.34970000014&ymin=340311.5460999999&ymax=340451.8958999999",1.2,,No,Permissioned,Outline Planning Permission,24/01/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OG0DHXLY01B00,310,310,,"

",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,Nottingham City Council,'143,"United Carpets, Hartley Road",455499.99619999994,340671.2030999996,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455465.20210000034&xmax=455508.5959000001&ymin=340666.60449999943&ymax=340715.67039999925",0.14,,No,Not Permissioned,,,,8,8,,"

",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,Nottingham City Council,'148,"Bobbers Mill Bridge - Bobbers Mill Industrial Estate,",455059.6026999997,341594.3989000004,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=454973.8130000001&xmax=455205.7960000001&ymin=341226.5541999992&ymax=341596.49829999916",4.38,,No,LP Site Not Permissioned,,,,80,120,,"

",14/12/2017,,
