OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,BBN06,,2.660319,53.735478,,0.47,Not in Public Ownership,,Permissioned,,,,12,,,,E2 - Protection of Employment Sites. S106 agreement.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,SS05,,2.723845,53.690925,,0.67,Not in Public Ownership,,Permissioned,,,,17,,,,D1 - Housing Land.   May come forward with Rear of Dunkirk Mill.  S106.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,FW12,,2.689712,53.703,,1.88,Not in Public Ownership,,Permissioned,,,,47,,,,D1 - Housing Land.  S106.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,MF02b,,2.698432,53.739244,,9.45,Not in Public Ownership,,Permissioned,,,,236,,,,"D1 - Housing Land.  Hybrid application.    Note - approximately 1 ha brownfield, remainder greenfield.  S106.",03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,MF02c,,2.698695,53.740492,,1.17,Not in Public Ownership,,Permissioned,,,,29,,,,D1 - Housing Land.  Hybrid application.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,LYC03,,2.697276,53.692305,,0.455,Not in Public Ownership,,Permissioned,,,,3,,,,E3 - Leyland Town Centre.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,LHU04,,2.763124,53.7384,,0.68,Not in Public Ownership,,Permissioned,,,,11,,,,G1 - Green Belt.  In partial use. S106.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,NLH12,,2.730108,53.730759,,1.67,Not in Public Ownership,,Permissioned,,,,14,,,,G1 - Green Belt.  S106.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,TG03,,2.696715,53.73351,,12,Not in Public Ownership,,Permissioned,,,,281,,,,D1 - Housing Land.  S106.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,SS11,,2.718471,53.690148,,0.18,Not in Public Ownership,,Permissioned,,,,5,,,,B1 - Existing Built Up Area,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,WLDW01,,2.681393,53.737526,,0.2,Not in Public Ownership,,Permissioned,,,,5,,,,Still in use.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,BBW02,,2.669507,53.727913,,2.7,Public Ownership,,Not Permissioned,,,,60,,,,D1 - Housing Land.  Network Rail have no plans in foreseeable future to develop.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,TG05,,2.687989,53.725498,,1.5,Public Ownership,,Not Permissioned,,,,20,,,,D1 - Housing Land.  07/2007/0312/FUL - demolition/36 residential (21 market/15 affordable) withdrawn April 2008.  Pre-app 07/2013/0191 - 20 dwellings.  Dependent on LCC waiting to dispose of asset.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,MS02,,2.727647,53.700627,,40.6,Not in Public Ownership,,Not Permissioned,,,,750,,,,C2 - Major Site for Development - Residential Led.  Subject to discussions with County Highways in respect of highway modelling work to enable production of masterplan.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,SW13,,2.645411,53.74204,,2.3,Not in Public Ownership,,Not Permissioned,,,,58,,,,D1 - Housing Land.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,TG08,,2.692176,53.733105,,1.9,Not in Public Ownership,,Not Permissioned,,,,25,,,,D1 - Housing Land.  Land has been remediated.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,HP01,,2.761513,53.74658,,2.4,Public Ownership,,Not Permissioned,,,,10,,,,G1 - Green Belt.  Expired application 07/2006/0500/FUL.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,BBW05,,2.666867,53.729689,,0.46,Not in Public Ownership,,Not Permissioned,,,,12,,,,Owner previously expressed interest. Would form part of larger residential estate. Still in use.  Existing Built Up Area.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,WLD01,,2.672273,53.745523,,0.41,Not in Public Ownership,,Not Permissioned,,,,10,,,,Application refused in 2001.  Existing Built Up Area.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,SS09,,2.720243,53.688394,,0.39,Not in Public Ownership,,Not Permissioned,,,,8,,,,Still in use.   Substantial work done 2015. Existing Built Up Area,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,LHU12,,2.821668,53.722526,,0.37,Not in Public Ownership,,Not Permissioned,,,,6,,,,G1 - Green Belt.  Previous application expired.  Has since been restored.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,FE05,,2.68474,53.700934,,0.34,Not in Public Ownership,,Not Permissioned,,,,9,,,,Still in use.  Existing Built Up Area.,03/06/2016,03/06/2016,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,TG02,,2.681282,53.731604,,0.29,Not in Public Ownership,,Not Permissioned,,,,7,,,,Still in use.  Existing Built Up Area.,03/06/2016,03/06/2016,
