OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/middlesbrough,Middlesbrough Borough Council,BR1,"Newbridge Court, Rievaulx Court, Tollesby",54.54624702,-1.241174321,https://www.middlesbrough.gov.uk/files/brownfields-register-br1-newbridge-courtjpg,0.24,not owned by a public authority,permissioned,full planning permission,2016-03-07,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OM6UAYKU00300,yes,,,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/unitary-authority/middlesbrough,Middlesbrough Borough Council,BR2,"Addington Drive, Pallister Park",54.5674638,-1.203088337,https://www.middlesbrough.gov.uk/files/brownfields-register-br2-addington-drivejpg,0.38,not owned by a public authority,permissioned,full planning permission,2016-08-16,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZSKKUSK873,yes,,,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/unitary-authority/middlesbrough,Middlesbrough Borough Council,BR3,"Roworth Road, Thorntree",54.55650527,-1.183741284,https://www.middlesbrough.gov.uk/files/brownfields-register-br3-roworth-roadjpg,2.55,mixed ownership,not permissioned,,,,,,,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/unitary-authority/middlesbrough,Middlesbrough Borough Council,BR4,"Former Erimus Training Centre, College Road",54.56394863,-1.189376862,https://www.middlesbrough.gov.uk/files/brownfields-register-br4-former-erimus-training-centrejpg,2.88,owned by a public authority,not permissioned,,,,yes,,,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/unitary-authority/middlesbrough,Middlesbrough Borough Council,BR5,"The Wave, Marton Road",54.57136253,-1.225008375,https://www.middlesbrough.gov.uk/files/brownfields-register-br5-wavejpg,0.59,not owned by a public authority,permissioned,full planning permission,2016-05-23,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZSKKUSK299,yes,,,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/unitary-authority/middlesbrough,Middlesbrough Borough Council,BR6,"Springfield Hotel, Borough Road",54.57225073,-1.231828592,https://www.middlesbrough.gov.uk/files/brownfields-register-br6-springfield-hoteljpg,0.06,not owned by a public authority,permissioned,full planning permission,2015-12-07,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZSKKUSK887,yes,,,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/unitary-authority/middlesbrough,Middlesbrough Borough Council,BR7,L/A 234 Linthorpe Road,54.56963394,-1.238698791,https://www.middlesbrough.gov.uk/files/brownfields-register-br7-la-234-linthorpe-roadjpg,0.03,owned by a public authority,permissioned,outline planning permission,2016-02-29,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZSKKUSK559,yes,,,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/unitary-authority/middlesbrough,Middlesbrough Borough Council,BR8,"Church House, Bedford Street",54.57402292,-1.236374125,https://www.middlesbrough.gov.uk/files/brownfields-register-br8-church-house-bedford-streetjpg,0.13,not owned by a public authority,permissioned,other,2016-09-30,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZSMKUSK864,yes,,,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/unitary-authority/middlesbrough,Middlesbrough Borough Council,BR9,"87-97 St. Barnabas Road, Linthorpe",54.56243212,-1.248250643,https://www.middlesbrough.gov.uk/files/brownfields-register-br9-87-97-st-barnabas-roadjpg,0.06,not owned by a public authority,permissioned,outline planning permission,2017-11-29,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONZWITKUMP700,yes,,,,,2017-12-11,2017-12-11,
http://opendatacommunities.org/id/unitary-authority/middlesbrough,Middlesbrough Borough Council,BR10,4-6 Park Road North,54.56698728,-1.239413062,https://www.middlesbrough.gov.uk/files/brownfields-register-br10-4-6-park-road-northjpg,0.03,not owned by a public authority,permissioned,full planning permission,2017-04-26,https://publicaccess.middlesbrough.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OKUH5FKULQR00,yes,,,,,2017-12-11,2017-12-11,
