OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA7,"""The Mount, 4 North Avenue""",-1.733095,53.019714,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA7_-_The_Mount.pdf,0.32,not owned by a public authority,permissioned,full planning permission,11/10/2010,https://planning.derbyshiredales.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=KO0GANFU02L00,yes,,,,,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA49/384,"""Land at Cawdor Quarry, Former Permanite Works""",-1.550833,53.137454,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_Land_at_Cawdor_Quarry__Former_Permanite_Works.pdf,16.88,not owned by a public authority,pending decision,,,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IR6DEIFUT0000,yes,,,,"Allocated in the Local Plan Policies HC2 (t), HC2 (y) and DS9.",06/12/2017,06/12/2018,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA52,Riber Castle,-1.540988,53.126654,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA52_-_Riber_Castle.pdf,2.9,not owned by a public authority,permissioned,full planning permission,16/03/2006,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000N1XFULI000,yes,,,,,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA80,"""Tansley Wood Mills, Lumsdale Road""",-1.53197,53.136632,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA80_-_Tansley_Wood_Mills.pdf,3.52,not owned by a public authority,permissioned,full planning permission,27/03/2013,https://planning.derbyshiredales.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JYNIPIFU02L00,yes,,,,,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA83,"""Chequers Farm, Millers Green""",-1.577271,53.073163,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA83_-_Chequers_Farm.pdf,0.27,not owned by a public authority,permissioned,full planning permission,18/05/2011,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=J6WXTDFUT0000,yes,,,,,06/12/2017,06/12/2018,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA141,Trevelyan House,-1.560219,53.141519,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA141_-_Trevelyan_House.pdf,0.98,not owned by a public authority,permissioned,full planning permission,13/11/2017,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000KW4FULI000,yes,,,,,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA199,Harveydale Quarry,-1.556868,53.133163,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA199_-_Harveydale_Quarry.pdf,1.16,not owned by a public authority,permissioned,outline planning permission,26/01/2018,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=M7Q31PFU04000,yes,,,,,06/12/2017,06/12/2018,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA204,"""Former Mirage Hotel, Derby Road""",-1.71797,53.008199,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA204_-_Mirage_Hotel.pdf,0.41,not owned by a public authority,not permissioned,,,,yes,,,,"Allocated in the Local Plan, Policy HC2(b).",06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA217,Haarlem Mill,-1.576585,53.070124,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA217_-_Haarlem_Mill.pdf,3.28,not owned by a public authority,permissioned,full planning permission,19/07/2016,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000H5KFULI000,yes,,,,,06/12/2017,06/12/2018,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA266,"""Land at Ashbourne Airfield, Phase 2""",-1.699701,53.001266,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA266_-_Ashbourne_Airfield_phase_2.pdf,58.6,not owned by a public authority,not permissioned,,,,yes,,,,"Allocated in the Local Plan Policies HC2 (d) and DS8 Development at this site will extend beyond 2033, assumed completion of circa 800 dwellings 2017-2033.",06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA269,Land at Middleton Road,-1.572986,53.088566,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA269_-_Middleton_Road_and_Cromford_Road.pdf,9.46,not owned by a public authority,pending decision,,,https://planning.derbyshiredales.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PBHG1GFUFWY00,yes,,,,Allocated in the Local Plan Policies HC2 (cc) and DS6.,06/12/2017,06/12/2018,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA279,"""Old Hall Farm, Barway""",-1.797493,52.937241,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA279_-_Old_Hall_Farm.pdf,0.98,not owned by a public authority,permissioned,reserved matters approval,08/09/2017,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NR41M3FU04000,yes,,,,,06/12/2017,06/12/2018,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA281,Land at Stancliffe Quarry,-1.601188,53.170451,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA281_-_Land_At_Stancliffe_Quarry.pdf,10.16,not owned by a public authority,not permissioned,,,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=J26K3BFUT0000,,,,,Allocated in the Local Plan Policies HC2 (m) and DS3.,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA305,"""The Firs, Wyaston""",-1.725994,52.977634,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA305_-_The_Firs.pdf,2.1,not owned by a public authority,permissioned,reserved matters approval,07/11/2018,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000519FULI000,yes,,,,,06/12/2017,06/12/2018,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA344,"""Land at RBS, Matlock""",-1.555966,53.137498,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA344_-_RBS_Snitterton_Road.pdf,0.35,not owned by a public authority,not permissioned,,,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000L5KFULI000,yes,,,,Allocated in the Local Plan Policy HC2 (u).,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA432,Ladygrove Mill,-1.572594,53.16246,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA432_-_Ladygrove_Mill.pdf,0.88,not owned by a public authority,permissioned,full planning permission,07/10/2011,https://planning.derbyshiredales.gov.uk/online-applications/applicationDetails.do?keyVal=LOBW86FU02L00&activeTab=summary,yes,,,,,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA435,Land at Halldale Quarry,-1.567855,53.136655,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA435_-_Halldale_Quarry.pdf,15.66,not owned by a public authority,permissioned,outline planning permission,31/03/2017,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IISGX6FUE1000,yes,,,,Allocated in the Local Plan Policies HC2 (v) and DS5.,06/12/2017,06/12/2018,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA473,Land at Middlepeak Quarry,-1.580054,53.087342,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA473_-_Middlepeak_Quarry.pdf,61.51,not owned by a public authority,not permissioned,,,,yes,,,,"Allocated in the Local Plan Policies HC2 (dd) and DS7. Development at this site will extend beyond 2033, assumed completion of circa 540 dwellings 2017-2033.",06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA478,Whitelea Nursery,-1.516215,53.137616,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA478_-_Whitelea_Nursery_Tansley.pdf,1.04,not owned by a public authority,pending decision,,,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000MGUFULI000,yes,,,,Allocated in the Local Plan Policy HC2 (aa).,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA500,"""Land at Ashbourne Airfield, Phase 1""",-1.702467,53.009065,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA266_-_Ashbourne_Airfield_Phase_1.pdf,17.87,not owned by a public authority,permissioned,outline planning permission,30/03/2017,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LAJ25IFU02F00,yes,,,,Allocated in the Local Plan Policies HC2 (c) and DS1.,06/12/2017,06/12/2018,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA572,"""Mushroom Farm, Rodsley Lane""",-1.717555,52.960449,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA572_-_Mushroom_Farm.pdf,0.62,not owned by a public authority,permissioned,full planning permission,30/08/2017,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000571FULI000,yes,,,,,06/12/2017,06/12/2018,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA583,"""Dove Service Station, Mayfield Road""",-1.740315,53.012365,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA583_-_Dove_Service_Station.pdf,1.09,not owned by a public authority,pending decision,,,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MLATD7FU04000,yes,,,,,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/derbyshire-dales,Derbyshire Dales District Council,SHLAA584,"""Dairy House, Luke Lane""",-1.622192,52.971202,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA584_-_Dairy_House.pdf,0.55,not owned by a public authority,pending decision,,,https://planning.derbyshiredales.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000B3RFULI000,yes,,,,,06/12/2017,06/12/2017,
