OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,UT019,"Haulage Depot, St Thomas's Road",401066,339623,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,0.4,not owned by a public authority,,not permissioned,,,,,,yes,. Haulage Depot,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,LE060,"Churnet Works, Macclesfield Road",397565,357099,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,9.9,not owned by a public authority,,permissioned,reserved matters approval,,,,,,. Has planning permission for mixed use development,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,LE071A,"Former reservoirs off, Land at Bridge End, Macclesfield Road",397364,357342,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,1.1,not owned by a public authority,,permissioned,outline planning permission,,,,,yes,. Has outline planning permission for 11 dwellings granted at appeal 5/11/2014,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,LE066,"Kniveden Hall and Springhill, Mount Road",39921,356586,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,3.5,owned by a public authority,,not permissioned,,,,,,,. Care home in wooded grounds,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,LE073,"Portland Mill, Portland Street",398960,356654,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,0.46,not owned by a public authority,,permissioned,full planning permission,,,,,yes,. Conv of mill into 18 townhouses and apartments plus erection of 17 new houses.,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,BD055,"Site of former, Meadows School, Tunstall Road",388050,356960,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,0.66,owned by a public authority,,not permissioned,,,,,,,. Former school now derelict,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,BD056,"Uplands Mill, The Uplands",389142,358390,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,6.55,not owned by a public authority,,permissioned,outline planning permission,,,,,yes,. Residential redevelopment under construction,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,BD070,"Forge Colour Works, Congleton Road",388830,359776,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,1.76,Unknown Ownership,,permissioned,full planning permission,,,,,,. Has permission,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,LE089,"Land adjacent to The Orchard, �, Springfield Drive",399511,356752,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,0.38,Unknown Ownership,,permissioned,full planning permission,,,,,yes,. Has planning permission for residential development,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,OC050,"Former, Anzio Camp, Buxton Road",400671,359076,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,9.67,not owned by a public authority,,not permissioned,,,,,,,. Former MOD training camp,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,BD102,"Minster Mill, Walley Street",388404,357957,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,0.28,not owned by a public authority,,not permissioned,,,,,,,. Underused retail & employment site,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,CH014,"Hurst Yard, Meadow Drive / Bank Street",400818,343094,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,0.95,not owned by a public authority,,permissioned,full planning permission,,,,,yes,. Has permission for 42 residential units - all social rented,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,CH015,"Stoddards Depot, Leek Road",401030,343653,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,0.8,not owned by a public authority,,not permissioned,,,,,,,. Coach Depot and Oil Depot Yard,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,CH020,"Land north of, The Green",399706,342977,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,1.2,not owned by a public authority,,not permissioned,,,,,,,. Mixed Use Site,2017-12-01,2017-12-01,
