OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17135,"""The Old Mill Hollingthorpe Lane, Hall Green, Wakefield""",431345,415046,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=431345&y=415046&zoom=10,0.22,unknown ownership,,permissioned,outline planning permission,22/12/2015,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVHQWYQQL0C00,6,,,yes,15/02331/OUT. Outline residential development for up to 6 dwellings (all other matters reserved) and demolition of buildings.,31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR18207,"""18 King Street, Wakefield""",433067,420871,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=433067&y=420871&zoom=10,0.02,unknown ownership,,Permissioned,With Full Permission,26/01/2018,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0FLRWQQ08600,8,,,yes,17/03109/COUO. Change of use from class B1 (offices) to Class C3 8 apartments,31-Mar-18,31-Dec-18,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17166,"""Bishopgarth, Wakefield""",433097,421679,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=433097&y=421679&zoom=10,3.55,unknown ownership,,permissioned,outline planning permission,22/03/2016,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGDGQRQQ90000,112,,,yes,14/02730/OUT. Demolition of existing buildings. Outline application for residential development up to 150no. dwellings with means of access,31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17142,"""Victoria Works, Wakefield""",432217,420998,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=432217&y=420998&zoom=10,0.18,unknown ownership,,not permissioned,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=KJ9NPYQQ90000,20,20,20,,,31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17141,"""Sirdar, Flanshaw Lane, Wakefield""",431067,421112,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=431067&y=421112&zoom=10,6.54,unknown ownership,,not permissioned,,,,262,262,262,,,31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17167,"""Former  B Power Station Site, Wakefield""",434929,419635,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=434929&y=419635&zoom=10,16.64,unknown ownership,,permissioned,full planning permission,25/05/2007,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBP8KHQQKHW00,334,,,yes,"16/01977/FUL. Full Application for 334 dwellings and associated car parking, garages, access and landscaping, open space and drainage provision, with vehicular access served from Doncaster Road and new junction improvements proposed as part of the Wakefield Eastern Relief Road (WERR) (app ref: 14/01889/FUL).",31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17140,"""Eagle Grove, Flanshaw, Wakefield""",430965,420935,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=430965&y=420935&zoom=10,1.23,mixed ownership,,not permissioned,,,,49,49,49,,,31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17129,"""Kirkgate (Kirkgate / Sun Lane), Wakefield""",433601,420739,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=433601&y=420739&zoom=10,0.28,owned by a public authority,,not permissioned,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MY3XMDQQ90000,14,14,14,,,31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17137,"""Former Warburton's, Westgate End, Wakefield""",432295,420518,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=432295&y=420518&zoom=10,0.75,unknown ownership,,not permissioned,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JYSI8OQQ24000,30,30,30,,,31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17163,"""Red Hall Avenue (unit 18B), Wakefield""",432676,422811,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=432676&y=422811&zoom=10,0.98,unknown ownership,,permissioned,other,06/08/2015,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NODV0NQQ04200,26,,,yes,15/01197/COU. Change of use from B1(a) office to 26 no. apartments.,31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17134,"""West end of West Street, Wakefield""",431931,420176,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=431931&y=420176&zoom=10,0.11,unknown ownership,,not permissioned,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LJKWOYQQ01T00,9,9,9,,,31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17133,"""4 College Grove View, Wakefield""",433256,421556,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=433256&y=421556&zoom=10,0.02,unknown ownership,,not permissioned,,,,5,5,5,,,31-Dec-17,31-Dec-17,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,Wakefield Council,BLR17168,"""8-14 St Johns North, Wakefield""",432839,421520,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=432839&y=421520&zoom=10,0.09,unknown ownership,,permissioned,full planning permission,30/03/2017,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OD6TXEQQ0A100,12,,,yes,"16/02226/FUL. Change of use of 14 St Johns North from B1 offices to 12 apartments including creation of undercroft parking at ground floor, 3 storey entrance feature and associated works.",31-Dec-17,31-Dec-17,
