OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,SWDP44/5,Carden Street Opportunity Zone,52.19044,-2.215937,https://www.worcester.gov.uk/?option=com_fileman&view=file&routed=1&name=Carden%20Street%20Opportunity%20Zone%20-%20Site%20Plan.pdf&folder=PDF%20Documents%2FPlanning%2Fplanning_policy%2Fbrownfieldsites&container=fileman-files,3.9,mixed ownership,,not permissioned,Not Permissioned,,https://www.worcester.gov.uk/planning-application-search,,,,yes,,04/08/2017,17/12/2019,
http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,SWDP44/4,Shrub Hill Opportunity Zone,52.195266,-2.211276,https://www.worcester.gov.uk/?option=com_fileman&view=file&routed=1&name=Shrub%20Hill%20Opportunity%20Zone%20-%20Site%20Plan.pdf&folder=PDF%20Documents%2FPlanning%2Fplanning_policy%2Fbrownfieldsites&container=fileman-files,19.72,not owned by a public authority,,not permissioned,Not Permissioned,,https://www.worcester.gov.uk/planning-application-search,,,,yes,,04/08/2017,17/12/2019,
http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,SWDP43/w,23-24 Foregate Street,52.196156,-2.221975,https://www.worcester.gov.uk/?option=com_fileman&view=file&routed=1&name=23-24%20Foregate%20Street.pdf&folder=PDF%20Documents%2FPlanning%2Fplanning_policy%2Fbrownfieldsites&container=fileman-files,0.1,not owned by a public authority,,not permissioned,Not Permissioned,,https://www.worcester.gov.uk/planning-application-search,10,5,10,yes,,04/08/2017,17/12/2019,
http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,SWDP43/t,"Commandery Coach Depot, Tolladine Road",52.207448,-2.180756,https://www.worcester.gov.uk/?option=com_fileman&view=file&routed=1&name=Commandery%20Coach%20Depot%2C%20Tolladine%20Road%20-%20Site%20Plan.pdf&folder=PDF%20Documents%2FPlanning%2Fplanning_policy%2Fbrownfieldsites&container=fileman-files,0.07,not owned by a public authority,,not permissioned,Not Permissioned,,https://www.worcester.gov.uk/planning-application-search,7,5,7,yes,,04/08/2017,17/12/2019,
http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,SWDP43/s,Rose Avenue,52.198356,-2.201603,https://www.worcester.gov.uk/?option=com_fileman&view=file&routed=1&name=Rose%20Avenue%20-%20Site%20Plan.pdf&folder=PDF%20Documents%2FPlanning%2Fplanning_policy%2Fbrownfieldsites&container=fileman-files,0.18,not owned by a public authority,,not permissioned,Not Permissioned,,https://www.worcester.gov.uk/planning-application-search,8,5,8,yes,,04/08/2017,17/12/2019,
http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,SWDP43/r,"The Bridge Inn, Lowesmoor Terrace",52.195967,-2.215645,https://www.worcester.gov.uk/?option=com_fileman&view=file&routed=1&name=The%20Bridge%20Inn%2C%20Lowesmoor%20Terrace%20-%20Site%20Plan.pdf&folder=PDF%20Documents%2FPlanning%2Fplanning_policy%2Fbrownfieldsites&container=fileman-files,0.1,not owned by a public authority,,not permissioned,Not Permissioned,,https://www.worcester.gov.uk/planning-application-search,9,5,9,yes,,04/08/2017,17/12/2019,
http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,SWDP43/q,79 St Johns,52.186872,-2.235188,https://www.worcester.gov.uk/?option=com_fileman&view=file&routed=1&name=79%20St%20Johns%20-%20Site%20Plan.pdf&folder=PDF%20Documents%2FPlanning%2Fplanning_policy%2Fbrownfieldsites&container=fileman-files,0.05,not owned by a public authority,,pending decision,Not Permissioned,,https://www.worcester.gov.uk/planning-application-search,10,10,10,yes,,04/08/2017,17/12/2019,
http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,SWDP43/m,"Former Club House, Tolladine Golf Course",52.199268,-2.188366,https://www.worcester.gov.uk/?option=com_fileman&view=file&routed=1&name=Former%20Club%20House%20Tolladine%20Golf%20Course%20-%20Site%20Plan.pdf&folder=PDF%20Documents%2FPlanning%2Fplanning_policy%2Fbrownfieldsites&container=fileman-files,0.5,not owned by a public authority,,not permissioned,Not Permissioned,,https://www.worcester.gov.uk/planning-application-search,15,9,15,yes,,04/08/2017,17/12/2019,
http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,SWDP43/h,"Laugherne Garage, Bransford Road",52.183961,-2.253973,https://www.worcester.gov.uk/?option=com_fileman&view=file&routed=1&name=Bransford%20Road%20-%20Site%20Plan.pdf&folder=PDF%20Documents%2FPlanning%2Fplanning_policy%2Fbrownfieldsites&container=fileman-files,0.44,not owned by a public authority,,not permissioned,Not Permissioned,,https://www.worcester.gov.uk/planning-application-search,10,8,10,yes,,04/08/2017,17/12/2019,
http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,SWDP43/g,"County Council Offices, Bilford Road",52.213017,-2.216007,https://www.worcester.gov.uk/?option=com_fileman&view=file&routed=1&name=Bilford%20Road%20-%20Site%20Plan.pdf&folder=PDF%20Documents%2FPlanning%2Fplanning_policy%2Fbrownfieldsites&container=fileman-files,0.67,owned by a public authority,,not permissioned,Not Permissioned,,https://www.worcester.gov.uk/planning-application-search,20,15,20,yes,,04/08/2017,17/12/2019,
