OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
Wigan Council,,SHLAA0035,", Rosedale Avenue/Water Street  Atherton","367,562.75","403,362.86","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0035",0.8,Not owned by a public authority,,,,,,,,,,,01/04/2016,,
Wigan Council,,SHLAA0056,", Land at Coop Street Scholes Wigan","358,981.69","405,984.51","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0056",0.26,Not owned by a public authority,,,,,,,,,,,01/04/2016,,
Wigan Council,,SHLAA0253,", Shanghai Palace Poolstock Wigan","357,917.79","404,587.85","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0253",0.27,Not owned by a public authority,,,,,,,,,,A/16/83089 refers,01/04/2016,31/07/2017,
Wigan Council,,SHLAA0229,", Hag Fold Working Mens Club Formby Avenue Atherton","367,542.18","403,964.27","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0229",0.16,Not owned by a public authority,,,,,,,,,,A/15/81742 Reserved Matters to A/12/77491 Outline,01/04/2016,,
Wigan Council,,SHLAA0018,", Corner Kitt Green Road and Pembroke Road Wigan","355,558.35","406,001.87","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0018",0.15,Not owned by a public authority,,,,,,,,,,,01/04/2016,,
Wigan Council,,SHLAA0173,", Open land east of 57 Lancaster Road Hindley","362,330.89","404,550.91","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0173",0.13,Not owned by a public authority,,,,,,,,,,,01/04/2016,,
Wigan Council,,SHLAA0287,", Former Keepers Inn Woodhouse Lane Wigan","356,358.43","406,814.00","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0287",0.11,Not owned by a public authority,,,,,,,,,,A/14/79399 refers,01/04/2016,,
Wigan Council,,SHLAA0292,", Airflow 100 Lord Street Leigh","366,061.33","400,085.10","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0292",0.07,Not owned by a public authority,,,,,,,,,,A/16/82071 refers,01/04/2016,,
Wigan Council,,SHLAA0322,", Land at Frog Lane and Prescott Street Wigan","357,606.24","405,781.97","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0322",1.45,Owned by public authority,,,,,,,,,,,01/04/2016,,
Wigan Council,,SHLAA0075,", Land adjacent to 234 Orrell Road Orrell","353,326.01","405,080.38","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0075",0.33,Not owned by a public authority,,,,,,,,,,,01/04/2016,,
Wigan Council,,SHLAA0031,", Land adjacent Holy Family RC Church Astley","371,239.87","401,044.73","https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0031",0.66,Not owned by a public authority,,,,,,,,,,A/16/83156 refers,01/04/2016,04/10/2017,
