OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/tunbridge-wells,Tunbridge Wells Borough Council,BFR_0001,The Hop Pocket 59 Maidstone Road Paddock Wood Tonbridge Kent,567017,145472,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,0.20,not owned by a public authority,,permissioned,full planning permission,03/01/2017,08/03962/FULMJ (approved),10,10,Yes,". Construction of part two, three and four-storey building incorporating 10 affordable housing units (6 No. one-bed flats and 4 No. two-bedroom flats) including new access, 10 car parking spaces, 10 cycle spaces, refuse storage and associated landscaping. LBD/TPO/Potential Contamination/Flood risk",2017-11-23,2017-11-23,
http://opendatacommunities.org/id/district-council/tunbridge-wells,Tunbridge Wells Borough Council,BFR_0002,Bradleys (Speldhurst) Ltd Speldhurst Hill Speldhurst Royal Tunbridge Wells Kent TN3 0NG,555792,141679,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab6,2.00,not owned by a public authority,,permissioned,full planning permission,15/12/2015,14/501170/LBC (approved),5,5,Yes,". Demolition of existing commercial buildings and introduction of 4 new dwellings comprising two detached houses of traditional design and a pair of semi-detached 'workers cottages', the conversion of the existing Listed Mill building to provide a 4 bedroom dwelling, and the provision of garaging/parking and associated landscaping.. Green Belt/ AONB/ Listed Building/Flood Risk/ Contamination/Ecological survey/PROW",2017-11-23,2017-11-23,
http://opendatacommunities.org/id/district-council/tunbridge-wells,Tunbridge Wells Borough Council,BFR_0003,Bassetts FarmGoudhurst RoadHorsmondenTonbridgeKentTN12 8AS,570626,140390,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab7,0.97,not owned by a public authority,,permissioned,outline planning permission,06/06/2016,"18/00685/REM (refused), 04/02109/OUTMJ (refused), 04/02112/FULMJ (refused)",30,30,Yes,. Outline application for the demolition of existing buildings (with the exception of the building at the corner of access road) and for the erection of up to 30 dwellings (Point of Access to site not reserved).. PDL/outside but adjacent to LBD/PROW/Flood Zone 1/potential contamination/Section 106 agreement,2017-11-23,2017-11-23,
http://opendatacommunities.org/id/district-council/tunbridge-wells,Tunbridge Wells Borough Council,BFR_0004,Union HouseEridge RoadRoyal Tunbridge WellsKentTN4 8HF,557986,138608,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab8,0.7,not owned by a public authority,,permissioned,full planning permission,28/06/2017,15/500806/PNJCLA (approved),127,127,Yes,". Demolition of existing building and redevelopment of the site to provide 127 new residential apartments, alongside circa 850 sq.m of Class A1 / A3 / A4 (Retail, Restaurants and Cafes, Drinking Establishments), Class D1 / D2 (Community) and Class B1 Office floorspace, with associated new public square, water feature, public car parking and residents car/cycle parking.. LBD/Primary Shopping Area/Central Access Zone/ Central parking Zone/SALP 2016 site allocation(Policy AL/RTW/4A)/Conservation Area/Section 106 agreement/Heritage assets (Pantiles)/Flood risk/Air Quality Management Area/TPOs/Ashdown Forest HRA 7km Zone/Ashdown Forest 15 Km Habitat Regulation Assessment Zone",2017-11-23,2017-11-23,
http://opendatacommunities.org/id/district-council/tunbridge-wells,Tunbridge Wells Borough Council,BFR_0008,Garlinge Lodge6 Garlinge RoadSouthboroughRoyal Tunbridge WellsKentTN4 0NR,558118,142443,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab12,0.062,not owned by a public authority,,permissioned,full planning permission,17/10/2016,None recent,6,6,Yes,. Conversion of existing carehome into 6 No. self-contained flats. LBD/Air Quality Management Area,2017-11-23,2017-11-23,
http://opendatacommunities.org/id/district-council/tunbridge-wells,Tunbridge Wells Borough Council,BFR_0009,13 Church RoadPaddock WoodTonbridgeKentTN12 6EX,567422,145024,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab13,0.14,not owned by a public authority,,permissioned,full planning permission,09/02/2017,15/504455/FULL (Refused),9,9,Yes,". Demolition of existing dwelling;  Erection of 4 No. 1-bedroom flats, 4 No. 2-bedroom duplex apartments, 1 No. 3-bed detached dwelling, together with creation of new access and parking spaces. LBD/Flood risk/potentialcontamination",2017-11-23,2017-11-23,
http://opendatacommunities.org/id/district-council/tunbridge-wells,Tunbridge Wells Borough Council,BFR_0010,Calverley House55 Calverley RoadRoyal Tunbridge WellsKentTN1 2TU,558694,139615,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab14,0.22,not owned by a public authority,,permissioned,other,25/09/2018,"18/02102/FULL (approved 9 units 4th/5th floor), 18/01053/FULL (Approved external alterations), 18/00479/PNOCLA (Prior approval not required 85 units), 17/02345/PNOCLA (Prior approval not required 80 units), 16/06195/PNOCLA (Prior approval not required 112 units) 13/02000/PNRES (prior approval not required)",77,112,Yes,. Notification for prior approvalfor proposed change of use of building from office use (Class B1(a)) to 112 residnetila units (Class c3) - four upper floors only. LBD/Primary Shopping Area/Central Access Zone/ Central parking Zone/Conservation Area,2017-11-23,2017-11-23,
http://opendatacommunities.org/id/district-council/tunbridge-wells,Tunbridge Wells Borough Council,BFR_0011,13 - 15 Commercial RoadPaddock WoodTonbridgeKentTN12 6EN,567081,145137,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab15,0.07,not owned by a public authority,,permissioned,other,19/10/2016,15/510061/PNOCLA (prior approval not required),5,5,Yes,. Notification for prior approval for a proposed change of use of a building from office use (Class B1(a)) to five dwellings (Class C3) -first floor only. LBD/Flood Zone 2,2017-11-27,2017-11-27,
http://opendatacommunities.org/id/district-council/tunbridge-wells,Tunbridge Wells Borough Council,BFR_0012,69-71 Culverden DownRoyal Tunbridge WellsTN4 9SL,557677,140411,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab16,0.17,not owned by a public authority,,permissioned,full planning permission,15/02/2017,"15/504820/FULL (approved), 15/508764/FULL (approved)",8,8,Yes,. Proposed demolition of existing dwelling and proposed development of 8 apartments with associated hard and soft landscaping. LBD,2017-11-27,2017-11-27,
http://opendatacommunities.org/id/district-council/tunbridge-wells,Tunbridge Wells Borough Council,BFR_0013,Westcombe House2 - 4 Mount EphraimRoyal Tunbridge WellsKent,558294,140000,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab17,0.06,not owned by a public authority,,permissioned,full planning permission,15/11/2017,16/07532/PNOCLA (prior approval not required 24 units),9,24,Yes,. Notification for Prior Approval for a Proposed Change of Use of a building from Office Use (Class B1(a)) to Dwellinghouse (Class C3) - creating 24 new units. LBD/Adjoining CA/Air Quality Management Area,2017-11-27,2017-11-27,
