OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR1,"The Tally Ho Inn, 45 Ploughley Road, Arncott",461025,218018,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.4,Not owned by a public authority,,Permissioned,outline planning permission,2017-09-19,https://www.publicaccess.cherwell.gov.uk/online-applications/,17,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR2,1 To 4A Church Lane And 12 To 14 Parsons Street Banbury,445507,240613,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.12,Not owned by a public authority,,Permissioned,full planning permission,2016-11-17,https://www.publicaccess.cherwell.gov.uk/online-applications/,8,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR3,"15 - 16 South Bar Street, Banbury",445345,240259,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.02,Not owned by a public authority,,Permissioned,full planning permission,2014-11-04,https://www.publicaccess.cherwell.gov.uk/online-applications/,5,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR4,"27 Park Road, Banbury",444776,240472,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.07,Not owned by a public authority,,Permissioned,full planning permission,2015-12-04,https://www.publicaccess.cherwell.gov.uk/online-applications/,6,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR5,"3 West Bar Street, Banbury",445179,240322,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.14,Not owned by a public authority,,Permissioned,full planning permission,2016-12-02,https://www.publicaccess.cherwell.gov.uk/online-applications/,12,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR6,"60 - 62 Broad Street, Banbury",445688,240512,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.06,Not owned by a public authority,,Permissioned,full planning permission,2014-10-01,https://www.publicaccess.cherwell.gov.uk/online-applications/,8,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR7,"Admiral Holland, Woodgreen Avenue, Banbury",444442,240624,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.4,Owned by a public authority,,Not permissioned,,,,16,,,yes,This is a council owned site. Planning permission for the demolition of the public house has already been granted.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR8,"Ambulance Station, Cope Road, Banbury",445168,240971,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.15,Owned by a public authority,,Permissioned,full planning permission,2015-03-20,https://www.publicaccess.cherwell.gov.uk/online-applications/,6,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR9,"Canalside, Banbury",446105,240254,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,26,Mixed ownership,,Not permissioned,,,,700,,,,2017 HELAA site - HELAA258. A Canalside Supplementary Planning Documents is being prepared.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR10,"Car Park Edmunds House, 40 South Bar Street, Banbury",445258,240190,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.08,Not owned by a public authority,,Permissioned,full planning permission,2014-07-03,https://www.publicaccess.cherwell.gov.uk/online-applications/,5,,,yes,,2017-12-04,2017-12-04,
