OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br73,"7, Windsor Road, Slough, SL1 2DX",-0.595621622464394,51.5084425478806,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,0.04,not owned by a public aut,permissioned,full planning permission,2017/03/03,,,0,0,,F/06466/009,2018/12/13,2019/12/06,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br2,"Gibtel Transport Café, Colnbrook , SL3 8QG",-0.532472869484785,51.4880911187134,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,0.28,not owned by a public aut,not permissioned,,,,,0,0,,cfs99,2017/12/01,2019/12/06,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br15,"Buckingham Gateway,132-134, High Street, Slough, SL1 1HP",-0.593773769282264,51.5085795210189,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,0.51,not owned by a public aut,not permissioned,,,,,0,0,,PreApp/1192,2017/12/01,2019/12/06,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br24,"Compuware Ltd, 163, Bath Road, Slough, SL1 4AA",-0.616346344978499,51.5126461769985,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,0.44,not owned by a public aut,permissioned,full planning permission,2019/04/15,,,0,0,,P/04241/013,2017/12/01,2019/12/06,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br51,"Slough Family Centre, Chalvey Park, Slough, SL1 2HX",-0.599407876721618,51.507744533382,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,0.20,not owned by a public aut,pending decision,,,,,0,0,,P/16841/000,2018/12/13,2019/12/06,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br56,"234-236, High Street, Slough, Berkshire, SL1 1JU",-0.588735956936106,51.5074903326671,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,0.06,not owned by a public aut,pending decision,,,,,0,0,,P/02418/036,2018/12/13,2019/12/06,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br11,"Stoke Road Bus Depot, Stanley Cottages, SL2 5AQ",-0.59268737750606,51.5129080738524,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,0.54,mixed ownership,not permissioned,,,,,0,0,,cfs69,2017/12/01,2019/12/06,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br64,"72-74, Stoke Road, Slough, SL1 5AP",-0.591336870678617,51.51508827095,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,0.09,not owned by a public aut,pending decision,,,,,0,0,,P/00943/008,2018/12/13,2019/12/06,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br1,Tower and Ashbourne House,-0.600186869610515,51.5082768855911,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,1.12,owned by a public authori,pending decision,,,,,0,0,,S/00020/005,2017/12/01,2019/12/06,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br31,"204-206, High Street, Slough, SL1 1JS",-0.59026988929194,51.5075987782159,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,0.26,not owned by a public aut,pending decision,,,,,0,0,,P/02683/013,2017/12/01,2019/12/06,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br58,"64, Mill Street, Slough, SL2 5DH",-0.590479149149705,51.5131068805931,http://www.slough.gov.uk/connect/analyst/mobile/#/main?mapcfg=public_brownfield_register,0.08,not owned by a public aut,permissioned,full planning permission,2018/02/27,,,0,0,,P/00619/007,2018/12/13,2019/12/06,
