OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BRID/070,"Rope Walks car park, Bridport",346451,92898,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346451,92898,27700",0.4,owned by a public authority,,not permissioned,,,,20,20,20,,. https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=549,31/12/2017,15/12/2017,
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BRID/002,"Depot, Church Street",346647,92731,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346647,92731,27700",0.2,owned by a public authority,,not permissioned,,,,6,6,6,Yes,. https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=526,31/12/2017,15/12/2017,
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BRID/003,"St Swithins Road, Bridport",346257,93279,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346257,93279,27700",0.3,owned by a public authority,,not permissioned,,,,20,20,20,Yes,. https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=527,31/12/2017,15/12/2017,
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/CERN/003,Cerne Abbas C of E VC First School,366344,101260,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=366344,101260,27700",0.15,owned by a public authority,,not permissioned,,,,4,4,4,,. https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=568,31/12/2017,15/12/2017,
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/DORC/022,Damers School Site,368434,90395,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=368434,90395,27700",1.5,owned by a public authority,,not permissioned,,,,68,68,68,Yes,. https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=607,31/12/2017,15/12/2017,
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/LYME/001,Woodmead Car Park,334022,92355,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=334022,92355,27700",0.22,owned by a public authority,,not permissioned,,,,10,10,10,,. https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=620,31/12/2017,15/12/2017,
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/LYME/002,Woodroffe School,333149,92666,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=333149,92666,27700",3.15,owned by a public authority,,not permissioned,,,,100,100,100,,. https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=621,31/12/2017,15/12/2017,
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/SHER/005,Garages rear of 1-11 Half Acres,363368,116224,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=363368,116224,27700",0.11,not owned by a public authority,,not permissioned,,,,7,7,7,Yes,. https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=460,31/12/2017,15/12/2017,
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/DORC/017,Government Buildings   Enlarged site,369950,90115,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=369950,90115,27700",1.95,mixed ownership,,not permissioned,,,,136,136,136,,. https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=602,31/12/2017,15/12/2017,
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BEAM/018,Land off Halfacre Lane,347161,101447,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=347161,101447,27700",0.16,not owned by a public authority,,not permissioned,,,,5,5,5,,. https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=515,31/12/2017,15/12/2017,
