OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,Stoke-on-Trent City Council,61440,"Meir Health Centre, Saracen Way, Meir, Stoke-on-Trent, ST3 7DS",393133.06,342190.0649,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,0.22,not owned by a public authority,,permissioned,outline planning permission,2017-10-16,,,,yes,New app submitted.  Site UC. Residential development for twelve 3-bed semi-detached dwellings with new vehicle accesses,2017-12-31,2018-12-05,
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,Stoke-on-Trent City Council,61264,"Former St Dominic's School, Hartshill Road, Stoke-on-Trent, ST4
7LY",387032,345758,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,0.13,not owned by a public authority,,permissioned,full planning permission,2017-09-28,,,,yes,New application. Erection of five bungalows with vehicle access from Tolkien Way,2018-12-05,2018-12-05,
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,Stoke-on-Trent City Council,61735,"56 Edensor Road, Longton, Stoke On Trent, ST3 2QE",390740.0057,343138.9199,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,0.06,not owned by a public authority,,permissioned,full planning permission,2018-01-03,,,,yes,"New application approved. Erection of a two, two and a half and three storey building to form eight
residential apartments",2017-12-31,2018-12-05,
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,Stoke-on-Trent City Council,60886,"Former Methodist Church, Sandon Old Road, Meir, Stoke On Trent, ST3 7AB",392942.5858,341377.3868,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,0.14,not owned by a public authority,,permissioned,full planning permission,2017-04-06,,,,yes,"New application approved. Residential development forming five, 3 bedroom properties including demolition of existing church (FPP)",2017-12-31,2018-12-05,
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,Stoke-on-Trent City Council,60951,"Shelton Pool, Simon Place, Shelton, Stoke on Trent, ST4 2DD and adjacent Shelton Day Centre, Cemetery Road, Shelton, Stoke on Trent, ST4 2DL",387644.8203,346391.1053,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,0.94,not owned by a public authority,,permissioned,full planning permission,2017-12-21,,,,yes,"New application approved  site UC total approved for 23, 10 completed.. Demolition of former Day Centre and erection of 23 dwellings with associated landscaping / parking",2017-12-31,2018-12-05,
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,Stoke-on-Trent City Council,59587,"Former Queens Hotel, 489 Etruria Road, Hanley, Stoke-on-Trent. ST4 6JJ",386261.6805,346694.2415,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,0.31,not owned by a public authority,,permissioned,full planning permission,2018-06-19,,,,yes,Original app superceded.  Site UC. Part demolition and conversion into 12 apartments with erection of 6 dwellings on car park,2017-12-31,2018-12-05,
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,Stoke-on-Trent City Council,0310,"Land at, junction of Newport Lane and Furlong Lane, Burslem
Stoke-on-Trent",386343.9595,349444.7631,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,1.86,not owned by a public authority,,not permissioned,,,,,,yes,,2017-12-31,2018-12-05,
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,Stoke-on-Trent City Council,0304,"Land at, Furlong Road, Tunstall, Stoke-on-Trent",386435.4483,351891.2339,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,0.91,not owned by a public authority,,not permissioned,,,,,,,,2017-12-31,2018-12-05,
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,Stoke-on-Trent City Council,55794,"Former Tunstall Health Centre, Dunning Street, Tunstall, Stoke On
Trent, ST6 5AP",385858.8091,351450.3719,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,0.47,not owned by a public authority,,permissioned,outline planning permission,2017-04-11,,,,yes,Reserved matters approved 60777. The application includes an indicative layout which indicates  up to 19 family type dwellings along with a new highway towards the rear of the site.,2017-12-31,2018-12-05,
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,Stoke-on-Trent City Council,60994,"Queen Elizabeth II Court, Temple Street, Fenton, Stoke-on-Trent",388836,344641,https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,0.53,unknown ownership,,permissioned,full planning permission,2017-05-25,,,,yes,Site UC. Demolition of existing Queen Elizabeth II Court sheltered accommodation and construction of a new 57 apartment,2018-12-05,2018-12-05,
