OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Fawl_002,"Site of the Former Fawley Power Station, Fawley",-1.329304,50.819675,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,49.0,not owned by a public authority,,not permissioned,,,,,,,Strategic Site Allocation (SS.4) in the Local Plan Review 2016-2036 Part 1: Planning Strategy. Around 1380 dwellings. http://www.newforest.gov.uk/localplanexamination,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Fording_002,"Ashford Works, Fordingbridge",-1.806299,50.927304,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.35,not owned by a public authority,,not permissioned,,,,,,,"Small 0.35ha employment site tightly surrounded by residential on all sides. Site in very poor condition, buildings in very poor condition and would appear unlikely to attract future commercial occupiers. Some units appear vacant. Not a particularly suitable location for the light industrial uses currently present. Could accommodate around 10 dwellings. 10 dwellings",2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Fording_003,"Fordingbridge Club, Roundhill, Fordingbridge",-1.790917,50.927596,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.1,not owned by a public authority,,permissioned,full planning permission,2017-07-12,,,,yes,"Permission reference: 17/10426. 7 two-bedroom houses, 1 two-bedroom flat. http://planning.newforest.gov.uk/online-applications/",2017-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Hythe_001,"2 South Street, Hythe",-1.397012,50.868033,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.27,not owned by a public authority,,permissioned,full planning permission,2019-04-02,,,,yes,"Permission reference: 17/11646. Retirement housing scheme - 27 one-bedroom flats, 16 two-bedroom flats, loss of two existing flats. http://planning.newforest.gov.uk/online-applications/",2017-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Hythe_002,"Hythe & Dibden War Memorial Hospital, Beaulieu Road, Hythe",-1.402987,50.858539,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,1.5,owned by a public authority,,permissioned,outline planning permission,2018-08-03,,,,,"Permission reference: 17/11204. 7 two-bedroom houses, 3 three-bedroom houses, 2 four-bedroom houses, 3 one-bedroom flats, 6 two-bedroom flats. http://planning.newforest.gov.uk/online-applications/",2017-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Hythe_003,"Former Police Station Site, Jones Lane, Hythe",-1.40172,50.871474,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.4,owned by a public authority,,not permissioned,,,,,,,"Police station building is vacant and not in use. Police services have already relocated from this site to Hardley. 0.4ha site with extensive mature treed frontage, adjacent to Conservation Area. Potential capacity for 20 flats. 20 flats",2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_002,"Lymington Garage, High Street, Lymington",-1.540818,50.758069,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.1,not owned by a public authority,,permissioned,full planning permission,2019-05-29,,,,yes,Permission reference: 19/10393. 9 three-bedroom houses. http://planning.newforest.gov.uk/online-applications/,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_003,"Fox Pond Dairy Depot and Garage, Milford Road, Lymington",-1.557319,50.749622,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.4,not owned by a public authority,,not permissioned,,,,,,,"Adopted Local Plan Allocation LYM5. Site allocated for around 14 dwellings, with commercial uses on the ground floor along Milford
Road. http://www.newforest.gov.uk/article/14189",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_004,"Buckland Granaries, Sway Road, Lymington",-1.557021,50.767402,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.6,not owned by a public authority,,permissioned,full planning permission,2018-01-25,,,,yes,"Permission reference: 17/10854. 4 three-bedroom houses, 8 four-bedroom houses, demolition of existing dwelling.. http://planning.newforest.gov.uk/online-applications/",2017-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_005,"Former Police Station Site, Lymington",-1.549365,50.759718,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.2,owned by a public authority,,not permissioned,,,,,,,"The site is a former police station building but the police has relocated to another premises within the town so the service will continue to be provided in an equally accessible location. Suitable for residential development and given its location and character of adjacent buildings, the site has potential for 20 flats. 20 flats",2018-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_006,"Jewsons Depot, Gosport Street, Lymington",-1.53808,50.759774,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.2,not owned by a public authority,,not permissioned,,,,,,,This site is currently in use as a builder’s merchant but the occupier is interested in making the site available for residential-led redevelopment. The builder's merchant use is not particularly appropriate for the site given its close proximity to residential properties that adjoin the site. Given its location the site has potential for high density residential-led mixed use development. The adopted Local Plan Part 2 (2014) currently identifies this site as a town centre office opportunity (LYM8.6) and that other uses may be acceptable on upper floors. 10 flats,2018-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Lymi_007,"Town Hall, Avenue Road, Lymington",-1.544318,50.759668,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,1.69,owned by a public authority,,not permissioned,,,,,,,"This site is comprised of a three storey office block and car park owned by the Council and is on the northern edge of Lymington town centre. Given its location on the edge of the town centre, the character of the site and the immediate area adjacent to the site, this site has significant potential to accommodate mixed use development at a high density. he adopted Local Plan Part 2 (2014) currently identifies this site as a town centre opportunity (LYM8.4). Around 100 dwellings",2019-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Marchw_001,"Land between Cracknore Hard Lane and Normandy Way, Marchwood",-1.441599,50.891234,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.5,owned by a public authority,,not permissioned,,,,,,,Adopted Local Plan Allocation MAR1. Adopted Local Plan Allocation. Capacity 12 dwellings. http://www.newforest.gov.uk/article/14187,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Milf_002,"2-4 Keyhaven Road, Milford on Sea",-1.586642,50.724272,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.4,not owned by a public authority,,permissioned,full planning permission,2017-07-31,,,,yes,"Permission reference: 17/10039. 4 two-bedroom detached houses, 4 two-bedroom semi-detached houses, demolition of existing dwelling.. http://planning.newforest.gov.uk/online-applications/",2017-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Newm_002,"59  Station Road, New Milton",-1.654763,50.75343,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.19,not owned by a public authority,,permissioned,full planning permission,2018-03-15,,,,yes,"Permission reference: 17/11741, 15/10032. 9 one-bedroom flats, 1 two-bedroom flat. http://planning.newforest.gov.uk/online-applications/",2017-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Newm_003,"6  Barton Common Road, New Milton",-1.651121,50.738418,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.3,not owned by a public authority,,permissioned,full planning permission,2017-02-10,,,,yes,Permission reference: 16/11255. Conversion of existing detached dwelling into 8 two-bedroom flats. http://planning.newforest.gov.uk/online-applications/,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/district-council/new-forest,New Forest District Council,BLR_Newm_005,"Ashley Cross Garage and Motor Repairs, Ashley Lane, New Milton",-1.637625,50.758418,http://www.newforest.gov.uk/media/35743/Brownfield-Land-Register-Site-Location-Maps/Spreadsheet/Brownfield_Land_Register_Site_Location_Maps_(20_December_2019).pdf,0.3,not owned by a public authority,,not permissioned,,,,,,,Adopted Local Plan Allocation NMT8. Adopted Local Plan Allocation. Capacity around 10 dwellings. http://www.newforest.gov.uk/article/14191,2017-12-31,2017-12-31,
