OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0001,"Walsh’s Yard, 190 Poolbrook Road, Malvern",378920,244041,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0001+Walsh+Yard%2C+Common+Road%2C+Malvern.pdf/08bb8fea-b0b4-f7ef-a843-049da46459b8,0.35,Not owned by a public authority,,Permissioned,Outline Planning Permission,30/09/2016,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=76234,6,6,Yes,,28/12/2017,07/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0002,"Portland House, 129 Church Street, Malvern",377845,246014,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0002+Portland+House%2C+Church+Street%2C+Malvern.pdf/cadca1a1-9c5d-a34f-ac69-fcea24678a09,0.22,Owned by a public authority,,Not Permissioned,,,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=73156,15,15,,,28/12/2017,07/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0003,"(Former Hospital) Landsdowne Crescent, Malvern",378160,246080,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0003+Former+Hospital%2C+Landsdowne+Crescent%2C+Malvern.pdf/3b819c33-fc15-d99c-eb75-53e0ef5713fd,0.27,Not owned by a public authority,,Permissioned,,05/07/2018,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=78409,15,15,,,28/12/2017,07/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0004,"Pickersleigh Grove, Malvern - part BF (buildings now demolished) and part GF",378378,246843,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0004+Pickersleigh+Grove%2C+Malvern.pdf/75fa740c-f63b-bd1b-a3d3-cc9282c0b8e5,3.29,Not owned by a public authority,,Permissioned,Reserved Matters Approval,20/11/2018,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=78133,92,92,Yes,,28/12/2017,07/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0005,"former Railway Sidings, Peachfield Road;",377896,244135,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0005+Former+Railway+Sidings%2C+Peachfield+Road%2C+Malvern.pdf/3822a5cb-03cd-e482-96bb-23ccbd3889ff,0.66,Not owned by a public authority,,Not Permissioned,,,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=46526,18,22,,,28/12/2017,07/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0006,"Victoria Road Car Park, Malvern",377813,246162,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0006+Victoria+Road+Car+Park%2C+Malvern.pdf/769cfa34-62c2-380b-8884-c974287a2539,0.28,Owned by a public authority,,Not Permissioned,,,,18,21,,,28/12/2017,07/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0007,"Barracks Store, Court Road, Malvern",378336,245167,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0007+Barracks+Store%2C+Court+Road%2C+Malvern.pdf/f8dcc812-6cf3-dddb-4051-8a333e6cbba0,0.81,Not owned by a public authority,,Not Permissioned,,,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=58460,25,31,,,28/12/2017,07/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0008,"Malvern Technology Centre, Malvern",378649,244696,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0008+Malvern+Technology+Centre%2C+Malvern.pdf/f67dcb67-2542-91a1-0407-59d3d3bc5f43,15.4,Not owned by a public authority,,Not Permissioned,,,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=76538,270,330,,,28/12/2017,08/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0011,"Land adj Henwick Mill House, Martley Road - part BF and part GF, Lower Broadheath;",383076,256197,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0011+Land+adj+Henwick+Mill+House%2C+Martley+Road%2C+Lower+Broadheath.pdf/37ed5b38-8dc0-331a-88c0-df8d06abb39b,1.54,Not owned by a public authority,,Not Permissioned,,,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=66107,38,46,,,28/12/2017,08/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0012,"Land adj. former Pheasant Inn - part BF and part GF, Welland",379792,240031,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0012+Land+adj+former+Pheasant+Inn%2C+Welland.pdf/90ebf4a6-035d-2260-639f-adf302d1f99f,0.67,Not owned by a public authority,,Permissioned,Outline Planning Permission,19/10/2017,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=74076,14,14,Yes,,28/12/2017,08/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0013,"Land at Wheatfield Court, Callow End",383490,250256,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0013+Land+at+Wheatfield+Court%2C+Callow+End.pdf/b47287ab-d5e4-6bc9-9797-777ee9cf6dae,0.95,Not owned by a public authority,,Not Permissioned,,,,13,17,,,28/12/2017,08/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0014,"125 Church Street,Malvern",377772,245994,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0014+125+Church+Street%2CMalvern.pdf/e2eefff1-6aef-db36-6350-6d6855787770,0.1,Not owned by a public authority,,Not Permissioned,,,,5,5,Yes,,28/12/2017,08/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0016,"Clay Green Farm, Folly Road, Alfrick",375056,253260,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0016+Clay+Green+Farm%2C+Folly+Road%2C+Alfrick.pdf/19845a0e-49a5-6eb8-15fa-05e78ed7f421,0.76,Not owned by a public authority,,Permissioned,Outline Planning Permission,22/07/2016,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=68685,23,23,Yes,,28/12/2017,,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0017,"Priors Croft, Grange Road, Malvern",377683,245904,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0017+Priors+Croft%2C+Grange+Road%2C+Malvern.pdf/322c3bc2-73c0-2151-7638-4cba01804dd9,0.15,Not owned by a public authority,,Not Permissioned,,,,6,6,Yes,,28/12/2017,08/01/2019,
http://opendatacommunities.org/id/district-council/malvern-hills,Malvern Hills District Council,MHDCBLR/0018,"20 Belle Vue Terrace, Malvern",377457,245952,https://www.malvernhills.gov.uk/documents/283188/8904555/MHDCBLR0018+20+Belle+Vue+Terrace%2C+Malvern.pdf/bc10db8f-f86e-adf6-9411-2b4aa4ce4b27,0.1,Not owned by a public authority,,Permissioned,,23/12/2016,https://plan.malvernhills.gov.uk/plandisp.aspx?recno=70863,8,8,Yes,,28/12/2017,08/01/2019,
