OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/wealden,Wealden District Council,BFR1,"""Land adjoining Shermans Oak, Coldharbour Road, Upper Dicker""",50.865374,0.201156,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.4,not owned by a public authority,,permissioned,reserved matters approval,2017-07-14,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0873,,,yes,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,Wealden District Council,BFR2,"""Charlwood Manor, Snatts Road, Uckfield""",50.979027,0.093152,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,1.2,not owned by a public authority,,permissioned,full planning permission,2017-10-24,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0550,,,yes,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,Wealden District Council,BFR3,"""Ersham Farm, Ersham Road, Hailsham""",50.853898,0.253883,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,1.54,not owned by a public authority,,permissioned,outline planning permission,2013-02-18,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2012/0985,,,yes,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,Wealden District Council,BFR4,"""The Flour Mill, Upper Horsebridge Road, Hailsham""",50.879761,0.246118,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,1.47,not owned by a public authority,,permissioned,full planning permission,2011-03-18,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2010/0374,,,yes,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,Wealden District Council,BFR5,"""Jarvis Brook Depot, Jarvis Brook, Crowborough""",51.048451,0.191563,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.9,owned by a public authority,,permissioned,outline planning permission,2016-05-18,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2016/0619,,,yes,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,Wealden District Council,BFR6,"""Millbrook Road, Crowborough""",51.058418,0.167344,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.74,not owned by a public authority,,permissioned,full planning permission,2012-12-03,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2012/0552,,,yes,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,Wealden District Council,BFR7,"""Land rear of police station, High Street, Heathfield""",50.971381,0.243798,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,3.5,not owned by a public authority,,permissioned,reserved matters approval,2016-06-02,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2015/1782,,,yes,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,Wealden District Council,BFR8,"""Land at Heatherlea, Newick Lane, Heathfield""",50.975279,0.266465,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2.13,not owned by a public authority,,permissioned,full planning permission,2017-06-01,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0258/F,,,yes,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,Wealden District Council,BFR9,"""St. Anthonys, Church Road, Crowborough""",51.054867,0.159501,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.25,not owned by a public authority,,permissioned,full planning permission,2014-01-31,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2013/2526,,,yes,,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,Wealden District Council,BFR10,"""Rockington Nursery, Blackness Road, Crowborough""",51.046492,0.176590,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2.04,not owned by a public authority,,permissioned,outline planning permission,2016-01-21,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2016/1677,,,yes,,2017-12-13,2017-12-13,
