OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,ABIG07,"Land at Oxford Abingdon Hotel, Abingdon-on-Thames",448162,196842,http://www.whitehorsedc.gov.uk/sites/default/files/ABIG07.png,0.87,not owned by a public authority,not permissioned,,,,,35,35,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,WANT11,"Land to the rear of Waitrose Car Park, Wantage",439966,187988,http://www.whitehorsedc.gov.uk/sites/default/files/WANT11.png,0.13,owned by a public authority,not permissioned,,,,,5,5,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P11/V1960/EX,"Challow Country Club, Woodhill Ln",438088,189034,http://www.whitehorsedc.gov.uk/sites/default/files/P11V1960EX.png,0.63,not owned by a public authority,permissioned,full planning permission,13/12/2011,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P11/V1960/EX,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P12/V0204,"Radcliffe Publishing Co Ltd, 18 Marcham Road, Abingdon, OX14 1AA",448782,197036,http://www.whitehorsedc.gov.uk/sites/default/files/P12V0204.png,0.15,not owned by a public authority,permissioned,full planning permission,01/03/2012,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P12/V0204,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P12/V0308,"29-30 Market Place, Wantage, Oxfordshire",439732,187921,http://www.whitehorsedc.gov.uk/sites/default/files/P12V0308.png,0.04,not owned by a public authority,permissioned,full planning permission,26/10/2012,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P12/V0308,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P13/V0033/FUL,"Faringdon Tennis Club, Southampton St",428925,195283,http://www.whitehorsedc.gov.uk/sites/default/files/P13V0033FUL.png,0.18,not owned by a public authority,permissioned,full planning permission,09/04/2013,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P13/V0033/FUL,,,,,Site is under construction (Nov 2017),08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P13/V0446/O,Land West of Faringdon Road Cumnor OX2 9RE,446190,202383,http://www.whitehorsedc.gov.uk/sites/default/files/P13V0446O.png,1.54,not owned by a public authority,permissioned,outline planning permission,07/04/2016,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P13/V0446/O,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P13/V0679/FUL,"Berkeley House, 20 Marcham Rd, Abingdon",448752,197036,http://www.whitehorsedc.gov.uk/sites/default/files/P13V0679FUL.png,0.17,not owned by a public authority,permissioned,full planning permission,16/01/2014,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P13/V0679/FUL,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P13/V0821/FUL,"57-59 Stert Street, Abingdon",449808,197220,http://www.whitehorsedc.gov.uk/sites/default/files/P13V0821FUL.png,0.12,not owned by a public authority,permissioned,full planning permission,09/02/2015,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P13/V0821/FUL,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P13/V2301/O,"5B Lechlade Road, Faringdon",428476,195522,http://www.whitehorsedc.gov.uk/sites/default/files/P13V2301O.png,0.36,not owned by a public authority,permissioned,outline planning permission,27/08/2014,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P13/V2301/O,,,,,Site is under construction (Nov 2017),08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P14/V2061/RM,"Land south of Appleford Road, Sutton Courtenay (Major Ameys Site)",451117,194224,http://www.whitehorsedc.gov.uk/sites/default/files/P14V2061RM.png,6.43,not owned by a public authority,permissioned,reserved matters approval,10/12/2015,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P14/V2061/RM,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P14/V2318/FUL,Motorlux 32 Newbury Street Wantage OX12 8DA,439823,187691,http://www.whitehorsedc.gov.uk/sites/default/files/P14V2318FUL.png,0.14,not owned by a public authority,permissioned,full planning permission,17/12/2015,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P14/V2318/FUL,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P14/V2877/FUL,Land at Cowans Camp Depot High Street Watchfield SN6 8TE,424283,190573,http://www.whitehorsedc.gov.uk/sites/default/files/P14V2877FUL.png,0.91,not owned by a public authority,permissioned,full planning permission,01/02/2016,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P14/V2877/FUL,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P15/V0011/FUL,"The Old Works Yard, Ardington",443157,188526,http://www.whitehorsedc.gov.uk/sites/default/files/P15V0011FUL.png,0.51,not owned by a public authority,permissioned,full planning permission,03/04/2017,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V0011/FUL,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P15/V0729/FUL,"Police Station and Magistrates' Court Church Street Wantage
OX12 8BW",439764,187790,http://www.whitehorsedc.gov.uk/sites/default/files/P15V0729FUL.png,0.29,not owned by a public authority,permissioned,full planning permission,28/07/2015,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V0729/FUL,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P15/V1304/O,Land at former Didcot A Power Station Purchas Road Didcot,450920,191434,http://www.whitehorsedc.gov.uk/sites/default/files/P15V1304O.png,46.85,not owned by a public authority,pending decision,outline planning permission,,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V1304/O,,,,yes,Cross boundary application between Vale of White Horse and South Oxfordshire.,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P15/V1380/FUL,42 Market Place Wantage OX12 8AW,439853,187961,http://www.whitehorsedc.gov.uk/sites/default/files/P15V1380FUL.png,0.12,not owned by a public authority,permissioned,full planning permission,27/08/2015,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V1380/FUL,,,,,,08/12/2017,08/12/2017,
http://opendatacommunities.org/id/district-council/vale-of-white-horse,Vale of White Horse District Council,P15/V2041/FUL,The Woolpack Inn Church Street Wantage OX12 8BL,439740,187823,http://www.whitehorsedc.gov.uk/sites/default/files/P15V2041FUL.png,0.09,not owned by a public authority,permissioned,full planning permission,14/01/2016,http://maps.whitehorsedc.gov.uk/gis/?cat=PA&ref=P15/V2041/FUL,,,,,,08/12/2017,08/12/2017,
