OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,4,Charlton Hayes Northfield Patchway BS34 5AG,359970,181284,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MW3V4UOK7T000,1.19,not owned by a public authority,,permissioned,reserved matters approval,22/05/2014,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MW3V4UOK7T000,,56,56,yes,Erection of 56 dwellings Figure shows remaining homes (Net) to be completed. Permission Lapsed 2018,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,7,Charlton Hayes Northfield Patchway,359827,181160,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O2QE7FOKHFS00,2.33,not owned by a public authority,,permissioned,reserved matters approval,27/05/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2QE7FOKHFS00,,32,32,yes,Erection of 205 dwellings Figure shows remaining homes (Net) to be completed. 50 units completed at 17/18 Residential Land Survey. 95 units completed at 18/19 Residential Land Survey.,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,13,Former Douglas Motorcycle Works Douglas Road Kingswood BS15 8NL,364631,173238,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L1W5GQOK7T000,4.81,not owned by a public authority,,permissioned,full planning permission,18/12/2014,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L1W5GQOK7T000,,296,296,yes,Demolition of existing buildings on site and redevelopment of the land for housing. 18 units completed at 17/18 Residential Land Survey. 20 units completed at 18/19 Residential Land Survey.,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,23,Cedar Lodge Charlton Common Brentry BS10 6LB,358779,179941,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OI9T3AOKJEG00,0.32,not owned by a public authority,,permissioned,reserved matters approval,03/07/2017,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MHUH58OK7T000,,13,13,yes,Erection of 13  dwellings. Outline Application PT13/0404/O.  0 units completed at 18/19 Residential Land Survey.,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,24,Eastwood Park Training and Conference Centre Falfield GL12 8DA,367419,192411,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MD4KKMOK7T000,2.08,not owned by a public authority,,permissioned,outline planning permission,21/11/2012,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MD4KKMOK7T000,,10,10,yes,Erection of 20 dwellings Figure shows remaining homes (Net) to be completed. 0 units completed at 18/19 Residential Land Survey.,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,25,3 Alexandra Way Thornbury BS35 1LA,363800,191055,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MJK626OK7T000,0.94,not owned by a public authority,,permissioned,outline planning permission,29/08/2014,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MJK626OK7T000,,30,30,yes,Demolition of existing buildings and the erection of up to 30 homes. Permission Lapsed 2018,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,30,Concrete Batching Plant Quarry Road Chipping Sodbury BS37 6AY,372332,182458,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NPQHUUOKHVW00,0.5,not owned by a public authority,,permissioned,full planning permission,04/12/2015,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MNPA4GOK7T000,,9,9,yes,Erection of 11 dwellings. 3 units completed at 18/19 Residential Land Survey.,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,33,10 Algars Drive Iron Acton BS37 9UT,368216,183159,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGZG7OOK7T000,0.15,not owned by a public authority,,permissioned,full planning permission,10/03/2015,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NGZG7OOK7T000,,0,0,yes,Erection of 14 dwellings Figure shows remaining homes (Net) to be completed. 8 units completed at 17/18 Residential Land Survey. 6 units completed at 18/19 Residential Land Survey. Site COMPLETE.,30/06/2016,31/12/2018,01/04/2019
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,34,38 Nibley Lane Iron Acton BS37 9UP,368324,183262,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGZG9FOK7T000,0.3,not owned by a public authority,,permissioned,full planning permission,10/03/2015,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=details&keyVal=NGZG9FOK7T000,,0,0,yes,Demolition of existing dwellings and garages to facilitate erection of 13 dwellings Figure shows remaining homes (Net) to be completed. 13 units completed at 18/19 Residential Land Survey. Site COMPLETE.,30/06/2016,31/12/2018,01/04/2019
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,39,Area H24 And LC3 Northfield Patchway BS34 5DJ,359634,180539,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OZXGRUOKLU400,0.46,not owned by a public authority,,permissioned,full planning permission,01/07/2014,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N1PU68OK7T000,,29,29,yes,"Erection of 4no. dwellings and a standalone 40 bed care home together with access, parking and associated works (amendment to previously approved scheme PT14/0760/F). 0 units completed at 18/19 Residential Land Survey. Previously PT14/0760/F.",30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,45,Golden Valley Mill Bath Road Bitton BS30 6HJ,368191,169722,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NJK1RCOK7T000,7.42,not owned by a public authority,,permissioned,full planning permission,18/10/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NJK1RCOK7T000,,60,60,yes,Mixed use development on 7.4 hectares of land comprising up to 115 dwellings. Change of use of the Gatehouse to commercial use (Use Class B1); change of use of existing 'canteen' building to commercial and community uses (Use Classes B1/D1); engineering works to raise the raise the existing ground levels; associated landscaping and the retention of Ash House and Heather House in residential use (Use Class C3). 53 units completed at 18/19 Residential Land Survey.,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,46,Former Filton Airfield Filton,357241,180373,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ND0W86OK7T000,142.97,not owned by a public authority,,pending decision,outline planning permission,01/03/2018,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ND0W86OK7T000,,2675,2675,yes,"Mixed use development including residential. 24ha of stand-alone employment land (comprising up to 12ha Use Class B1a and a minimum of 12ha Use Class B1b/c, B2 ) ; 120 Bed Hotel up to 3,800 sqm (Use Class C1); Rail Station (0.45ha Use Class Sui Generis); Education provision to include a Secondary School (8.31ha), 2 no. Primary Schools (total 5ha) and 2 no. Childrens Nurseries (total 0.8ha) (all Use Class D1); Community Centre incorporating Library, Built Sports facilities and Doctors surgery up to 3,400 sqm (Use Classes D1 & D2); Dental Surgery up to 800sqm; (Use Class D1); 70 Bed Extra Care Facility up to 12,500sqm (Use Class C2); Shops/Financial Services/Food and Drink facilities up to 4,787sqm (Use Classes A1, A2, A3, A4 and A5) - comprising Retail Supermarket up to 2,787sqm gross maximum (Use Class A1); Business Offices up to 500sqm (Use Class B1) together with; supporting infrastructure and facilities including demolition, ground works and remediation, highways, utilities, landscaping, sustainable urban drainage system, wildlife water basins and public open space. Resolution to grant permission subject to S106 28/11/17",30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,49,Hayes Way Charlton Hayes Northfield Patchway BS34 5BZ,359634,180539,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NH1C99OK7T000,6.24,not owned by a public authority,,permissioned,outline planning permission,29/03/2018,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NH1C99OK7T000,,120,120,yes,"Mixed use development on 6.24 hectares of land comprising up to 120 new dwellings. Up to 8000 sq m of office development (Use Class B1) and up to 400sqm of ancillary retail use (Use Classes A1, A2, A3, A4 and A5) together with supporting infrastructure and facilities, including new vehicular access, landscaping and services. Outline Application PT14/5028/O. 0 units completed at 18/19 Residential Land Survey.",30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,52,Land at Lower Chapel Road Hanham,364160,172430,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N07NYHOK7T000,0.12,not owned by a public authority,,permissioned,outline planning permission,22/06/2015,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N07NYHOK7T000,,6,6,yes,Erection of 6 dwellings.  0 units completed at 18/19 Residential Land Survey.,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,61,33 Deanery Road Kingswood BS15 9JB,366625,173603,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N8PJ4LOK7T000,0.06,not owned by a public authority,,permissioned,full planning permission,17/10/2014,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N8PJ4LOK7T000,,7,7,yes,Erection of two storey building to provide 7 apartments. Permission Lapsed 2018,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,62,Hill Crest Down Road Winterbourne BS36 1BN,365026,179784,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MWIRFOOK7T000,1.1,not owned by a public authority,,permissioned,full planning permission,12/06/2015,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MWIRFOOK7T000,,6,6,yes,Demolition of existing dwelling and the erection of 6 dwellings.  0 units completed at 18/19 Residential Land Survey.,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,64,Transport Yard Badminton Road Old Sodbury BS37 6LX,375075,181546,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTR0OKXT794,0.26,not owned by a public authority,,permissioned,full planning permission,24/06/2004,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTR0OKXT794,,9,9,yes,Erection of 9 dwellings. Recent application DOC17/2783.  0 units completed at 18/19 Residential Land Survey.,30/06/2016,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,70,The Gables Costers Close Alveston Bristol South Gloucestershire BS35 3HZ,363057,188458,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZV1HZOK0C500,0.3,not owned by a public authority,,permissioned,full planning permission,27/02/2017,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZV1HZOK0C500,,9,9,yes,"Demolition of existing industrial building and dwelling. Erection of 10no. dwellings with alteration to access, car parking and associated works. 0 units completed at 18/19 Residential Land Survey.",31/12/2017,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,71,Wesleyan Chapel Blackhorse Road Kingswood Bristol,364533,173711,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NY2586OKMJM00,0.14,not owned by a public authority,,permissioned,full planning permission,18/08/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NY2586OKMJM00,,0,0,yes,Change of use of  former chapel from Ballet School (Class D2) to Residential (Class C3) for conversion to 15no. self-contained flats. 15 units completed at 18/19 Residential Land Survey. Site COMPLETE.,31/12/2017,31/12/2018,01/04/2019
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,72,Land Off The High Street Hanham Bristol South Gloucestershire,364059,172516,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NUGV9POKKIQ00,0.9,not owned by a public authority,,permissioned,full planning permission,10/11/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUGV9POKKIQ00,,54,54,yes,"Erection of 54no. bed Extra Care Accommodation (Class C2) with communal facilities, landscaping, car parking, access and associated works. 0 units completed at 18/19 Residential Land Survey.",31/12/2017,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,74,Land Off Beaufort Road Downend Bristol South Gloucestershire,366344,177681,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAYM1VOKMYZ00,0.26,not owned by a public authority,,permissioned,full planning permission,23/03/2017,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OAYM1VOKMYZ00,,0,0,yes,Erection of 12no. self contained flats and 4no. semi-detached dwellings with access and associated works. 16 units completed at 18/19 Residential Land Survey. Site COMPLETE.,31/12/2017,31/12/2018,01/04/2019
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,76,11 Willow Way Coalpit Heath Bristol South Gloucestershire,367398,181006,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N3VJL9OK7T000,0.17,not owned by a public authority,,permissioned,full planning permission,14/04/2014,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N3VJL9OK7T000,,0,0,yes,Erection of 8no. dwellings and associated works.  8 units completed at 18/19 Residential Land Survey. Site COMPLETE.,31/12/2017,31/12/2018,01/04/2019
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,79,Land To The Rear Of 61-67 Cleeve Hill Downend Bristol South Gloucestershire BS16 6HQ,364896,177080,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6YH9XOKK5O00,0.96,not owned by a public authority,,permissioned,outline planning permission,28/07/2017,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O6YH9XOKK5O00,,12,12,yes,"Erection of 12no dwellings (Outline) with layout, scale and access to be determined. All other matters reserved. 0 units completed at 18/19 Residential Land Survey.",31/12/2017,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,80,Frenchay Hospital Beckspool Road Frenchay South Gloucestershire BS16 1JE,363890,177610,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZI6VZOKFMP00,4.54,not owned by a public authority,,permissioned,reserved matters approval,17/08/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZI6VZOKFMP00,,8,8,yes,"Erection of 88no. dwellings with the provision of public open Space and ancillary supporting infrastructure. (Reserved Matters application to be read in conjunction with outline planning permission PT13/0002/O in regards to scale, appearance and layout). 54 units completed at 17/18 Residential Land Survey. 27 units completed at 18/19 Residential Land Survey.",31/12/2017,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,81,Charlton Hayes Parcels H3 H4 And H5 North Field Filton South Gloucestershire BS34 7QD,359461,181125,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O48TYHOKID400,3.7,not owned by a public authority,,permissioned,reserved matters approval,06/07/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O48TYHOKID400,,23,23,yes,"Erection of 118 no. dwellings with garages, parking, associated engineering and landscaping. H3, H4, H5. (Approval of Reserved Matters to be read in conjunction with Outline Planning Permission PT03/3143/O). 46 units completed at 17/18 Residential Land Survey. 49 units completed at 18/19 Residential Land Survey.",31/12/2017,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,85,1 - 13 (excluding 11) High Street Kingswood Bristol South Gloucestershire BS15 4AA,364966,173863,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O340NMOKHOG00,0.13,not owned by a public authority,,permissioned,full planning permission,27/10/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O340NMOKHOG00,,9,9,yes,"Demolition of existing buildings. Erection of 4 no. two bed dwellings, retail building with 5 no. two bed maisonettes above. Creation of new pedestrian access and associated works. Ground Floor retail building.  0 units completed at 18/19 Residential Land Survey.",31/12/2017,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,86,Land Rear Of 160-166 Station Road Filton Bristol South Gloucestershire BS34 7JW,360990,178895,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O100OMOKGEM00,0.2,not owned by a public authority,,permissioned,full planning permission,22/04/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O100OMOKGEM00,,9,9,yes,New development of 9 new dwellings with new access and associated works.  0 units completed at 18/19 Residential Land Survey.,31/12/2017,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,87,34 - 36 Overnhill Road Downend Bristol South Gloucestershire BS16 5DP,364508,176143,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NOPC9ROKHA600,0.12,not owned by a public authority,,permissioned,full planning permission,07/12/2015,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NOPC9ROKHA600,,0,0,yes,Change of use from existing hostel (sui generis) and a detached garage to Dwelling Houses (Class C3) to facilitate the formation of 9no. Residential units. 9 units completed at 18/19 Residential Land Survey. Site COMPLETE.,31/12/2017,31/12/2018,01/04/2019
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,89,Hanson Social Club Barnhill Road Chipping Sodbury Bristol South Gloucestershire BS37 6AY,372332,182458,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9YCQ9OKMEO00,0.18,not owned by a public authority,,permissioned,full planning permission,15/11/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9YCQ9OKMEO00,,0,0,yes,Demolition of former Social Club and erection of 9no. dwellings with parking and associated works. 9 units completed at 18/19 Residential Land Survey. Site COMPLETE.,31/12/2017,31/12/2018,01/04/2019
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,91,Portland Building Portland Street Staple Hill South Gloucestershire BS16 4PS,364722,175435,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OD6ZB4OKGDT00,0.14,not owned by a public authority,,permissioned,full planning permission,03/03/2017,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OD6ZB4OKGDT00,,8,8,yes,"Demolition of existing office building. Erection of 5 no. flats and 3 no. dwellings, parking and associated works.  0 units completed at 18/19 Residential Land Survey.",31/12/2017,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,92,24 - 50 South Parade Yate South Gloucestershire BS37 4BB,371478,182327,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OF8XP3OK0CW00,0.07,not owned by a public authority,,permissioned,other,29/11/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OF8XP3OK0CW00,,0,0,yes,Prior notification of a change of use from Office (Class B1)  to residential dwellings (Class C3). 8 units completed at 18/19 Residential Land Survey. Site COMPLETE.,31/12/2017,31/12/2018,01/04/2019
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,97,The Cherry Tree 128 West Street Oldland Common Bristol South Gloucestershire BS30 9QR,367298,171240,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O103JMOKGEU00,0.09,not owned by a public authority,,permissioned,full planning permission,13/06/2016,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O103JMOKGEU00,,7,7,yes,Erection of 2 storey rear extension to facilitate conversion of existing public house to 7no apartments with associated works.  0 units completed at 18/19 Residential Land Survey.,31/12/2017,31/12/2018,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,,98,Greenaways Land At Woodmans Road Chipping Sodbury,373017,181877,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NIH9OEOK7T000,0.22,not owned by a public authority,,permissioned,full planning permission,08/04/2015,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIH9OEOK7T000,,0,0,yes,Demolition of 2no. buildings and erection of 7no.detached dormer bungalows with associated works.  7 units completed at 18/19 Residential Land Survey.,31/12/2017,31/12/2018,01/04/2019
