OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/AYL/001,"""Aegel House, Burgh Rd, Aylsham, NR116AS""",619959,326643,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20130715,0.8,Owned by a public authority,,Permissioned,Reserved matters approval,02/06/2017,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,22,,,Yes,"""Outline permission 20130715 Reserved matters application 20161711 """,31/12/2017,23/09/2019,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/AYL/002,"""The Old Mill, Dunkirk, Aylsham""",620030,327568,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20151963,0.3,Not owned by a public authority,,Permissioned,Full planning permission,31/03/2016,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,6,,,Yes,"""Full permission 20151963""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/COL/001,"""Land at Jordan's, Station Rd, Coltishall""",626864,320100,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CCOL2,1.8,Not owned by a public authority,,Not permissioned,,,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,25,,,Yes,"""Allocated for 25 - 30 homes in Site Allocations DPD (policy COL2)""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/DRA/001,"""Land east of School Road, Drayton""",618149,313629,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CDRA2,0.8,Not owned by a public authority,,Not permissioned,,,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,20,,,,"""Allocated for commercial / community and residential development of approx 20 dwellings in Site Allocations DPD (policy DRA2)""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/GLP/001,"""Land at former Little Plumstead Hospital, Hospital Rd, Great and Little Plumstead""",630676,310735,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20130906,9.7,Not owned by a public authority,,Permissioned,Reserved matters approval,24/10/2016,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,108,,,Yes,"""Outline permission 20130906 (109 dwellings, site for enlargement of primary school, community facilities) with reserved matters approval for 88 of these""",31/12/2017,19/11/2019,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/HEL/001,"""Land at Hellesdon Hospital, Drayton High Rd, Hellesdon""",619863,311929,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CHEL1,14.7,Owned by a public authority,,Not permissioned,,,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,300,,,Yes,"""Allocated in Site Allocations DPD (policy HEL1) for residential development (approx 300 homes) and B1 employment use.  Part of the original allocation  (Carrowbreck in north-west of site) has been developed for residential use(14 dwellings)  under permission 20141634""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/HEL/002,"""Royal Norwich Golf Club, Drayton High Rd, Hellesdon""",620503,311520,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CHEL2,45.8,Not owned by a public authority,,Permissioned,Outline planning permission,06/12/2016,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,987,,,Yes,"""Allocated in Site Allocations DPD  (policy HEL2) for residential and open space uses; hybrid application (20151770) - outline planning permission given for up to 1000 homes with detail for  part of this ( 108 homes) """,31/12/2017,19/11/2019,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/LIN/001,"""Former Lingwood Primary School, ChapelRd, Lingwood""",635943,308185,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20140979,1.2,Owned by a public authority,,Permissioned,Outline planning permission,22/04/2015,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,22,,,Yes,"""Outline permission (20140979) for redevelopment of site for residential development and retention of existing nursery vbuilding for community use.""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/MOR/001,"""Offices, Atlas Works, Norwich Rd, Lenwade""",611650,317653,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20160525,0.23,Not owned by a public authority,,Permissioned,Full planning permission,18/05/2016,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,22,,,Yes,"""Prior Notification (20160525) change of use offices to residential as now lapsed",31/12/2017,19/11/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/REP/001,"""Former Station Yard, Station Rd, Reepham""",610102,323496,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CREP2,2.8,Not owned by a public authority,,Permissioned,Full planning permission,06/03/2019,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,0,,,Yes,"""Allocated in Site Allocations DPD (policy REP2) for residential (approx 20 homes) and employment (B1 and B2 uses). Application 20180963 granted 06/03/2019, for food retail store (A1), offices (B1a), 60 no. bedroom care home (C2) 20 no assisted flats (C2) 15 no assisted bungalows (C2) Assembly room / club house (C2). """,31/12/2017,23/09/2019,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/REP/002,"""Abb's Garage, 32 School Rd, Reepham""",609880,322801,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20141650,0.17,Not owned by a public authority,,Permissioned,Reserved matters approval,23/01/2017,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,8,,,Yes,"""Outline permission (20141650) and reserved matters (20161817) for 8 dwellings""",31/12/2017,23/09/2019,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/STR/001,"""Former Hamper People, 31 Norwich Rd, Strumpshaw""",635350,308038,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20150188,1.2,Not owned by a public authority,,Permissioned,Full planning permission,18/09/2015,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,10,,,Yes,"""Full permission (20150188) for redevelopment and provision of 10 dwellings""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/TSA/001,"""Pinebanks, 9 Yarmouth Rd, Thorpe St Andrew""",625809,308840,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20130649,16.12,Not owned by a public authority,,Permissioned,Reserved matters approval,27/09/2016,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,231,,,Yes,"""Outline permission (20130649) and reserved matters (20160425) for 231 dwellings""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/TSA/002,"""Oasis Centre, Thorpe St Andrew""",627364,310124,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20151132,2.62,Not owned by a public authority,,Permissioned,Outline planning permission,14/02/2017,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,27,,,Yes,"""Outline planning permission (20151132) for redevelopment and provision of 27 dwellings and full permission for spa and well being club.""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/TSA/003,"""27 Yarmouth Rd, thorpe St Andrew""",625645,308473,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20161542,0.19,Not owned by a public authority,,Permissioned,Full planning permission,30/01/2018,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,25,,,Yes,"""Approval for change of use (20170811) from offices to residential. Supersedes application 20161542""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/TSA/004,"""The Oaks, 16 Harvey Lane, Thorpe St Andrew""",625391,308722,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C20161875,0.23,Not owned by a public authority,,Permissioned,Full planning permission,12/12/2016,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,8,,,Yes,"""Approval for change of use (20161875) from offices to residential""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/GLP/002,"""Witton Lane Gospel Hall, Little Plumstead, Norwich""",631239.4688,311010.8504,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CGNLP0357,0.26,Not owned by a public authority,,Not permissioned,,,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,3,,,Yes,"""Site proposed as part of Greater Norwich Local Plan Call for Sites. Within existing settlement boundary""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/HOR/001,"""Land at Dog Lane, Horsford, Norwich, Norfolk NR10 3DH""",619148.5389,315780.9023,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CGNLP0264,1.76,Not owned by a public authority,,Not permissioned,,,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,5,,,Yes,"""Site proposed as part of Greater Norwich Local Plan Call for Sites. Within existing settlement boundary. Site consists of vacant paddock, former Dog Lane Blockwork premises & Former timber merchant premises now used as children's play/education centre""",31/12/2017,01/12/2018,
http://opendatacommunities.org/id/district-council/broadland,Broadland District Council,B/FOU/001,"""Site of T H Blyth and Sons Builders Yard and Land to West of Claypit Road"", Claypit Road, Foulsham, Norfolk NR20 5RW""",603178.9795,324450.3253,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CGNLP0275,0.55,Not owned by a public authority,,Not permissioned,,,https://secure.broadland.gov.uk/Northgate/PlanningExplorer/GeneralSearch.aspx,11,,,Yes,"""Site proposed as part of Greater Norwich Local Plan Call for Sites. Within existing settlement boundary. Approx 45% brownfield - former builders yard.""",31/12/2017,01/12/2018,
