OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR139,"JD Hotchkiss Ltd, London Road, West Kingsdown",557249.11357739,163304.19177445,https://maps.sevenoaks.gov.uk/brownfield_register/,0.55018521,Not owned by a public authority,Not Permissioned,,,,,31,,,"ST2-69 Potential contamination issues to be resolved.
As the site is in existing employment use it would need to be
demonstrated that the use is no longer suitable, feasible or viable and
that there is no reasonable prospect of the continued business use in
the longer term.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR133,"College Road Nurseries, College Road, Hextable",551138.43755794,169927.79165353,https://maps.sevenoaks.gov.uk/brownfield_register/,0.26804312,Not owned by a public authority,Not Permissioned,,,,Yes,9,,,"ST2-58 It is important to retain the gap between Hextable and Swanley and to
avoid encroachment here. Overall the southern portion of the site
containing permanent buildings and glasshouses is considered able to
accommodate development. Site reduced to previously developed land
only.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR126,"Highways Depot, Tonbridge Road, Chiddingstone Causeway",551858.6037839,146515.56272952,https://maps.sevenoaks.gov.uk/brownfield_register/,0.20853708,Not owned by a public authority,Not Permissioned,,,,Yes,8,,,"ST2-46 Consideration should be given to any potential noise impact from the
railway line.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR128,"Wested Farm, Eynsford Road, Crockenhill",551734.04889995,166798.94205064,https://maps.sevenoaks.gov.uk/brownfield_register/,0.6623111,Not owned by a public authority,Not Permissioned,,,,Yes,10,,,"ST2-49 Additional information on site layout and massing is required alongside
an assessment of the impact on the listed buildings.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR135,"Gills Farm, Gills Road, South Darenth",557558.35344529,169806.63303529,https://maps.sevenoaks.gov.uk/brownfield_register/,0.92175833,Not owned by a public authority,Not Permissioned,,,,Yes,16,,,"Some agricultural use remains on site. ST2-63 Support retention of the existing tourist accommodation and commercial workshops as part of the wider scheme.
If a wholly residential scheme is proposed, as part of the site is in
existing employment and tourist accommodation use, it would need to
be demonstrated that the use is no longer suitable, feasible or viable
and that there is no reasonable prospect of the continued business use
in the longer term.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR120,"Kent & Surrey Driving Range, Crouch House Road, Edenbridge",543365.27318143,146987.00994103,https://maps.sevenoaks.gov.uk/brownfield_register/,0.14216261,Not owned by a public authority,Not Permissioned,,,,Yes,5,,,"ST2-31 The loss of sports facility buildings need to be addressed. Site has been
reduced to previously developed land.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR131,"Oak Tree Farm, London Road, Halstead",549951.43635591,160746.50731098,https://maps.sevenoaks.gov.uk/brownfield_register/,1.2901065,Not owned by a public authority,Not Permissioned,,,,,37,,,"ST2-56 Site reduced to previously developed land and locally defined
brownfield land only. As the site is in existing employment use it would
need to be demonstrated that the use is no longer suitable, feasible or
viable and that there is no reasonable prospect of the continued
business use in the longer term. Potential contamination issues",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR129,"Gorse Hill Nursery, Gorse Hill, Farningham",556356.08397405,165402.186035,https://maps.sevenoaks.gov.uk/brownfield_register/,1.3767866,Not owned by a public authority,Not Permissioned,,,,,55,,,ST2-50 Loss of existing use will need to be addressed.,2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR119,"Swanley Village Nursery, Swanley Village Road, Swanley Village",552967.12109684,169490.11884601,https://maps.sevenoaks.gov.uk/brownfield_register/,0.27927454,Not owned by a public authority,Not Permissioned,,,,Yes,6,,,"ST2-25 Site reduced to previously developed land only.
Additional information on site layout and massing is required alongside
an assessment of the impact on the conservation area.
As the site is in existing employment use it would need to be demonstrated that the use is no longer suitable, feasible or viable and that there is no reasonable prospect of the continued business use in the longer term",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR121,"Edenbridge & District War Memorial Hospital, Mill Hill, Edenbridge",544514.17107062,145390.94746019,https://maps.sevenoaks.gov.uk/brownfield_register/,0.76289694,Owned by a public authority,Not Permissioned,,,,,30,,,"ST2-32 Site reduced to previously developed land only.
Additional information on site layout and massing is required alongside
an assessment of the impact on the conservation area and listed building.
The loss of health facilities will need to be addressed.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
