OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA1863,Land at Flint Street Derker,-2.09194531,53.55011183,http://maps.oldham.gov.uk/WebMapLayers8/?x=394005.370244132&y=405944.26979495&resolution=0.2&MapName=Brownfield,0.07,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,6,,,,PA/334264/13; previously received planning permission for residential. Erection of 6 no dwellings,12/22/2017,11/22/2018,
http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2088,"Bailey Mill, Delph",-2.145506051,53.53512566,http://maps.oldham.gov.uk/WebMapLayers8/?x=398575.502055683&y=407350.426378091&resolution=0.2&MapName=Brownfield,0.86,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,50,,,,Phase 1 housing allocation. H1.1.15 - Phase 1 allocation.,12/22/2017,11/22/2018,
http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2091(2),"Frenches Wharf, adjacent to Knoll Mill, Greenfield",-2.078592024,53.56465604,http://maps.oldham.gov.uk/WebMapLayers8/?x=399408.372091666&y=404832.370720256&resolution=0.2&MapName=Brownfield,0.59,not owned by a public authority,,permissioned,full planning permission,11/12/2015,https://www.oldham.gov.uk/info/200405/search_for_an_application,26,,,yes,PA/338869/16; Extant planning permission for residential. Erection of 26no. dwellings (use class: C3) and 369.44m (gross external) of commercial space (use class: A1/A2/A3/B1).,12/22/2017,11/22/2018,
http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2101,Land off Ripponden Road / Cornhill Street,-2.022976056,53.56278427,http://maps.oldham.gov.uk/WebMapLayers8/?x=394540.013346063&y=406542.941735292&resolution=0.2&MapName=Brownfield,0.22,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,14,,,,"PA/054903/08; previously received planning permission for residential, development not commenced. Revised scheme for 5 houses and 9 flats on former garage plot",12/22/2017,11/22/2018,
http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2118,Estate St/Panmure St,-2.169058596,53.50683372,http://maps.oldham.gov.uk/WebMapLayers8/?x=392754.344007672&y=403720.187240554&resolution=0.2&MapName=Brownfield,0.06,owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,5,,,,PA/040865/00; previously received planning permission for residential. Five dewellings in a terraced row,12/22/2017,11/22/2018,
http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2147,"Land off Wellyhole Street, Oldham",-2.01039556,53.54015354,http://maps.oldham.gov.uk/WebMapLayers8/?x=394804.262751678&y=404770.268469688&resolution=0.2&MapName=Brownfield,0.9,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,56,,,,"PA/055366/08; previously received planning permission for residential, development not commenced. Revised scheme for 41 two and three storey terrace houses and 15 three storey 2 bed flats.",12/22/2017,11/22/2018,
http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2207,"Land adj., 306 Waterloo Street, Oldham, OL4 1ER (formely Land adj. 308, Waterloo St)",-2.08388656,53.55549896,http://maps.oldham.gov.uk/WebMapLayers8/?x=393648.46908672&y=404297.095876788&resolution=0.2&MapName=Brownfield,0.06,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,5,,,,"PA/055303/08; previously received planning permission for residential, development not commenced. Erection of 5 no. dwellinghouses",12/22/2017,11/22/2018,
http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2234,"Land at Springhey Mill, Huddersfield Road",-2.097668726,53.52383632,http://maps.oldham.gov.uk/WebMapLayers8/?x=394923.054752312&y=405892.94178121&resolution=0.2&MapName=Brownfield,0.33,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,30,,,,PA/047612/04; previously received planning permission for residential. Phase 1 housing allocation H1.1.21,12/22/2017,11/22/2018,
http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2338(1),"Land Fronting Rochdale Road, Royton.  Site of C&A motors and stadium works.",-2.099462738,53.51908966,http://maps.oldham.gov.uk/WebMapLayers8/?x=391797.001622603&y=408206.534356589&resolution=0.2&MapName=Brownfield,0.55,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,22,,,,Part of Phase 1 housing allocation. One of two remaining portions of the Sandy Mill housing land allocation (H1.1.24) without planning permission,12/22/2017,11/22/2018,
http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2351,"Pretoria Road, Oldham",-2.087044044,53.52658704,http://maps.oldham.gov.uk/WebMapLayers8/?x=391498.201179307&y=403251.938194114&resolution=0.2&MapName=Brownfield,0.46,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,14,,,,Phase 1 housing allocation. H1.1.23 - Phase 1 housing allocation.,12/22/2017,11/22/2018,
