OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,16/7101/FUL,"Sir Thomas Lipton Memorial Hospital, Osidge, 151 Chase Side, Southgate, London, N14 5HE",529026.0,194545.0,https://data.london.gov.uk/dataset/brownfield-land-register,2.002,,,permissioned,,,,30,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,16/3377/FUL,"Garages Off Linden Road And Pine Road, London, N11 1ER",528035.0,193911.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.08,,,permissioned,,,,6,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,North London Business Park Planning Brief 2016,North London Business Park,-0.151803,51.625913,https://data.london.gov.uk/dataset/brownfield-land-register,16.49,not owned by a public authority,,not permissioned,,,,1000,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,15/04442/FUL,"Imperial House, The Hyde, London, NW9 5AL",520621.0,189957.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.348,,,permissioned,,,,81,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,F/04474/14,"Granville Road Estate, Granville Road, Childs Hill London, NW2",524786.0,186629.0,https://data.london.gov.uk/dataset/brownfield-land-register,2.323,,,permissioned,,,,132,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,15/05969/FUL,"Church Walk House, Church Walk, London, NW2 2TJ",524959.0,186257.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.42,,,permissioned,,,,35,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,17/2690/PNO,"220 The Vale, London, NW11 8SR",523959.0,186425.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.035,,,permissioned,,,,14,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,17/0233/FUL,"194 - 196 Cricklewood Broadway, London",523761.0,185820.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.612,,,permissioned,,,,97,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,14/07064/FUL,"Buildings D3 To D8, Beaufort Park, Aerodrome Road, Colindale, NW9",522064.0,189874.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.81,,,permissioned,,,,237,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,H/05828/14,"Homebase, Rookery Way, London, NW9 6SS",521604.0,188746.0,https://data.london.gov.uk/dataset/brownfield-land-register,1.44,,,permissioned,,,,387,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,W01731JS/04,"Grahame Park Estate - Bounded By Lanacre Avenue To The West, Grahame Park Way To The South And Field Mead To The North London NW9",521650.0,190812.0,https://data.london.gov.uk/dataset/brownfield-land-register,34.0,,,permissioned,,,,2977,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,W00198AA/04,"Former Raf East Camp Site, Aerodrome Road, Grahame Park Way, London NW9",521891.0,189978.0,https://data.london.gov.uk/dataset/brownfield-land-register,10.0,,,permissioned,,,,2800,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,H/04753/14,"Peel Centre,Peel Drive, Colindale, London, NW9 5JE",521806.0,189735.0,https://data.london.gov.uk/dataset/brownfield-land-register,15.961,,,permissioned,,,,2900,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,H/05833/14,"126 Colindale Avenue, London, NW9 5HD",521225.0,189787.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.204,,,permissioned,,,,35,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,16/6222/FUL,"Land Behind Sheaveshill Court , The Hyde, London, NW9 6SJ",521094.0,189311.0,https://data.london.gov.uk/dataset/brownfield-land-register,1.632,,,permissioned,,,,34,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,17/5534/PNO,"Colindale Telephone Exchange, The Hyde, London, NW9 6LB",521633.0,188697.0,https://data.london.gov.uk/dataset/brownfield-land-register,1.007,,,permissioned,,,,220,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,Colindale AAP 2010,"McDonalds Site, 157 Colindeep Lane",-0.25501,51.591038,https://data.london.gov.uk/dataset/brownfield-land-register,0.5,not owned by a public authority,,not permissioned,,,,175,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,Colindale AAP 2010,Burger King/ Eyeland Site NW9 5EB,-0.258575,51.593726,https://data.london.gov.uk/dataset/brownfield-land-register,0.4,not owned by a public authority,,not permissioned,,,,162,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,Colindale AAP 2010,Middlesex University Halls,-0.228441,51.589714,https://data.london.gov.uk/dataset/brownfield-land-register,2.663581832,not owned by a public authority,,not permissioned,,,,190,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,Colindale AAP 2010,"Merit House, Edgware Road, NW9 5AB",-0.258746,51.59416,https://data.london.gov.uk/dataset/brownfield-land-register,1.0,not owned by a public authority,,not permissioned,,,,180,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,Colindale AAP 2010,"Kwik Fit, The Hyde",-0.257853,51.59296,https://data.london.gov.uk/dataset/brownfield-land-register,0.1,not owned by a public authority,,not permissioned,,,,60,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,B/04834/14,"Land Formerly Known As British Gas Works Albert Road, Albert Road, Barnet, Herts",526477.0,196498.0,https://data.london.gov.uk/dataset/brownfield-land-register,2.2,,,permissioned,,,,305,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,B/02366/13,"11-13 Approach Road, Barnet, Herts, EN4 8FG",526539.0,196082.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.068,,,permissioned,,,,15,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,16/3262/FUL,"Land Adjacent To 106 -128 Mount Pleasant And 27-37 Langford Road , Barnet, EN4 9HG",527460.0,196460.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.424,,,permissioned,,,,12,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,New Barnet Town Centre Framework 2010 - Site 3,"Sainsburies, East Barnet Road",-0.171474,51.64943,https://data.london.gov.uk/dataset/brownfield-land-register,1.019,not owned by a public authority,,not permissioned,,,,199,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,17/1409/FUL,"Land Adj To 1 - 12 Norfolk Close, London, N2 8ET",527090.0,189752.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.039,,,permissioned,,,,8,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,17/3301/FUL,"Viceroy Court Car Park, East End Road, London, N2 8AU",527220.0,189482.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.089,,,permissioned,,,,8,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,H/05563/14,"2 Ashcombe Gardens, Edgware, Middx, HA8 8HS",519232.0,192804.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.079,,,permissioned,,,,6,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,15/01294/PNO,"42-46 Station Road, Edgware, Middlesex, HA8 7ZZ",519359.0,191702.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.025,,,permissioned,,,,8,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,15/03137/FUL,"Land At Broadfields Primary School, Roseberry Drive, Edgware, HA8 8JP",519584.0,193723.0,https://data.london.gov.uk/dataset/brownfield-land-register,2.05,,,permissioned,,,,112,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,16/0112/FUL,"102-124 Station Road And Car Park To Rear, Edgware, Middlesex, HA8 7BJ",519418.0,191763.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.6,,,permissioned,,,,123,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,17/1065/FUL,"80 The Grove, Edgware, HA8 9QB",519846.0,192865.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.196,,,permissioned,,,,6,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,18/2839/FUL,"Land At The Rectory, Rectory Lane, Edgware, HA8 7LG",519416.0,192111.0,https://data.london.gov.uk/dataset/brownfield-land-register,0.339,,,permissioned,,,,52,,,,,2019-11-26,2019-11-26,
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet London Borough Council,Edgware Town Centre Framework 2013,Edgware Forumside,-0.278344,51.61077,https://data.london.gov.uk/dataset/brownfield-land-register,1.0,not owned by a public authority,,not permissioned,,,,240,,,,,2019-11-26,2019-11-26,
