OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-norfolk,South Norfolk Council,S/ASL/001,"""Cooper's scrapyard, Church Road, Aslacton""",616025,291035,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CASL%201,0.82,Not owned by a public authority,,Permissioned,Outline planning permission,27/03/2007,https://info.south-norfolk.gov.uk/online-applications/,15,,,Yes,"""Allocated site (ASL1) Outline planning permission (2006/0171) for 15 dwellings.",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-norfolk,South Norfolk Council,S/CAR/001,"""Cook's Garage, Carleton Rode""",611881,291518,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2010%2F1776,0.23,Not owned by a public authority,,Permissioned,Full planning permission,27/01/2014,https://info.south-norfolk.gov.uk/online-applications/,6,,,Yes,"""Outline planning permission (2010/1776) and reserved matters (2013/0277 and 2013/1897) for 4 dwellings and conversion for 2 units.  Under construction, almost complete""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-norfolk,South Norfolk Council,S/COS/001,"""Costessey: North of the River Tud/Queen's Hills""",615046,312116,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2015%2F0570,0.39,Not owned by a public authority,,Permissioned,Full planning permission,25/08/2015,https://info.south-norfolk.gov.uk/online-applications/,26,,,Yes,"""Outline planning permissions (2007/1443, 2008/1569), reserved matters and full planning permission (2015/0570) for 304 dwellings of which approx 87 units are on pdl""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-norfolk,South Norfolk Council,S/CRI/001,"""The Business Centre, Intwood Road, Cringleford""",619847,305736,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2015%2F2843,0.65,Not owned by a public authority,,Permissioned,Other,03/02/2015,https://info.south-norfolk.gov.uk/online-applications/,35,,,,"""Prior approval (2015/2843) for change of use from offices to 35 dwellings""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-norfolk,South Norfolk Council,S/DIS/001,"""Former Haulage Depot, Park Road, Diss""",613110,279028,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CDIS%205,0.84,Not owned by a public authority,,Permissioned,Full planning permission,17/03/2017,https://info.south-norfolk.gov.uk/online-applications/,15,,,Yes,"""Allocated site (DIS5) and Full planning permission (2017/0042) on part of site""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-norfolk,South Norfolk Council,S/DIS/002,"""Former Hamlin's Factory site, Diss""",611521,279564,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CDIS%206,1.51,Not owned by a public authority,,Not permissioned,,,https://info.south-norfolk.gov.uk/online-applications/,13,,,,"""Mixed use allocated site (DIS6) for retail (non-food goods) leisure, offices (class A2) and housing (25%) of site""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-norfolk,South Norfolk Council,S/DIS/003,"""Feather Factory site, Diss""",611389,279535,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CDIS%207,2.13,Not owned by a public authority,,Not permissioned,,,https://info.south-norfolk.gov.uk/online-applications/,17,,,,"""Mixed use allocated site (DIS7)  for retail (non-food goods) leisure, offices (class A2) and housing (25%) of site""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-norfolk,South Norfolk Council,S/DIS/004,"""Rackham's Builders Yard, Diss""",610959,279637,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2016%2F2000,0.16,Not owned by a public authority,,Permissioned,Full planning permission,09/12/2016,https://info.south-norfolk.gov.uk/online-applications/,6,,,,"""Full planning permission (2016/2000) for 3 dwellings and conversion for 3 units""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-norfolk,South Norfolk Council,S/FOR/001,"""Old Station Yard, Station Road, Forncett""",617400,293454,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2014%2F0290,1.77,Not owned by a public authority,,Permissioned,Reserved matters approval,29/05/2014,https://info.south-norfolk.gov.uk/online-applications/,,,,,"""Outline permission (2011/0016) and reserved matters approval (2014/0290) for 17 dwellings; 16 completed""",31/12/2017,31/12/2017,
http://opendatacommunities.org/id/district-council/south-norfolk,South Norfolk Council,S/FRA/001,"""Long Lane, Framingham Earl""",626889,302815,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2013%2F1904,1.23,Not owned by a public authority,,Permissioned,Full planning permission,02/12/2016,https://info.south-norfolk.gov.uk/online-applications/,7,,,Yes,"""Outline permission (2013/1904) for 7 dwellings and reserved matters (2016/1329) for 4 of these""",31/12/2017,31/12/2017,
