OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,AG7c,"""Newton Works, Ashfords-Phase 2""",601769,141612,https://www.ashford.gov.uk/media/5753/ag7c.pdf,7.7,not owned by a public authority,not permissioned,,,,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,BE16,"""Former Ashford South Primary School""",600116.511,141826.804,https://www.ashford.gov.uk/media/5754/be16.pdf,2.79,owned by public authority,not permissioned,,,,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,BE17,"""K College, Jemmett Road, Ashford""",600246.156,141751.398,https://www.ashford.gov.uk/media/5755/be17.pdf,3.82,not owned by a public authority,Permissioned,outline planning permission,08/12/2016,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=89959&pageindex=0,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,DW32,"""Fair View, Faversham Road, Challock""",601005.725,151041.008,https://www.ashford.gov.uk/media/5756/dw32.pdf,0.486,not owned by a public authority,Permissioned,full planning permission,29/09/2015,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=101058&pageindex=0,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,NO1,"""Land at Former Concorde House (Rigden Rd & Austin Road), Ashford""",600573.357,141031.155,https://www.ashford.gov.uk/media/5757/no1.pdf,0.403,not owned by a public authority,Permissioned,full planning permission,13/01/2016,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=99632&pageindex=0,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,NW3,"""Land Adjacent to Julie Rose Stadium, Ashford""",602943.931,143817.974,https://www.ashford.gov.uk/media/5758/nw3.pdf,4.5,not owned by a public authority,Permissioned,full planning permission,24/10/2014,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=93786,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,ST3,"""Lower Queens Road (Policy U4), Ashford""",601384.212,143208.109,https://www.ashford.gov.uk/media/5760/st3.pdf,4,not owned by a public authority,not permissioned,,,,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,ST8,"""Land at Henwood Industrial Estate off Kennard Way, Ashford""",601915.824,142874.832,https://www.ashford.gov.uk/media/5761/st8.pdf,1,not owned by a public authority,not permissioned,,,,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,VC1 & VC2,"""Former Powergen Site""",600477.372,142419.014,https://www.ashford.gov.uk/media/5763/vc1andvc2.pdf,0.75,not owned by a public authority,Permissioned,full planning permission,15/06/2016,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=102504,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,VC1 & VC2,"""Former Powergen Site""",600477.372,142419.014,https://www.ashford.gov.uk/media/5763/vc1andvc2.pdf,0.48,not owned by a public authority,Permissioned,outline planning permission,15/06/2016,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=102504,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,VC60,"""Elwick Place (Policy TC3)  (Land south of Elwick Road & County Square Former Market)""",600839.852,142461.347,https://www.ashford.gov.uk/media/5770/vc60.pdf,1.01,not owned by a public authority,pending decision,outline planning permission,,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=101857&pageindex=0,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,VC17,Gasworks Lane (Policy TC14),600358.31,142498.389,https://www.ashford.gov.uk/media/5766/vc17.pdf,2.307,not owned by a public authority,not permissioned,,,,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,VC3,"""Land at Victoria Way East""",600948.331,142184.858,https://www.ashford.gov.uk/media/5764/vc3.pdf,2.401,not owned by a public authority,Permissioned,full planning permission,10/04/2017,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=104271,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,VC4,"""Leacon Road, Ashford""",599471.956,142460.024,https://www.ashford.gov.uk/media/5765/vc4.pdf,2.014,not owned by a public authority,not permissioned,,,,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,VC50,"""Former Wyvern School, Clockhouse Lane, Brookfield""",599551.331,142370.066,https://www.ashford.gov.uk/media/5767/vc50.pdf,1.2,owned by public authority,not permissioned,,,,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,VC54,"""Ashford College, Western Avenue, Ashford""",600495.321,143092.414,https://www.ashford.gov.uk/media/5768/vc54.pdf,0.1237,not owned by a public authority,Permissioned,full planning permission,16/11/2017,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=106587,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,VC57 & VC59,"""Former Travis Perkins Trading Co Limited, Victoria Crescent, Ashford""",600875.303,142146.976,https://www.ashford.gov.uk/media/5769/vc57andvc59.pdf,0.186,not owned by a public authority,Permissioned,full planning permission,16/11/2016,http://planning.ashford.gov.uk/Planning/details.aspx?systemkey=103992&pageindex=0,Yes,,,,,26/02/2018,18/12/2018,
http://opendatacommunities.org/id/borough-council/ashford,Ashford Borough Council,WC37,"""Linden Garage, High Halden""",591482.425,138097.355,https://www.ashford.gov.uk/media/5771/wc37.pdf,0.86,not owned by a public authority,not permissioned,,,,Yes,,,,,26/02/2018,18/12/2018,
