OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0011,"William Street, Penrith",351522.0,530385.0,http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0933/16-0933-Location%20Plan.pdf,0.12,not owned by a public authority,permission,full planning permission,2017-02-17,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0933&ApplicationNumber=16%2F0933&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0012,"Former car park, Brentfield Way, Penrith",351842.0,530343.0,http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0950/16-0950-Location%20Plan.pdf,0.14,not owned by a public authority,permission,full planning permission,2017-02-22,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0739&ApplicationNumber=16%2F0739&AddressPrefix=&Postcode=&Submit=Search │  http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0950&ApplicationNumber=16%2F0950&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0158&ApplicationNumber=17%2F0158&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0167&ApplicationNumber=17%2F0167&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0013,"Garage Roper Street, Penrith",351873.0,529895.0,http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-1071/16-1071-LocationPlan.pdf,0.1,not owned by a public authority,permission,full planning permission,2017-03-16,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=04/0949&ApplicationNumber=04%2F0949&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=05/1036&ApplicationNumber=05%2F1036&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=07/0188&ApplicationNumber=07%2F0188&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=09/0024&ApplicationNumber=09%2F0024&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=09/0100&ApplicationNumber=09%2F0100&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0765&ApplicationNumber=16%2F0765&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/1071&ApplicationNumber=16%2F1071&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0771&ApplicationNumber=17%2F0771&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/GAS/0014,"Barn End, Great Asby",367896.0,512981.0,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0083/0083-Site-Plan.pdf,0.01,not owned by a public authority,permission,full planning permission,2015-03-30,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=04/1024&ApplicationNumber=04%2F1024&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=11/0117&ApplicationNumber=11%2F0117&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0083&ApplicationNumber=15%2F0083&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0015,"33/34 Sandgate, Penrith",351681.0,530250.0,http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-0547/0547-Location-Plan.pdf,0.008594173029404,not owned by a public authority,permission,other,2014-08-13,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/0547&ApplicationNumber=14%2F0547&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0268&ApplicationNumber=15%2F0268&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/KST/0016,"Cerebus Printing Ltd, Fairview, Nateby Road, Kirkby Stephen",377553.0,508502.0,http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-0687/0687-Location-Plan.pdf,0.0033,not owned by a public authority,permission,full planning permission,2014-09-29,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=10/0200&ApplicationNumber=10%2F0200&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=10/0203&ApplicationNumber=10%2F0203&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/0687&ApplicationNumber=14%2F0687&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0421&ApplicationNumber=15%2F0421&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/KST/0017,"Methodist Church, Victoria Sq, Kirkby Stephen",377512.0,508461.0,http://eforms.eden.gov.uk/fastweb_upload/2011%20Planning%20Applications/11-0971/0971-site-location-plan1.pdf,0.12,not owned by a public authority,permission,full planning permission,2014-11-05,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=11/0671&ApplicationNumber=11%2F0671&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/1056&ApplicationNumber=15%2F1056&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/KST/0018,"30 Market Street, Kirkby Stephen",377478.0,508675.0,http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-1055/1055-Site-Location-Plan.pdf,0.044,not owned by a public authority,permission,full planning permission,2015-02-16,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=13/0632&ApplicationNumber=13%2F0632&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=13/0686&ApplicationNumber=13%2F0686&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/1055&ApplicationNumber=14%2F1055&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/1114&ApplicationNumber=14%2F1114&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/GAS/0019,"Former Methodist Chapel, Catherine Holme, Great Asby",368606.0,515140.0,http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-0769/0769-location-plan.pdf,0.001,not owned by a public authority,permission,full planning permission,2015-03-19,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/0532&ApplicationNumber=14%2F0532&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/0769&ApplicationNumber=14%2F0769&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0784&ApplicationNumber=17%2F0784&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/ALS/0020,"School Hall, The Butts, Alston",371812.0,546614.0,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0011/0011-Site-Plan.pdf,0.03,not owned by a public authority,permission,full planning permission,2015-03-05,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=06/0032&ApplicationNumber=06%2F0032&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0011&ApplicationNumber=15%2F0011&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/ORT/0021,"Orton Liberal Club, Front Street, Orton",362244.0,508096.0,http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-0399/0399-Existing-Plans-and-Elevations.pdf,0.025,not owned by a public authority,permission,full planning permission,2014-07-04,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/0399&ApplicationNumber=14%2F0399&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0670&ApplicationNumber=15%2F0670&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/ORT/0022,"Combe Leigh, Orton",362442.0,508339.0,http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-1085/1085-Location-Plan.pdf,0.007,not owned by a public authority,permission,full planning permission,2015-02-16,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/1085&ApplicationNumber=14%2F1085&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/SHA/0023,"1st and 2nd Floors, Central Buildings, Main Street, Shap",356291.0,515123.0,http://eforms.eden.gov.uk/fastweb_upload/2014%20Planning%20Applications/14-1083/1083-Plans.pdf,0.01,not owned by a public authority,permission,other,2015-02-11,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=12/0071&ApplicationNumber=12%2F0071&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/1083&ApplicationNumber=14%2F1083&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/1084&ApplicationNumber=14%2F1084&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/AIN/0024,"Whinney House, Ainstable",352931.0,546333.0,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0245/0245-Site-Location-Plan.pdf,0.02,not owned by a public authority,permission,full planning permission,2015-05-07,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0245&ApplicationNumber=15%2F0245&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0025,"Land at Elm Bank, Elm Terrace, Penrith",351369.0,530158.0,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0402/0402-Site-Plan.pdf,0.072,not owned by a public authority,permission,full planning permission,2015-07-06,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0069&ApplicationNumber=15%2F0069&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0402&ApplicationNumber=15%2F0402&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/1103&ApplicationNumber=16%2F1103&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/APP/0026,"17 Doomgate, Appleby-in-Westmorland",368306.0,520257.0,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0497/0497-Location-paln.pdf,0.0179,not owned by a public authority,permission,full planning permission,2015-07-27,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0246&ApplicationNumber=15%2F0246&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0497&ApplicationNumber=15%2F0497&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0500&ApplicationNumber=15%2F0500&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/1126&ApplicationNumber=15%2F1126&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0027,"21 Sandgate, Penrith",351733.0,530317.0,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-1027/1027-Location-Plan.pdf,,not owned by a public authority,permission,full planning permission,2016-01-14,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=11/0698&ApplicationNumber=11%2F0698&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/1027&ApplicationNumber=15%2F1027&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0529&ApplicationNumber=16%2F0529&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/MEL/0028,"Land at Elseghyll, Rear of Elseghyll Court, Melmerby",361695.0,537253.0,http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0017/1-1250%20LOCATION%20PLAN.pdf,0.06,not owned by a public authority,permission,full planning permission,2016-05-04,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=07/0115&ApplicationNumber=07%2F0115&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0017&ApplicationNumber=16%2F0017&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0695&ApplicationNumber=16%2F0695&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/BOL/0029,"Eden Grove, Bolton",363887.0,523574.0,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0917/0917-SiteLocationPlan.pdf,0.1076,not owned by a public authority,permission,full planning permission,2016-06-09,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=07/0603&ApplicationNumber=07%2F0603&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=08/0288&ApplicationNumber=08%2F0288&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=10/0689&ApplicationNumber=10%2F0689&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=11/0400&ApplicationNumber=11%2F0400&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0633&ApplicationNumber=15%2F0633&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0728&ApplicationNumber=15%2F0728&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0917&ApplicationNumber=15%2F0917&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0030,"26 Queen Street, Penrith",351520.0,530293.0,http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0285/DCLOCP-16-0285-Location%20Plan.pdf,0.01725,not owned by a public authority,permission,full planning permission,2016-06-09,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0266&ApplicationNumber=16%2F0266&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0285&ApplicationNumber=16%2F0285&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0308&ApplicationNumber=16%2F0308&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0644&ApplicationNumber=17%2F0644&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0645&ApplicationNumber=17%2F0645&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/BOL/0031,"Eden Grove, Bolton",363887.0,523574.0,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0633/0633-P-01_Existing_Site_and_Location_Plan%20%20A1.pdf,0.2947,not owned by a public authority,permission,full planning permission,2016-06-09,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=07/0603&ApplicationNumber=07%2F0603&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=08/0288&ApplicationNumber=08%2F0288&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=10/0689&ApplicationNumber=10%2F0689&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=11/0400&ApplicationNumber=11%2F0400&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0633&ApplicationNumber=15%2F0633&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0728&ApplicationNumber=15%2F0728&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0917&ApplicationNumber=15%2F0917&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0032,"3 Castlegate, Penrith",351453.0,530076.0,http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-1150/1150-site-loc-plan.pdf,0.0084,not owned by a public authority,permission,full planning permission,2016-07-08,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=14/0841&ApplicationNumber=14%2F0841&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0212&ApplicationNumber=15%2F0212&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/1150&ApplicationNumber=15%2F1150&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/0925&ApplicationNumber=16%2F0925&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=16/1005&ApplicationNumber=16%2F1005&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/GRE/0033,"Mayflower Cottage, Greystoke Gill",345013.0,529776.0,http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0218/Site%20Location%20Plan.pdf,1.5,not owned by a public authority,permission,full planning permission,2016-08-18,http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=08/0551&ApplicationNumber=08%2F0551&AddressPrefix=&Postcode=&Submit=Search │  http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=15/0218&ApplicationNumber=15%2F0218&AddressPrefix=&Postcode=&Submit=Search │ http://eforms.eden.gov.uk/fastweb/detail.asp?AltRef=17/0063&ApplicationNumber=17%2F0063&AddressPrefix=&Postcode=&Submit=Search,Y,,,,,,,
