OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0002,Newcombe House 319-323 Battersea Park Road,-0.156013,51.47416,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,0.02,not owned by a public authority,,permissioned,full planning permission,2015-08-14,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/1352,5,5,yes,"

",2017-12-13,2017-12-13,
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0003,Battersea Technology College and 3 Culovert Road 401 Battersea Park Road (Harris Academy),-0.159134,51.473175,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,1.9,owned by a public authority,,permissioned,outline planning permission,2017-09-11,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/4188,38,38,yes,"

",2017-12-13,2017-12-13,
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0004,Lock up garages 26-40 Balham New Road,-0.146192,51.446461,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,0.07,not owned by a public authority,,permissioned,full planning permission,2017-09-25,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/2817,8,8,yes,"

",2017-12-13,2017-12-13,
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0005,Our Lady of Mount Carmel & St Joseph 8 Battersea Park Road,-0.147001,51.477309,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,0.17,not owned by a public authority,,permissioned,full planning permission,2014-10-28,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2014/1471,20,20,yes,"

",2017-12-13,2017-12-13,
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0006,81-87 Upper Tooting Road,-0.162436,51.433633,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,0.1,not owned by a public authority,,permissioned,full planning permission,2017-12-20,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/5443,18,18,yes,"

",2017-12-13,2018-03-31,
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0007,94-94a Longley Road,-0.167062,51.420855,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,0.07,not owned by a public authority,,permissioned,full planning permission,2017-11-24,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/3823,9,9,yes,"

",2017-12-13,2017-12-13,
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0008,191-195 Balham High Road,-0.154106,51.441478,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,0.07,not owned by a public authority,,permissioned,full planning permission,2016-03-04,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/6304,9,9,yes,"

",2017-12-13,2017-12-13,
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0009,89-93 Putney High Street,-0.215447,51.4633,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,0.07,not owned by a public authority,,permissioned,full planning permission,2017-09-06,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/0560,15,15,yes,"

",2017-12-13,2017-12-13,
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0011,"Chelsea Bridge Wharf (southern site) Queenstown Road (Phase 5, Residential Blocks F & G (Lanson House & Burnelli House))",-0.148492,51.48138,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,0.92,not owned by a public authority,,permissioned,full planning permission,2016-04-05,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/5875,7,7,yes,"

",2017-12-13,2017-12-13,
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0012,Former Domus Tiles site 31-33 Parkgate Road/Elcho Street (27-33 Parkgate Road & 2-42 Elcho Street),-0.168813,51.479585,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,0.54,not owned by a public authority,,permissioned,full planning permission,2015-06-30,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2014/3837,118,118,yes,"

http://www.wandsworth.gov.uk/downloads/file/11502/local_plan_-_site_specific_allocations_document_ssad_adopted_march_2016",2017-12-13,2018-03-31,
