OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/north-dorset,North Dorset District Council,2-03-0126,"Ameys Garage & No. 10 Oakfield Street, Blandford (Forum and St. Mary), DT11 7EX",-2.160835,50.858395,http://explorer.geowessex.com/nddc/shlaa?basemap=26&x=388776&y=106555&epsg=27700&zoom=20,0.05,not owned by a public authority,permissioned,full planning permission,2015-03-03,http://planning.north-dorset.gov.uk/online-applications/,yes,10,10,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/north-dorset,North Dorset District Council,2-03-0608,"Nordon Council offices, Salisbury Road, Blandford (Forum and St. Mary)",-2.159176,50.863496,http://explorer.geowessex.com/nddc/shlaa?basemap=26&x=388894&y=107122&epsg=27700&zoom=20,1.35,owned by a public authority,not permissioned,,,http://planning.north-dorset.gov.uk/online-applications/,yes,30,40,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/north-dorset,North Dorset District Council,2-03-0168,"Blandford Brewery, Blandford (Forum and St. Mary), DT11 9LS",-2.162405,50.852359,http://explorer.geowessex.com/nddc/shlaa?basemap=26&x=388664&y=105884&epsg=27700&zoom=20,7.35,not owned by a public authority,permissioned,outline planning permission,2017-02-17,http://planning.north-dorset.gov.uk/online-applications/,yes,180,180,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/north-dorset,North Dorset District Council,2-20-0221,"Adult Learning Centre and St Martins Residential Home, Queens Street, Gillingham",-2.276732,51.039032,http://explorer.geowessex.com/nddc/shlaa?basemap=26&x=380694&y=126667&epsg=27700&zoom=20,0.64,owned by a public authority,not permissioned,,,http://planning.north-dorset.gov.uk/online-applications/,yes,60,60,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/north-dorset,North Dorset District Council,2-03-0601,"Land adj Shorts Lane/Luton Mews, Blandford (Forum and St. Mary), DT11 7GE",-2.167093,50.856201,http://explorer.geowessex.com/nddc/shlaa?basemap=26&x=388335&y=106312&epsg=27700&zoom=20,0.04,not owned by a public authority,not permissioned,,,http://planning.north-dorset.gov.uk/online-applications/,yes,5,10,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/north-dorset,North Dorset District Council,2-05-0061,"Bourton Mill, Bourton",-2.32297,51.077624,http://explorer.geowessex.com/nddc/shlaa?basemap=26&x=377471&y=130972&epsg=27700&zoom=20,1.07,not owned by a public authority,permissioned,reserved matters approval,2016-07-20,http://planning.north-dorset.gov.uk/online-applications/,yes,35,35,,Site under construction.,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/north-dorset,North Dorset District Council,2-20-0240,"Churchbury House, Queen Street, Gillingham",-2.277199,51.04073,http://explorer.geowessex.com/nddc/shlaa?basemap=26&x=380662&y=126856&epsg=27700&zoom=20,0.04,not owned by a public authority,permissioned,full planning permission,2017-11-03,http://planning.north-dorset.gov.uk/online-applications/,yes,6,6,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/north-dorset,North Dorset District Council,2-45-0258,"ATS Garage, Westfields New Road, Shaftesbury",-2.19868,51.007538,http://explorer.geowessex.com/nddc/shlaa?basemap=26&x=386157&y=123147&epsg=27700&zoom=20,0.25,not owned by a public authority,permissioned,full planning permission,2017-03-10,http://planning.north-dorset.gov.uk/online-applications/,yes,28,28,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/north-dorset,North Dorset District Council,2-24-0486,"Handley Cross Farm, Pidney, Pidney & Wonston, DT10 2EB",-2.359474,50.879093,http://explorer.geowessex.com/nddc/shlaa?basemap=26&x=374806&y=108906&epsg=27700&zoom=20,0.64,not owned by a public authority,permissioned,full planning permission,2017-07-19,http://planning.north-dorset.gov.uk/online-applications/,yes,17,17,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/north-dorset,North Dorset District Council,2-54-0042,"Former livestock market site & railway gardens, Sturminster Newton",-2.303163,50.92783,http://explorer.geowessex.com/nddc/shlaa?basemap=26&x=378790&y=114308&epsg=27700&zoom=20,0.19,not owned by a public authority,permissioned,reserved matters approval,2006-11-30,http://planning.north-dorset.gov.uk/online-applications/,yes,28,28,,Site is being marketed.,2017-12-15,2017-12-15,
