OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/bassetlaw,BFR03,Foresters Arms Shrewsbury Road Worksop,-1.108027,53.300232,http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b72,0.38,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,11,11,yes,"""Previous permission 13/00976/RENU  decision date 12/11/2013""",2017-11-07,2017-11-07,
http://opendatacommunities.org/id/district-council/bassetlaw,BFR04,Former Manton School Kingston Road Worksop,-1.100549,53.296202,http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b73,3.7,owned by a public authority,,not permissioned,,,,100,100,yes,,2017-11-07,2017-11-07,
http://opendatacommunities.org/id/district-council/bassetlaw,BFR05,Land off Claylands Avenue Worksop,-1.134458,53.319213,http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b74,1.6,not owned by a public authority,,permissioned,outline planning permission,,http://publicaccess.bassetlaw.gov.uk/online-applications/,32,32,yes,". ""14/00393/OUT  change of use from employment to residential  indicative number of dwellings only""",2017-11-07,2017-11-07,
http://opendatacommunities.org/id/district-council/bassetlaw,BFR06,Former Bassetlaw Learning Centre 112 Newgate Street Worksop,-1.116473,53.300321,http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b75,0.85,owned by a public authority,,not permissioned,,,,23,23,yes,,2017-11-07,2017-11-07,
http://opendatacommunities.org/id/district-council/bassetlaw,BFR07,Dormer Tools Shireoaks Road Worksop,-1.148102,53.315509,http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b76,3.6,not owned by a public authority,,permissioned,full planning permission,,http://publicaccess.bassetlaw.gov.uk/online-applications/,80,80,yes,". ""16/00725/FUL  change of use from B2 to C3  5x 1-bed houses  39x 2-bed houses  28x 3-bed houses  8x 4-bed houses""",2017-11-07,2017-11-07,
http://opendatacommunities.org/id/district-council/bassetlaw,BFR08,Elizabethan High School Lower Site North Road Retford,-0.95447,53.328217,http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b77,2.74,owned by a public authority,,permissioned,full planning permission,,http://publicaccess.bassetlaw.gov.uk/online-applications/,93,93,yes,". ""13/01355/FUL  Permission comprising 63 apartments and 30 bungalows""",2017-11-07,2017-11-07,
http://opendatacommunities.org/id/district-council/bassetlaw,BFR09,Tenterflat Walk Bridgegate Retford,-0.945154,53.324818,http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b78,0.78,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,33,33,,"""Previously permissioned on appeal (01/11/00344  decision date 25/07/2014)""",2017-11-07,2017-11-07,
http://opendatacommunities.org/id/district-council/bassetlaw,BFR10,Former Retford Oaks School Pennington Walk Retford,-0.935201,53.319346,http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b79,1.47,owned by a public authority,,pending decision,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,28,28,yes,". ""16/00363/OUT  change of use from D1 to C3""",2017-11-07,2017-11-07,
http://opendatacommunities.org/id/district-council/bassetlaw,BFR11,Blackstope Lane Retford,-0.929579,53.322019,http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b80,0.62,not owned by a public authority,,pending decision,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,10,10,,". 13/00441/OUT  change of use from B2 to C3  3x 3-bed houses  7x 4-bed houses""",2017-11-07,2017-11-07,
http://opendatacommunities.org/id/district-council/bassetlaw,BFR12,Co-op Dairy Grove Lane Retford,-0.930711,53.321184,http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b81,0.63,not owned by a public authority,,pending decision,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,15,15,,". ""16/00207/OUT  change of use from B8 to C3  15x 3-bed houses""",2017-11-07,2017-11-07,
