OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/north-east-derbyshire,CX/501,"County Council depot, off Stretton road, Clay Cross",-1.414736,53.161354,https://www.ne-derbyshire.gov.uk/documents/cx-501/download,1.6,owned by a public authority,,not permissioned,,,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NPQ11YLIL7F00,44,44,,"""Former depot buildings have already been demolished following a consent for demolition (15/00599/DEM)|http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file""",2017-10-31,2019-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,CX/1607,"Former Biwaters site, land off Derby Road, Clay Cross",-1.408381,53.174303,https://www.ne-derbyshire.gov.uk/documents/cx-1607/download,36.46,not owned by a public authority,,permissioned,reserved matters approval,2019-04-10,https://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORJ55FLIK7700,669,669,yes,"""Outline application for a mixed-use development, comprising: residential use (C3), employment-generating uses with employment (B1, B2, B8), local centre (A1, A2, A3, A4 and/or A5), hotel (C1) and/or care home (C2); and public open space, landscaping, highway works and associated infrastructure (17/00666/OL) was approved for the whole site in August 2018. Approval of reserved matters for 166 dwellings (17/00247/RM, Phase 1) on the west side of the site pursuant to outline planning permission 08/01085/OL. This was followed by another approval of reserved matters for 63 dwellings (19/00025/RM) which partially amended the layout approved under 17/00247/RM. This added a further 5 dwellings to the 166 houses.  A Reserved Matters planning application for 97 dwellings (19/00705/RM, Phase 3) has been submitted  (and approved in Nov 2019). In September 2019, two further Reserved Matters applications have been submitted; one for 156 dwellings  (19/00962/RM, Phase 2) and another for 165 dwellings (19/00903/RM, Phase 4). However, Phase 2 is on Greenfield land, therefore overall housing figure on pdl reduced to 669 dwellings. 36 out of 825 dwellings have been completed in the first two years. It is expected that 30 dwellings will be completed per annum in 2019/20 and 2020/21, and 60 dwellings per annum from 2021/22 onwards, based on two housebuilders on site.|http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file""",2017-10-31,2019-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,ECK/2410,"Bradley Lomas Electrolok Ltd, Church Street, Eckington",-1.356081,53.311878,https://www.ne-derbyshire.gov.uk/documents/eck-2410/download,0.97,not owned by a public authority,,permissioned,reserved matters approval,2019-12-05,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=MIXUAHLI2Z000,13,13,,"""Reserved matters application (18/00358/RM) submitted for the erection of 20 dwellings and associated road and retention, in part, of employment use relating to 13/00176/OL. The north side of the site is Greenfield land and excluded from pdl; the overall housing figure is therefore reduced to 13 dwellings.|http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file""",2017-10-31,2019-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,KIL/1603,"65 / 67 Mansfield Road, Highmoor, Killamarsh",-1.298634,53.318691,https://www.ne-derbyshire.gov.uk/documents/kil-1603/download,0.78,not owned by a public authority,,permissioned,full planning permission,2019-10-17,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=OPDTQ7LIJSS00,22,22,yes,"""Planning permission (17/00509/FL) granted for the demolition of warehousing and erection of 22 dwellings. For former outline permission (14/00380/OL) it was considered that very special circumstances do exist in the form of the benefits brought by a comprehensive redevelopment of a vacant site which would not have a significantly greater impact on the Green Belt than the existing built form.  An application to discharge conditions is currently pending  (19/01060/DISCON).|http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file""",2017-10-31,2019-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,ECK/1503,"Garages to the rear of 34-46 Emmett Carr Lane, Renishaw",-1.326766,53.292893,https://www.ne-derbyshire.gov.uk/documents/eck-1503/download,0.2,owned by a public authority,,not permissioned,,,,6,6,,http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file,2017-10-31,2019-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,WW/1610 (2),"Former Avenue Coking Works site, Derby Road, Wingerworth",-1.415597,53.204731,https://www.ne-derbyshire.gov.uk/documents/ww-1610-2/download,30.97,owned by a public authority,,permissioned,reserved matters approval,2017-09-19,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O75NHFLIGL200,489,489,yes,"""The reserved matters approval (16/00526/RM) is the first phase of re-development for 252 dwellings. This brownfield site is the central part of the larger Avenue Strategic Site which is a mixed-use redevelopment to comprise 13.4 ha of residential use providing 489 dwellings, 2.8 ha of commercial land for employment use, 1.8 ha of land for provision of a primary school, 0.4 ha of land for other community use and formal and informal play and recreation space (13/00386/OL).|http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file""",2017-10-31,2019-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,ScD/2103,"Land at Former Coalite Works, Buttermilk Lane, Bolsover",-1.321629,53.237375,https://www.ne-derbyshire.gov.uk/documents/scd-2103/download,14.64,not owned by a public authority,,permissioned,outline planning permission,2016-10-31,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=N0ZIXZLI03L00,304,304,,"""Outline planning permission (14/00145/OL) for a 660 dwelling scheme for the whole re-development area with associated ancillary uses (local centre, a safeguarded area for a school, children's play areas, green spaces and a Local Habitat Area; time limit for development is before the expiration of 8 years from the date of the permission). This brownfield land represents only the north western part of the  scheme in North East Derbyshire. Since planning permission was granted on site, the Government has confirmed proposals for the realignment of the proposed route for HS2, such that it runs through the eastern end of the Coalite site affecting residential development. The impact of this creates significant uncertainty for the approved scheme and the council cannot be confident that the housing development will come forward. However, in light of the proposed realignment of HS2 the developer has applied for an outline application for B1c, B2 and B8 uses (19/00925/OL) which is currently pending. The council will await the outcome of this application. If permission is granted the council would ask the developer for confirmation of their intention before withdrawing it from the register.|http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file""",2017-10-31,2019-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,ECK/602,"Garages at Castle Hill, Eckington",-1.361879,53.312565,https://www.ne-derbyshire.gov.uk/documents/eck-602/download,0.21,owned by a public authority,,not permissioned,,,,7,7,,"""This is a garage site for the re-development of 7 houses.|http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file""",2017-10-31,2019-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,NW/1702,"Land to the rear of 181 Chesterfield Road, Holmewood",-1.369686,53.192011,https://www.ne-derbyshire.gov.uk/documents/nw-1702/download,1.13,not owned by a public authority,,permissioned,full planning permission,2018-08-03,https://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P1929MLILXV00,25,25,yes,"""Application to revise site layout plan pursuant of 16/00257/FL for the erection of 25 dwellings granted and s106 completed (17/01354/FL). An application to discharge conditions is currently pending  (18/00646/DISCON) and applicant indicated that delivery of the 25 dwellings is anticipated in 2020/2021.|http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file""",2017-10-31,2019-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,KIL/2501,"The Old Station, Station Road, Killamarsh",-1.328219,53.323643,https://www.ne-derbyshire.gov.uk/documents/kil-2501/download,0.47,not owned by a public authority,,pending decision,full planning permission,,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=JLSJYZLI43000,13,13,yes,"""Planning application for the erection of 8 semi-detached and 5 detached bungalows was submitted in July 2019 (19/00713/FL). Full planning consent (07/00865/FL) was given for the erection of 14 dwellings in 2008 which would have expired in 2011 but was considered that development commenced with the demolition of the station building.|http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file""",2017-10-31,2019-10-31,
