OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/CAG/001,"Two sites at Hurricane Way, Airport Industrial Estate, Norwich",1.28654,52.666335,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR29,2.02,Owned by a public authority,not permissioned,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/29,,30,40,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/CAG/002,"Start Rite Factory Site, 28 Mousehold Lane, Norwich NR7 8HE",1.312351,52.64949,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR18,0.86,Not owned by a public authority,not permissioned,,,"https://planning.norwich.gov.uk/online-applications/

https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/18",,,,,"""Possible mix of residential care/housing with care.
For planning history search for '28 Mousehold Lane' at first link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/CAG/003,"395-397 Sprowston Road, Norwich NR3 4HY",1.305955,52.648005,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C15%2F01144%2FF,0.08,Not owned by a public authority,permissioned,full planning permission,2016-06-07,https://planning.norwich.gov.uk/online-applications/,yes,,,,"""For planning history search for '15/01144/F' at link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/CAG/004,"463-503 Sprowston Road, Norwich NR3 4EB",1.309408,52.649869,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C13%2F00208%2FF,0.09,Not owned by a public authority,permissioned,full planning permission,2013-04-22,https://planning.norwich.gov.uk/online-applications/,yes,,,,"""For planning history search for '503 Sprowston Road' at link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/CAG/006,"297 Aylsham Road/Land at Arminghall Close, Norwich",1.281767,52.651403,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR21,2.27,Not owned by a public authority,not permissioned,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/21,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/CRO/001,"Land At Corner Of Knox Road and Plumstead Road, Norwich NR1 4LQ",1.320005,52.634976,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C16%2F01354%2FO,0.21,Not owned by a public authority,permissioned,outline planning permission,2016-11-10,https://planning.norwich.gov.uk/online-applications/,yes,,,,"""For planning history search for '16/01354/O' at link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/CRO/002,"Garages Adjacent To 40 Thurling Plain, Norwich NR7 9QG",1.339989,52.642508,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C16%2F01499%2FF,0.18,Not owned by a public authority,permissioned,full planning permission,2017-01-12,https://planning.norwich.gov.uk/online-applications/,yes,,,,"""For planning history search for '16/01499/F' at link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/CRO/003,"Land North Side Of Windmill Road, Norwich",1.309606,52.650143,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C14%2F00847%2FF,0.19,Not owned by a public authority,permissioned,full planning permission,2015-10-07,https://planning.norwich.gov.uk/online-applications/,yes,,,,"""For planning history search for '14/00847/F' at link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/CRO/004,"Former Church, Heartsease Lane, Norwich",1.325971,52.642093,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CGNLP0570,2.44,Not owned by a public authority,not permissioned,,,https://planning.norwich.gov.uk/online-applications/,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/EAT/001,"Bartram Mowers Ltd, Land West of Blubell Road, Norwich",1.247844,52.610735,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR42,5.47,Not owned by a public authority,permissioned,full planning permission,2016-05-14,"https://planning.norwich.gov.uk/online-applications/

https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/24",yes,62,122,,"""For planning history search for '15/01646/F' at first link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/EAT/002,"Norfolk Learning Difficulties Centre, Ipswich Road, Norwich",1.278158,52.603576,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR2,0.78,Owned by a public authority,not permissioned,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/2,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/LAK/001,"John Youngs Limited, 24 City Road, Norwich NR1 3AN",1.299689,52.619598,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR7,0.89,Not owned by a public authority,not permissioned,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/7,yes,,,,"""Higher density scheme of 75 dwellings may be needed to allow the site to be developed""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/LAK/003,"Hewett Yard, Hall Road, Norwich",1.291798,52.610932,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CR4,0.44,Owned by a public authority,not permissioned,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/4,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/LAK/004,"Parish Hall And Vicarage Garden Site, Little John Road, Norwich",1.284532,52.610577,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C10%2F01926%2FF,0.48,Not owned by a public authority,permissioned,full planning permission,2011-05-20,https://planning.norwich.gov.uk/online-applications/,yes,,,,"""For planning history search for '10/01926/F' at the link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/MAN/001,"41 All Saints Green, Norwich NR1 3LY",1.295454,52.624393,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C17%2F00160%2FF,0.08,Not owned by a public authority,permissioned,full planning permission,2017-03-23,https://planning.norwich.gov.uk/online-applications/,yes,,,,"""For planning history search for '41 All Saints Green' at the link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/MAN/002,"Ivory House, All Saints Green, Norwich NR1 3NB",1.293651,52.623418,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C10%2F01763%2FF,0.09,Not owned by a public authority,permissioned,full planning permission,2016-08-24,https://planning.norwich.gov.uk/online-applications/,yes,,,,"""For planning history search for 'Ivory House' at the link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/MAN/003,"Anglia Square, Norwich",1.294489,52.636327,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C08%2F00974%2FF,4.35,Not owned by a public authority,not permissioned,,,https://planning.norwich.gov.uk/online-applications/,,,,,"""For planning history search for 'Anglia Square' at the link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/MAN/004,"Barn Road Car Park, Norwich",1.286202,52.632079,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CCC22,0.42,Owned by a public authority,not permissioned,,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/23,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/MAN/005,"5, 6a and 6B Beckham Place, Edward Street, Norwich NR3 3DZ",1.295139,52.637694,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C10%2F01156%2FF,0.27,Not owned by a public authority,permissioned,Full planning permission,2011-03-23,https://planning.norwich.gov.uk/online-applications/,,,,,"""For planning history search for '5, 6A And 6B Beckham Place' at the link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/MAN/006,"60-70 Ber Street, Norwich NR1 3EW",1.298279,52.624036,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CCC1,0.19,Owned by a public authority,not permissioned,,,"https://planning.norwich.gov.uk/online-applications/

https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations",,,,,"""For planning history search for '70 Ber Street' at the first link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/MAN/007,"10-14 Ber Street, Norwich NR1 3EJ",1.296956,52.625502,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CCC3,0.1,Owned by a public authority,not permissioned,,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/3,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/MAN/008,"113-119 Ber Street, Norwich NR1 3EY",1.298088,52.623267,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C16%2F01266%2FF,0.07,Not owned by a public authority,permissioned,full planning permission,2016-11-10,https://planning.norwich.gov.uk/online-applications/,yes,,,,"""For planning history search for '16/01266/F' at the link provided""",2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/norwich,Norwich City Council,N/MAN/009,"147-153 Ber Street, Norwich NR1 3EY",1.298843,52.622293,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CCC2,0.18,Not owned by a public authority,not permissioned,,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/2,,,,,,2017-12-31,2017-12-31,
