OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Barnsley Metropolitan Borough Council,H1343,"Land off Wentworth Road, Mapplewell, Barnsley",-1.497208,53.581090,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,0.5,unknown ownership,permissioned,full planning permission,2013-11-29,,yes,25,25,,,2017-08-02,2017-08-02,
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Barnsley Metropolitan Borough Council,H1628,"Grove street junior & infant school, grasmere road, barnsley, south yorkshire, s71 1es",-1.469643,53.552293,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,0.5,unknown ownership,permissioned,full planning permission,2016-05-19,,yes,32,32,,,2017-08-02,2017-08-02,
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Barnsley Metropolitan Borough Council,H1916,"The lundwood, pontefract road, lundwood, barnsley",-1.435690,53.562584,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,0.3,unknown ownership,permissioned,full planning permission,2011-06-01,,,14,14,,,2017-08-02,2017-08-02,
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Barnsley Metropolitan Borough Council,H1973,"Land at School Street, Bolton upon Dearne, Barnsley, South Yorkshire",-1.315487,53.519145,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,0.3,unknown ownership,permissioned,full planning permission,2016-10-18,,yes,14,14,,,2017-08-02,2017-08-02,
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Barnsley Metropolitan Borough Council,H2198,"G m asquith fabrications ltd, beever street, goldthorpe, rotherham, s63 9ht",-1.298430,53.533019,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,0.3,unknown ownership,permissioned,outline planning permission,2014-04-10,,,11,11,,,2017-08-02,2017-08-02,
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Barnsley Metropolitan Borough Council,H2237,"Penistone coal drops, st. Mary's street penistone sheffield S36 6DT",-1.633382,53.526774,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,0.6,unknown ownership,permissioned,full planning permission,2014-10-10,,,15,15,,,2017-08-02,2017-08-02,
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Barnsley Metropolitan Borough Council,H2256,"Belle vue house, cockerham lane, barnsley, s75 1at",-1.484366,53.560298,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,1.9,unknown ownership,permissioned,full planning permission,2014-12-17,,,22,22,,,2017-08-02,2017-08-02,
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Barnsley Metropolitan Borough Council,H2260,"Land at High Street, Royston, Barnsley",-1.459230,53.597724,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,1,unknown ownership,permissioned,outline planning permission,2014-06-04,,,10,10,,,2017-08-02,2017-08-02,
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Barnsley Metropolitan Borough Council,H2281,"Bolton hall nursing home, carr head lane, bolton upon dearne, rotherham, s63 8da",-1.322068,53.519133,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,1.2,unknown ownership,permissioned,full planning permission,2017-03-29,,yes,28,28,,,2017-08-02,2017-08-02,
http://opendatacommunities.org/id/metropolitan-district-council/barnsley,Barnsley Metropolitan Borough Council,H2317,"Pearson Crescent, Barnsley, South Yorkshire, S73 8sq",-1.420336,53.530139,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/brownfield-land-register/,0.2,unknown ownership,permissioned,full planning permission,2015-09-30,,,3,3,,,2017-08-02,2017-08-02,
