OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/wycombe,Wycombe District Council,SBE0050,"Windrush House, Bourne End",-0.710374,51.5825,http://mywycombe.wycombe.gov.uk,0.15,not owned by a public authority,not permissioned,,,,yes,,,,,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/wycombe,Wycombe District Council,SHW0020,"Dashwood Avenue, High Wycombe",-0.771823,51.6338,http://mywycombe.wycombe.gov.uk,0.89,not owned by a public authority,not permissioned,,,,,,,,,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/wycombe,Wycombe District Council,SHW0050,Thame House Castle Street High Wycombe Buckinghamshire HP13 6LH,-0.75028,51.6305,http://mywycombe.wycombe.gov.uk,0.25,not owned by a public authority,not permissioned,,,,,,,,16/08188/PNP3O,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/wycombe,Wycombe District Council,SHW0067,46 West Wycombe Road High Wycombe Buckinghamshire HP11 2LW,-0.760696,51.634,http://mywycombe.wycombe.gov.uk,0.08,not owned by a public authority,not permissioned,,,,yes,,,,15/06043/FUL,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/wycombe,Wycombe District Council,SHW0121,207 Hughenden Road High Wycombe Buckinghamshire HP13 5PL,-0.750474,51.6406,http://mywycombe.wycombe.gov.uk,0.11,not owned by a public authority,permissioned,Full planning permission,2013-09-07,,yes,,,,10/07474/FUL,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/wycombe,Wycombe District Council,SHW0207,"Ruskin Works, Oakridge Road, High Wycombe, Buckinghamshire",-0.765707,51.6346,http://mywycombe.wycombe.gov.uk,0.3,not owned by a public authority,permissioned,Full planning permission,2017-10-30,,yes,,,,"14/08128/FUL, 16/05752/IN.",2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/wycombe,Wycombe District Council,SHW0210,34 Dashwood Avenue High Wycombe Buckinghamshire HP12 3DX,-0.769934,51.6335,http://mywycombe.wycombe.gov.uk,0.02,not owned by a public authority,not permissioned,,,,,,,,,2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/wycombe,Wycombe District Council,SHW0262,209-211 West Wycombe Road High Wycombe Buckinghamshire HP12 3AW,-0.773306,51.6372,http://mywycombe.wycombe.gov.uk,0.14,not owned by a public authority,permissioned,Full planning permission,2014-05-23,,yes,,,,"16/07637/FUL, 14/05432/FUL",2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/wycombe,Wycombe District Council,SHW0263,193-197 West Wycombe Road High Wycombe Buckinghamshire HP12 3AW,-0.771874,51.6368,http://mywycombe.wycombe.gov.uk,0.19,not owned by a public authority,not permissioned,,,,yes,,,,"16/08277/MINAMD, 16/05324/FUL",2017-12-14,2017-12-14,
http://opendatacommunities.org/id/district-council/wycombe,Wycombe District Council,SHW0281,Edie Pusey House 9A Amersham Road High Wycombe Buckinghamshire HP13 6PN,-0.742128,51.6362,http://mywycombe.wycombe.gov.uk,0.18,not owned by a public authority,not permissioned,,,,yes,,,,"16/07320/FUL, 08/07080/FUL",2017-12-14,2017-12-14,
