OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0002,-0.155988,51.474161,0.02,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0003,-0.159109,51.473176,1.9,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0004,-0.146166,51.446461,0.07,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0005,-0.146976,51.47731,0.17,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0006,-0.162411,51.433633,0.1,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0007,-0.167037,51.420854,0.07,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0008,-0.154081,51.441478,0.07,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0009,-0.215423,51.4633,0.07,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0011,-0.148467,51.481381,0.92,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0012,-0.168789,51.479586,0.54,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0013,-0.14137,51.482365,1.21,13/12/2017,14/01/2020
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0014,-0.144593,51.481733,15.2,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0015,-0.171064,51.436708,33.26,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0016,-0.160923,51.445255,0.04,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0017,-0.177994,51.46866,0.43,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0018,-0.215399,51.463542,0.04,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0019,-0.172561,51.471687,0.29,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0020,-0.18738,51.437079,0.03,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0021,-0.180738,51.465564,0.19,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0023,-0.138398,51.480025,24.57,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0024,-0.146507,51.47893,2.96,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0025,-0.215764,51.464528,0.35,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0027,-0.192587,51.458274,2.62,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0028,-0.190787,51.461556,1.41,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0029,-0.170994,51.461887,2.27,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0030,-0.188927,51.461266,1,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0031,-0.179577,51.466526,0.82,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0034,-0.127639,51.484269,0.74,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0035,-0.141749,51.42516,0.2,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0036,-0.139178,51.478895,1.04,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0037,-0.135402,51.480733,5.23,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0038,-0.133242,51.480725,1.07,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0039,-0.178879,51.467765,0.79,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0040,-0.142293,51.47809,0.26,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0041,-0.155483,51.4524,0.22,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0042,-0.166401,51.428839,0.11,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0043,-0.179294,51.459507,0.04,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0044,-0.200545,51.462003,0.14,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0045,-0.166925,51.427957,0.19,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0046,-0.195694,51.460894,0.34,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0047,-0.13911,51.479506,0.32,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0048,-0.214812,51.465287,0.04,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0049,-0.191679,51.456111,0.67,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0050,-0.134353,51.482443,5.71,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0051,-0.15266,51.444604,0.25,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0052,-0.136289,51.475225,0.15,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0054,-0.156024,51.465762,0.03,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0055,-0.203898,51.456523,0.04,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0056,-0.216493,51.464647,0.08,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0057,-0.163437,51.424197,0.06,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0058,-0.160872,51.422862,0.1,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0059,-0.167634,51.427491,0.03,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0060,-0.219563,51.447904,1.25,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0062,-0.135961,51.474429,0.02,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0063,-0.212504,51.459524,0.21,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0066,-0.162735,51.446704,0.03,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0067,-0.175501,51.470159,0.09,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0068,-0.215594,51.448204,0.06,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0070,-0.207874,51.462681,0.25,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0071,-0.178265,51.469464,0.04,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0073,-0.182919,51.454501,0.18,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0075,-0.158461,51.474272,0.34,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0077,-0.182756,51.465505,0.05,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0078,-0.155466,51.439252,0.11,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0079,-0.175771,51.471692,0.03,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0080,-0.135385,51.47549,0.13,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0081,-0.14643,51.476204,1.84,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0082,-0.169502,51.426127,0.18,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0083,-0.197081,51.460744,0.3,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0084,-0.134662,51.480154,0.78,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0085,-0.19305,51.453839,0.05,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0086,-0.168022,51.469961,0.09,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0087,-0.157206,51.473964,0.05,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0089,-0.156684,51.465098,0.09,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0091,-0.152569,51.444009,0.05,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0093,-0.156361,51.439518,0.13,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0095,-0.202526,51.461044,0.1,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0096,-0.155502,51.471932,0.07,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0097,-0.168599,51.4264,0.35,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0098,-0.144753,51.450801,0.03,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0099,-0.153655,51.450977,0.18,13/12/2017,31/03/2019
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,WBR/17/0100,-0.144589,51.418271,0.06,13/12/2017,31/03/2019
