OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 8,"Union Street West Car Park, Union Street, Farnborough",-0.758112,51.295747,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.25,owned by a public authority,,not permissioned,,,,40,40,yes,,2018-12-10,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 9,"Union Street East Car Park, Union Street, Farnborough",-0.754301,51.295581,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.08,owned by a public authority,,not permissioned,,,,8,8,,,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 15,"Farnborough Civic Quarter, Farnborough",-0.757203,51.289569,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,4.27,mixed ownership,,pending decision,,,,700,700,yes,Decision pending on an outline application for the erection of up to 174 units across 8 storeys at the former Police Station site (ref: 18/00367/OUTPP).  Note that areas of non-brownfield land have been excluded,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 102,"Willow House, 23 Grosvenor Road, Aldershot",-0.766873,51.248701,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.06,not owned by a public authority,,not permissioned,,,,23,23,,,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 110,"Progress House and Penmark House, Albert Road, Aldershot",-0.758301,51.247244,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.07,not owned by a public authority,,not permissioned,,,,50,50,,,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 284,"Former Laundry, 53 Rectory Road, Farnborough",-0.744322,51.294935,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.14,,,not permissioned,,,,5,5,,,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 304,"69 Gordon Road, Aldershot",-0.763784,51.245809,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.06,not owned by a public authority,,permissioned,full planning permission,2018-07-13,,9,9,yes,Planning permission granted in July 2018 for the conversion of the existing building to provide 9 dwellings (ref. 18/00400/FULPP),2018-12-10,2019-12-09,2019-12-09
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 320,"Car Park next to Scout Hall, Fleet Road, Farnborough",-0.778693,51.295236,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.1,owned by a public authority,,not permissioned,,,,5,5,,,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 409,"16 Union Street, Aldershot",-0.766668,51.249382,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.01,not owned by a public authority,,not permissioned,,,,6,6,,Active ground floor and town centre uses will be required as part of any development proposals,2018-12-10,2012-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 516,"The Crescent, Southwood Business Park, Summit Avenue, Farnborough",-0.78435,51.292831,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,4.26,not owned by a public authority,,permissioned,full planning permission,2019-03-19,,159,159,yes,"Planning permission granted in March 2019 for the comprehensive redevelopment of the site, including the demolition of the existing buildings and the erection of 159 residential units (ref. 16/00837/FULPP)",2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 518,"Meudon House, Meudon Avenue, Farnborough",-0.755828,51.287909,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2.04,not owned by a public authority,,permissioned,full planning permission,2019-03-08,,205,205,yes,Planning permission granted in March 2019 for the demolition of the existing building and the erection of 205 dwellings (ref. 18/00140/FULPP),2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 548,"Ayling Hill/York Road, Aldershot",-0.773331,51.244003,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.26,not owned by a public authority,,not permissioned,,,,24,24,,,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 550,"Former Garage Site at Bideford Close and Carmarthen Close, Farnborough",-0.767669,51.307898,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.1,not owned by a public authority,,not permissioned,,,,5,5,,,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 554,"The Galleries Shopping Centre, High Street Multi-Storey Car Park and The Arcade, Aldershot",-0.763054,51.249524,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,1.77,mixed ownership,,not permissioned,,,,500,500,yes,Active ground floor and town centre uses will be required as part of any development proposals,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 557,"Briarwood, Sorrel Close, Broadhurst, Farnborough",-0.794925,51.298686,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.64,not owned by a public authority,,not permissioned,,,,14,14,,,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 563,"30 Grosvenor Road, Aldershot",-0.767287,51.248229,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.08,owned by a public authority,,not permissioned,,,,11,11,,,2017-12-11,2019-12-09,2019-12-09
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 572,"Blandford House and Malta Barracks, Shoe Lane, Aldershot",-0.764055,51.267232,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,5.19,owned by a public authority,,pending decision,,,,165,165,,"The Council resolved to grant outline permission for up to 180 dwellings at the site in November 2019, subject to the completion of an s106 agreement (ref. 17/00914/OUTPP).  Note that areas of non-brownfield land have been excluded",2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 575,"Meadowcroft, Whitchurch Close, Aldershot",-0.747004,51.232196,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.28,owned by a public authority,,not permissioned,,,,9,9,,,2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 577,"The Wellington Centre, Victoria Road, Aldershot",-0.764962,51.248897,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.93,owned by a public authority,,not permissioned,,,,25,25,,"Proposals would need to be built upon the existing fabric of the building, and active ground floor and town centre uses would be expected to support the viability and vitality of the town centre",2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 580,"Aldershot Bus Station, 3 Station Road, Aldershot",-0.760813,51.246533,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.21,not owned by a public authority,,permissioned,full planning permission,2019-02-26,,32,32,yes,"Planning permission granted in February 2019 for the demolition of the existing bus station and the redevelopment of the site, with the erection of a mixed-use building comprising three commercial units on the ground floor and upper-floor residential use comprising 32 residential flats (ref. 16/00981/FULPP)",2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 582,"Hippodrome House, Birchett Road, Aldershot",-0.762055,51.247778,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.19,not owned by a public authority,,not permissioned,,,,70,70,,"Ground floor uses should continue to reflect the town centre designation, with an active mix of uses",2017-12-11,2019-12-09,
http://opendatacommunities.org/id/district-council/rushmoor,SHELAA ID: 583,"208 Farnborough Road, Farnborough",-0.752783,51.292337,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,0.09,not owned by a public authority,,not permissioned,,,,7,7,,The existing doctors' surgery would need to be provided in an alternative location,2017-12-11,2019-12-09,
