OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR01,"Land at Ryewood, Rye Lane, Dunton Green",0.171207,51.293687,http://cds.sevenoaks.gov.uk/mgAi.aspx?ID=8418,,not owned by a public authority,,permissioned,other,,,0,0,,"Located within Sevenoaks urban confines the site is considered sustainable. No physical or environmental constraints. However the site currently benefits from an extant planning permission for 2,300sqm of B1(a) office floorspace and a 460sqm medical facility, as part of a wider mixed use redevelopment scheme of the old West Kent Cold Store which sought to retain an element of employment floorspace.",2017-11-01,2017-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR02,"18 Cedar Drive and land, adjacent, Edenbridge",0.058543,51.201717,http://cds.sevenoaks.gov.uk/mgAi.aspx?ID=8419,,not owned by a public authority,,not permissioned,,,,4,5,yes,Located within Edenbridge urban confines the site is considered sustainable. There is scope for expanding the retail element on the ground floor and providing flats above. Given the small scale nature of the site and its close proximity to existing residential units there are some concerns over amenity impacts which could be addressed through high quality design.,2017-11-01,2017-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR03,"Land between 13 and 55 Shrubbery Road, South Darenth",0.251705,51.403538,http://cds.sevenoaks.gov.uk/mgAi.aspx?ID=8420,,not owned by a public authority,,not permissioned,,,,0,0,,Located within South Darenth urban confines the site is considered sustainable. A new access could be made onto Shrubbery Road. The majority of the site is currently allocated as open space.,2017-11-01,2017-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR04,"Florence Farm Mobile Home Park, Main Road, West Kingsdown",0.250846,51.349434,http://cds.sevenoaks.gov.uk/mgAi.aspx?ID=8421,,not owned by a public authority,,not permissioned,,,,18,24,yes,Located mainly within West Kingsdown urban confines the site is considered sustainable. There is existing access onto the A20 however this is very narrow and in a poor state of repair and would require improving. The developable area of the site is reduced to take account of the ancient woodland and any buffer requirement. Overall the site is considered able to accommodate development.,2017-11-01,2017-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR05,"Rajdani, London Road, West Kingsdown",0.25419,51.347634,http://cds.sevenoaks.gov.uk/mgAi.aspx?ID=8422,,not owned by a public authority,,not permissioned,,,,12,16,yes,Located within West Kingsdown urban confines the site is considered sustainable. The existing access onto London Road could be utilised. The site is considered suitable for redevelopment.,2017-11-01,2017-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR06,"The Parish Complex, College Road, Hextable",0.175025,51.409276,http://cds.sevenoaks.gov.uk/mgAi.aspx?ID=8423,,not owned by a public authority,,not permissioned,,,,12,16,yes,"Partially located within Hextable urban confines the site is considered sustainable. The existing access onto Crawfords could be utilised. Hextable Gardens is a designated registered park and garden and is not suitable for development. Overall the eastern portion of the site is considered able to accommodate development, subject to the retention or reprovision of the community floorspace.",2017-11-01,2017-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR07,"Former Furness School, Rowhill Road, Hextable",0.18319,51.414053,http://cds.sevenoaks.gov.uk/mgAi.aspx?ID=8424,,not owned by a public authority,,not permissioned,,,,75,100,yes,Located within Hextable urban confines the site is considered sustainable. The existing access onto Rowhill Road could be utilised. The southern portion of the site containing the school playing fields is allocated as open space. This area is an important part of the green infrastructure network and the loss of this use is not supported and would need to be clearly demonstrated. Overall the northern portion of the site is considered able to accommodate development.,2017-11-01,2017-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR08,"Otford Builders Merchants, High Street, Otford",0.185606,51.313572,http://cds.sevenoaks.gov.uk/mgAi.aspx?ID=8425,,not owned by a public authority,,not permissioned,,,,13,18,yes,"Located within Otford urban confines the site is considered sustainable. The site lies within the AONB and partially within the Conservation Area. Given the existing use of this site, a residential redevelopment could contribute towards improving the character of the AONB. The existing access onto the High Street could be utilised.",2017-11-01,2017-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR09,"51-59 Mount Pleasant Road and land to the rear, Sevenoaks Weald",0.190309,51.235432,http://cds.sevenoaks.gov.uk/mgAi.aspx?ID=8426,,not owned by a public authority,,not permissioned,,,,8,11,yes,"Located within Sevenoaks Weald urban confines the site is considered sustainable. The site lies within the AONB. The existing access onto Mount Pleasant Road could be utilised. A small part of the site is identified in the Open Spaces Study as amenity green space which forms an important part of the green infrastructure network. The loss of this use is not supported and would need to be clearly demonstrated.
Given the small scale nature of the site and its close proximity to existing residential units there are some concerns over amenity impacts which could be addressed through high quality design. Overall the site is considered able to accommodate development.",2017-11-01,2017-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR10,"1-6 Gilchrist Cottages and land to the rear, Mount Pleasant Road, Sevenoaks Weald",0.191534,51.234969,http://cds.sevenoaks.gov.uk/mgAi.aspx?ID=8427,,not owned by a public authority,,not permissioned,,,,11,15,yes,Partially located within Sevenoaks Weald urban confines the site is considered sustainable. The site lies within the AONB but is considered to be well contained within the landscape. A new access onto Mount Pleasant Road would be required. Overall the site is considered able to accommodate development however it is partially located within the Green Belt so this designation would need to change in order for it to be developed.,2017-11-01,2017-12-01,
