OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/sandwell,28,"Alma Street, Wednesbury",-2.005119,52.553922,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.52,,,,other,2012-01-01,,19,,,,2016-06-30,2016-06-30,
http://opendatacommunities.org/id/metropolitan-district-council/sandwell,265,"Old Cross Street, Tipton",-2.069724,52.529593,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.48,,,,full planning permission,2014-09-29,,14,,,,2016-06-30,2016-06-30,
http://opendatacommunities.org/id/metropolitan-district-council/sandwell,354,"Park Lane West ( South Staffs Depot ), Tipton",-2.064953,52.522709,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2.95,,,,other,2012-01-01,,103,,,,2016-06-30,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/sandwell,440,"Orchard Street, Burnt Tree, Tipton",-2.06214,52.51435,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.28,,,,other,2012-01-01,,30,,,,2016-06-30,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/sandwell,463,"Dudley Road East (Brades Hall), Brades Hall, Oldbury",-2.031948,52.51527,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,1.85,,,,full planning permission,2016-10-07,,58,,,43 units completed 15 under construction,2016-06-30,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/sandwell,585,"Birmingham Road, Oldbury",-2.011005,52.502859,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.68,not owned by a public authority,,,full planning permission,2013-06-21,,41,,,3 complete 2 under construction.,2016-06-30,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/sandwell,764,"Hawes Lane, Rowley Regis",-2.047815,52.48505,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.56,owned by a public authority,,,other,2012-01-01,,20,,,,2016-06-30,2016-06-30,
http://opendatacommunities.org/id/metropolitan-district-council/sandwell,768,"Reservoir Road, Rowley Regis",-2.038199,52.485413,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.76,,,,other,2012-01-01,,30,,,Part SMBC and part private,2016-06-30,2016-06-30,
http://opendatacommunities.org/id/metropolitan-district-council/sandwell,856,"Cradley Road / Bannister Road, Cradley Heath",-2.07946,52.476672,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.52,,,,reserved matters approval,2016-01-26,,12,,,,2016-06-30,2016-06-30,
http://opendatacommunities.org/id/metropolitan-district-council/sandwell,1170,"Beever Road, Great Bridge",-2.037006,52.536503,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,1.01,,,,other,2012-01-01,,35,,,,2016-06-30,2016-06-30,
