OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/harrogate,BR1,"Old Hall Caravan Park, Langthorpe",-1.405267,54.101492,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR1,3.02,not owned by a public authority,,not permissioned,,,,67,,yes,"Proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018)
Erection of a minimum of 67 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR2,"Land at the Bungalow, Boroughbridge",-1.397657,54.087998,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR2,0.33,not owned by a public authority,,not permissioned,,,,10,,yes,"Proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018)
Erection of a minimum of 10 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR3,"Land north of Milby Cut, Boroughbridge",-1.392777,54.09986,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR3,5.54,not owned by a public authority,,not permissioned,,,,166,,,Erection of a minimum of 166 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR4,"Riverside Sawmills, Valuation Lane, Boroughbridge",-1.400477,54.09644,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR4,4.4,not owned by a public authority,,permissioned,full planning permission,2016-01-19,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NDSYHZHY64000,85,,yes,"Demolition of buildings and erection of 84 dwellings with garaging, conversion of barn to form 1 dwelling and formation of new vehicle accesses and associated landscaping.",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR5,"Alfred Hymas site, 1 Copgrove Road, Burton Leonard",-1.499522,54.068594,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR5,1.12,not owned by a public authority,,pending decision,,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OKYQOBHYKRX00,23,,,"Current planning application is for full planning permission, proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018).
Erection of 23 houses",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR6,"Nidd Valley Saw Mills, Dacre Banks",-1.696291,54.05692,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR6,1.44,not owned by a public authority,,not permissioned,,,,43,,,Erection of a minimum of 43 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR7,"Topseal Systems, Hookstone Chase Industrial Estate, 108 Hookstone Chase, Harrogate",-1.495354,53.991368,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR7,0.25,not owned by a public authority,,pending decision,,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OHD3Y2HYKAG00,9,,yes,"Current planning application is for outline permission
Demolition of Existing B Class premises and residential development of 9 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR8,"Heath Lodge Care Home, Harrogate",-1.551779,53.982687,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR8,0.38,not owned by a public authority,,not permissioned,,,,11,,yes,"Proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018).
Erection of a minimum of 11 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR9,"Greenfield Court, 42 Wetherby Road, Harrogate",-1.513268,53.990074,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR9,0.95,not owned by a public authority,,not permissioned,,,,25,,yes,"Proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018).
Erection of a minimum of 25 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR10,"Land adjacent to Prince of Wales Mansions, Harrogate",-1.538462,53.987844,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR10,0.25,not owned by a public authority,,not permissioned,,,,7,,,Erection of a minimum of 7 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR11,"Former Police Training Centre, Yew Tree Lane, Harrogate",-1.554112,53.968351,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR11,3.82,owned by a public authority,,pending decision,,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N94FU1HY64000,163,,yes,"Landowner - Home Office, current planning application is for full permission.
Conversion of ""North Lodge"", ""Headmasters House"", ""Kensington House"" and ""Library"" to form 14 dwellings and erection of 149 dwellings.",2017-10-04,2017-12-12,
http://opendatacommunities.org/id/district-council/harrogate,BR12,"Land at Station Parade, Harrogate",-1.537887,53.993597,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR12,0.48,not owned by a public authority,,not permissioned,,,,50,,,"Proposed to be included as mixed use allocation in Publication Local Plan (publication expected January 2018)
Erection of a minimum of 50 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR13,"Grove Park Centre, Harrogate",-1.529113,54.001331,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR13,0.31,not owned by a public authority,,not permissioned,,,,9,,,Erection of a minimum of 9 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR14,"Former Yorkshire Water treatment works, Harlow Hill, Otley Road, Harrogate",-1.55936,53.981946,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR14,0.52,not owned by a public authority,,permissioned,outline planning permission,2016-07-07,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OR2RJLHYLQV00,9,,yes,"Pending decision on reserved matters application 17/02476
Erection of a of 9 dwellings, associated parking and boundary treatments.",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR15,"BT Training Centre, St Georges Walk, Harrogate",-1.545238,53.976976,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR15,3.42,,,permissioned,outline planning permission,2017-07-13,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZ6XKBHY0B000,88,,yes,"Proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018)
Demolition of existing buildings and erection of 88 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR16,"Dragon Road car park, Harrogate",-1.534879,53.997957,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR16,0.8,owned by a public authority,,not permissioned,,,,38,,,"Landowner - Harrogate Borough Council, proposed to be included as mixed use allocation in Publication Local Plan (publication expected January 2018).
Erection of minimum of 38 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR17,"Harlow Nurseries, Harrogate",-1.561871,53.984488,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR17,2.32,owned by a public authority,,not permissioned,,,,40,,,"Landowner - Harrogate Borough Council, proposed to be included as mixed use allocation in Publication Local Plan (publication expected January 2018).
Erection of minimum of 40 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR18,"Land South Of Moor Lane, Hunsingore",-1.352287,53.976448,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR18,0.76,not owned by a public authority,,permissioned,full planning permission,2016-03-02,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NQK7XAHYGOL00,17,,yes,"Only part of site has planning permission for 10 dwellings
Demolition existing buildings and erect 10 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR19,"Trelleborg Factory, Halfpenny Lane, Knaresborough",-1.459219,54.013495,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR19,0.99,not owned by a public authority,,not permissioned,,,,29,,,Erection of minimum of 29 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR20,"Former Cattle Market, Knaresborough",-1.467029,54.009856,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR20,0.32,not owned by a public authority,,not permissioned,,,,12,,yes,"Proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018)
Erection of minimum of 12 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR21,"Former Abattoir, Ings Road, Knaresborough",-1.469292,54.004528,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR21,0.2,not owned by a public authority,,permissioned,full planning permission,2017-04-06,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCPU05HYJLY00,6,,,Demolition of existing abattoir and the erection of 9 new dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR22,"Victoria Cottage and Coal Yard, Thistle Hill, Knaresborough",-1.464707,53.993017,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR22,0.39,not owned by a public authority,,not permissioned,,,,8,,,Erection of minimum of 8 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR23,"Former service station, Kirk Deighton",-1.388375,53.946129,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR23,0.39,not owned by a public authority,,not permissioned,,,,11,,,Erection of minimum of 11 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR24,"Kirk Hammerton Business Park, Station Road, Kirk Hammerton",-1.282651,53.9981,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR24,1.08,not owned by a public authority,,permissioned,outline planning permission,2015-10-28,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NR6FVXHYGQV00,25,,yes,Erection of 25 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR25,"Agricon Engineering Limited, Station Road, Kirk Hammerton",-1.284255,53.997027,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR25,0.68,not owned by a public authority,,permissioned,full planning permission,2016-11-23,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NVLPFOHYHCY00,18,,yes,Demolition of existing buildings and erection of 18 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR26,"Wensleydale Dairy Products Limited, Kirkby Malzeard",-1.638615,54.165783,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR26,0.75,not owned by a public authority,,not permissioned,,,,16,,,"Proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018)
Erection of minimum of 16 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR27,"Auction Mart, Masham",-1.659836,54.224035,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR27,1.03,not owned by a public authority,,not permissioned,,,,30,,,Erection of minimum of 30 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR28,"Land to the rear of Hill Top, Main Street, Marton",-1.36272,54.061242,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR28,0.25,not owned by a public authority,,not permissioned,,,,7,,,Erection of minimum of 7 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR29,"Springbank Works, Minskip",-1.405193,54.076756,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR29,0.91,not owned by a public authority,,not permissioned,,,,27,,,Erection of minimum of 27 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR30,"Land to west of Cockpit Green, North Stainley",-1.561507,54.184968,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR30,0.46,not owned by a public authority,,not permissioned,,,,13,,yes,"Proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018)
Erection of minimum of 13 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR32,"The Coal Yard, Pateley Bridge",-1.762904,54.088387,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR32,0.52,not owned by a public authority,,not permissioned,,,,14,,yes,Erection of minimum of 14 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR33,"Former Highways Depot, Pateley Bridge",-1.763428,54.087913,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR33,0.61,owned by a public authority,,not permissioned,,,,13,,yes,"Landowner - North Yorkshire County Council, proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018).
Erection of minimum of 13 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR34,"Pannal Business Park, Station Road, Pannal",-1.533695,53.956926,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR34,4.53,not owned by a public authority,,permissioned,outline planning permission,2014-10-21,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N8I7Z5HY64000,120,,yes,"Demolition of existing buildings to be replaced with a mixed use development to include dwellings, park and ride, sports pitches and amenity space with access considered.",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR35,"Land adjacent to 63 Bondgate, Ripon",-1.519954,54.131103,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR35,0.25,not owned by a public authority,,not permissioned,,,,10,,yes,Erection of minimum of 10 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR36,"Land at Hutton Bank, Ripon",-1.51384,54.145156,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR36,1.41,not owned by a public authority,,not permissioned,,,,42,,,Erection of minimum of 42 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR37,"Former Police Station, Tower Road, Ripon",-1.522933,54.14051,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR37,0.38,mixed ownership,,not permissioned,,,,11,,,Erection of minimum of 11 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR38,"Red House, 41 Palace Road, Ripon",-1.528548,54.145744,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR38,0.72,not owned by a public authority,,permissioned,full planning permission,2015-04-17,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NBFCI4HY06800,55,,yes,"Conversion and extension of ""Red House"" to form extra close care housing community to include administration centre, communal facilities and 55 residential units (comprising of conversion of Red House and Cottage to form 5 apartments and 1 cottage, conversion of ""Stable Block"" and ""Lodge"" to form 4 apartments and 1 cottage and erection of 44 dwelling units).",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR39,"Former Ripon Cathedral Choir School, Whitcliffe Lane, Ripon",-1.535238,54.12746,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR39,0.68,,,pending decision,,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NURH0WHY0B100,117,,yes,"Current planning application is for full planning permission, proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018).
Demolition of existing school buildings, conversion of building to form 12 apartments and erection of 105 dwellings (117 dwellings in total).",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR40,"Deverell Barracks, Ripon",-1.546674,54.143814,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR40,11.88,owned by a public authority,,not permissioned,,,,196,,yes,"Landowner - Ministry of Defence, proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018).
Erection of minimum of 196 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR41,"Claro Barracks, Ripon",-1.553204,54.145966,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR41,32.89,owned by a public authority,,not permissioned,,,,540,,yes,"Landowner - Ministry of Defence, proposed to be included as mixed use allocation in Publication Local Plan (publication expected January 2018).
Erection of minimum of 540 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR42,"Auction Mart, Ripon",-1.518104,54.141335,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR42,2.63,,,not permissioned,,,,32,,,Erection of minimum of 32 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR43,"Laver Banks, Clotherholme Road, Ripon",-1.552906,54.141329,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR43,2.81,owned by a public authority,,not permissioned,,,,63,,,"Landowner - Ministry of Defence, proposed to be included as housing allocation in Publication Local Plan (publication expected January 2018).
Erection of minimum of 63 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR44,"Ash Grove Industrial Estate, Ash Grove, Ripon",-1.540539,54.140666,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR44,1.5,not owned by a public authority,,permissioned,full planning permission,2017-11-30,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OILK07HYKH700,36,,yes,Erection of 36 dwellings,2017-10-04,2017-12-12,
http://opendatacommunities.org/id/district-council/harrogate,BR45,"Victoria Grove car park, Ripon",-1.521529,54.137207,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR45,0.23,owned by a public authority,,not permissioned,,,,7,,,"Landowner - Harrogate Borough Council
Erection of minimum of 7 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR46,"New York Mill, Summerbridge",-1.702629,54.061197,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR46,0.61,not owned by a public authority,,not permissioned,,,,18,,,Erection of minimum of 18 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR47,"Tockwith airfield, Tockwith",-1.304411,53.963553,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR47,47.79,not owned by a public authority,,not permissioned,,,,446,,,Erection of minimum of 446 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR48,"Newlay Concrete, Wath",-1.506946,54.186842,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR48,0.95,not owned by a public authority,,not permissioned,,,,28,,,Erection of minimum of 28 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR49,"Spa Lawn Tennis Club, Kent Drive, Harrogate",-1.549313,53.999951,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR49,0.5,not owned by a public authority,,permissioned,full planning permission,2015-04-15,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=M4L6J5HY64000,13,,yes,Erection of 13 dwellings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR50,"25-27 West Park and land to rear, Harrogate",-1.539015,53.988124,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR50,0.43,not owned by a public authority,,permissioned,full planning permission,2015-11-19,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NB0YJJHY64000,23,,yes,"Demolition of existing office and retail buildings, erection of 23 residential units with associated car parking.",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR51,"Site of Highways Depot, Station View, Harrogate",-1.50415,54.001201,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR51,0.61,owned by a public authority,,permissioned,full planning permission,2014-12-12,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N3D17FHY64000,18,,yes,"Landowner - North Yorkshire County Council
Erection of residential care housing comprising of 55 units, with associated catering space, offices and car parking",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR52,"Little Wonder Hotel, Ripon Road, Harrogate",-1.550486,54.007072,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR52,0.1,not owned by a public authority,,permissioned,full planning permission,2015-06-26,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NJ52W7HY0B100,14,,yes,Erection of 14 units,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR53,"Back Dragon Parade, Harrogate",-1.535084,53.99631,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR53,0.09,not owned by a public authority,,permissioned,full planning permission,2015-12-23,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NRA57THYGS100,14,,yes,Erection of 14 dwellings and demolition of existing commercial buildings,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR54,"Former Balmoral Hotel, 16-18 Franklin Mount, Harrogate",-1.539216,53.999705,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR54,0.14,not owned by a public authority,,permissioned,full planning permission,2016-06-13,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O3OIOFHYICU00,14,,yes,Conversion of hotel to form 14 apartments,2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR55,"Unit 1 & 2 Hambleton Grove, Knaresborough",-1.462107,54.011688,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR55,1.01,not owned by a public authority,,permissioned,outline planning permission,2017-02-14,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OE9X7BHYJUP00,30,,yes,"Only part of site has planning permission for 14 dwellings
Demolition of existing structures and erection of 14 dwellings",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR56,"Finkle Street and Allhallowgate, 6-9 Finkle Street, 4-14A & 15-23 Allhallowgate, Ripon",-1.521985,54.137869,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR56,0.3,owned by a public authority,,permissioned,full planning permission,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NR8AKGHYGRM00,17,,yes,"Landowner - Harrogate Borough Council
Demolition of 4 - 14A Allhallowgate and erection of 9 replacement dwellings with associated car parking, demolition of 6 - 9 Finkle Street and erection of 8 replacement flats",2017-10-04,2017-10-04,
http://opendatacommunities.org/id/district-council/harrogate,BR57,"Glasshouses Mill, Glasshouses",-1.743069,54.075613,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR57,7.18,not owned by a public authority,,permissioned,full planning permission,2016-09-23,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JQ1P1PHY05P00,40,,yes,"Conversion of principal mill building to form 15 including reconstruction of former wheel house, conversion of former mechanics shop, store and pugmill to 4 dwellings, conversion of former jute and hemp warehouse to form 5 dwellings, erection of 4 terraced dwellings and 1 detached dwelling",2017-10-04,2017-10-04,
