OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br15,"132-134, High Street, Slough, SL1 1HP",-0.593774,51.50858,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br15.pdf,0.51,,,not permissioned,,,,,,,"PreApp/00712
Mixed use development of C3 residential up to 300 units and A1/A3 (500sqm) and b
http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br16,"Aspire 2 Site, Corner of Church Street and Herschel Street, Slough, SL1 1PG",-0.594317,51.507572,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br16.pdf,0.49,,,pending decision,,,,,,,"P/01508/042
Construction of a mixed use and 200 residential units development.
http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br2,"Gibtel Transport CafĂ©, Colnbrook, SL3 8QG",-0.532473,51.488091,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br2.pdf,0.28,,,not permissioned,,,,,,,"cfs99
residential
http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br11,"Stoke Road Bus Depot, Stanley Cottages, SL2 5AQ",-0.592687,51.512908,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br11.pdf,0.54,mixed ownership,,not permissioned,,,,,,,"cfs69
Circa 150 residential units in undercroft parked blocks between 2 to 12 storeys.
http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKQ-e-e.pdf",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br9,"Former School Grounds, Belfast Avenue, Slough, SL1 3HH",-0.611562,51.521199,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br9.pdf,0.32,owned by a public authority,,permissioned,full planning permission,2017-10-04,,,,,"P/17086/000
Construction of 13 new dwellings comprising 5 x 2 beds, 8 x 3 beds with associated car parking and landscaping.
",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br51,"Slough Family Centre, Chalvey Park, Slough, SL1 2HX",-0.599408,51.507745,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br51.pdf,0.2,,,pending decision,,,,,,,"P/16841/000
Construction of 4no. four bedroom houses and 6no.three bedroom houses.
",2018-12-13,2018-12-13,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br5,"Queensmere and Observatory Shopping Centres, Wellington Street, Slough, Berkshire, SL1 1LN",-0.590439,51.509068,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br5.pdf,5.25,,,pending decision,,,,,,,"P/06684/015; Planning application agreed; Section 106 agreement signed
Comprehensive redevelopment for retail, leisure, residential.
http://webarchive.nationalarchives.gov.uk/20140328084622/http:/publications.environment-agency.gov.uk/pdf/SCHO0195BJKX-e-e.pdf|http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKP-e-e.pdf",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br35,"Hurricane Court, Parlaunt Road, Langley, Slough, Berkshire, SL3 8XP",-0.533965,51.499738,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br35.pdf,0.79,,,permissioned,full planning permission,2017-10-11,,,,,"F/10204/008, PreApp/00859
Prior approval notification for change of use from offices class B1(a) to 54 residential flats class C3 (24no. Studios; 16no. 1 Bed; 14no. 2 bed); Roof extension and 3 storey infill to create 30 self contained flats
",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br24,"Compuware Ltd, 163, Bath Road, Slough, SL1 4AA",-0.616346,51.512646,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br24.pdf,0.44,,,not permissioned,,,,,,,"PreApp/00892
Change of use from C1 to C3
",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br19,"Former Thames Valley University and car park, Wellington Street with William Street, Slough (NW quadrant of Heart of Slough Site)",-0.596602,51.511406,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br19.pdf,3.47,owned by a public authority,,not permissioned,outline planning permission,2009-12-22,,,,,"P/14405/000, SSA13
Comprehensive redevelopment for residences, offices, neighbourhood retail, restaurant, cafe, bar and public realm enhancement.
",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br1,Tower and Ashbourne House,-0.600187,51.508277,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br1.pdf,1.12,owned by a public authority,,not permissioned,,,,,,,"cfs81
Residential development
",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br58,"64, Mill Street, Slough, SL2 5DH",-0.590479,51.513107,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br58.pdf,0.08,,,permissioned,full planning permission,2018-02-27,,,,,"P/00619/007
Demolition of existing building (Gym) and construction of an apartment building.  5 Storeys high with 27 flats. (19 one bedroom 6 one bedroom duplex and 2 two bedroom duplex).
",2018-12-13,2018-12-13,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br69,"22-26 Windsor Road, Slough, SL1 2EJ",-0.59628,51.508699,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br69.pdf,0.05,,,not permissioned,,,,,,,"cfs70
Circa 14 private flats with commercial fronting Windsor Road.
",2018-12-13,2018-12-13,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br31,"202-208 High Street, Slough, SL1 1JS",-0.59027,51.507599,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br31.pdf,0.26,,,not permissioned,,,,,,,"cfs65
Ground floor retail with 4 to 6 storey residential blocks above comprising circa 50 units.
",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br26,"Greenwatt Way, Slough, Berkshire, SL1 3SJ",-0.607499,51.505013,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br26.pdf,0.52,,,permissioned,reserved matters approval,2017-11-23,,,,,"P/00322/023
Outline application for 60 extra care flats in a 4 storey building & full planning permission for a medical hub in a 3 storey building
http://webarchive.nationalarchives.gov.uk/20140328084622/http://publications.environment-agency.gov.uk/pdf/SCHO0195BJKO-e-e.pdf",2017-12-01,2017-12-01,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br47,"Maria Cowland Hall, Bower Way, SL1 5HX",-0.642355,51.517406,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br47.pdf,0.17,owned by a public authority,,not permissioned,,,,,,,"cfs53
Circa 14 private flats.
",2018-12-13,2018-12-13,
