OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/sevenoaks,BFR08,"Otford Builders Merchants, High Street, Otford",0.18563,51.313572,https://maps.sevenoaks.gov.uk/brownfield_register/,0.46,not owned by a public authority,,not permissioned,,,,7,7,yes,Emerging Local Plan Ref ST2-41 - Careful design and layout to conserve the character of the AONB. Redevelopment of the modern office and industrial building will provide an opportunity for enhancement and improve the setting of the conservation area. The review of the existing use is to be considered as part of any planning application. Retain existing trees and hedges.,2017-11-01,2019-12-18,
http://opendatacommunities.org/id/district-council/sevenoaks,BFR12,"Sevenoaks Community Centre, Otford Road, Sevenoaks",0.19342,51.290176,https://maps.sevenoaks.gov.uk/brownfield_register/,0.89,owned by a public authority,,not permissioned,,,,75,75,yes,"Emerging Local Plan Ref ST2-7 - Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. Mitigate impact of noise from railway line. An assessment of the impact of the development on the source protection zone is to be
submitted as part of any planning application. Retain existing trees and hedges.",2017-11-01,2019-12-18,
http://opendatacommunities.org/id/district-council/sevenoaks,BFR13,"5 Crownfields, Sevenoaks",0.189179,51.269384,https://maps.sevenoaks.gov.uk/brownfield_register/,0.3,not owned by a public authority,,not permissioned,,,,20,20,yes,Emerging Local Plan Ref ST2-2 -  Careful design and layout to minimise impact on the amenity of neighbouring properties. Retain existing trees and hedges. A landfill assessment is to be submitted as part of any planning application.,2017-11-01,2019-12-18,
http://opendatacommunities.org/id/district-council/sevenoaks,BFR14,"Sevenoaks Town Council Offices, Bradbourne Vale Road, Sevenoaks",0.188964,51.286641,https://maps.sevenoaks.gov.uk/brownfield_register/,0.32,owned by a public authority,,not permissioned,,,,32,32,,Emerging Local Plan Ref ST2-10 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application. An air quality assessment is to be submitted as part of any planning application. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,2017-11-01,2019-12-18,
http://opendatacommunities.org/id/district-council/sevenoaks,BFR15,"Sevenoaks Adult Education Centre, Bradbourne Road, Sevenoaks",0.190318,51.282989,https://maps.sevenoaks.gov.uk/brownfield_register/,0.6,owned by a public authority,,not permissioned,,,,30,30,,Emerging Local Plan Ref ST2-11 - Careful design and layout to minimise impact on the amenity of neighbouring properties and the locally listed building. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,2017-11-01,2019-12-18,
http://opendatacommunities.org/id/district-council/sevenoaks,BFR16,"The Woodlands, Hilda May Avenue, Swanley",0.170888,51.399895,https://maps.sevenoaks.gov.uk/brownfield_register/,0.44,owned by a public authority,,not permissioned,,,,66,66,yes,Emerging Local Plan Ref ST2-19 -  Retain existing trees and hedges.,2017-11-01,2019-12-18,
http://opendatacommunities.org/id/district-council/sevenoaks,BFR19,"Chauchers of Sevenoaks, London Road, Dunton Green",0.160089,51.300589,https://maps.sevenoaks.gov.uk/brownfield_register/,0.23,not owned by a public authority,,not permissioned,,,,11,11,,Emerging Local Plan Refg ST2-15 Careful design and layout to conserve the character of the AONB. A contamination assessment is to be submitted as part of any planning application. The review of the existing use is to be considered as part of any planning application.,2017-11-01,2019-12-18,
http://opendatacommunities.org/id/district-council/sevenoaks,BFR20,"Fawkham Business Park, Fawkham Road, Fawkham",0.294317,51.396915,https://maps.sevenoaks.gov.uk/brownfield_register/,0.78,not owned by a public authority,,not permissioned,,,,31,31,yes,Emerging Local Plan Ref ST2-52 - The review of the existing use is to be considered as part of any planning application. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application.,2017-11-01,2019-12-18,
http://opendatacommunities.org/id/district-council/sevenoaks,BFR23,"Chelsfield Depot, Shacklands Road, Badgers Mount",0.150226,51.335335,https://maps.sevenoaks.gov.uk/brownfield_register/,3.35,not owned by a public authority,,not permissioned,,,,100,100,,"Emerging Local Plan Ref ST2-43 - Respect and respond sensitively to the existing features within the site that are positive and that make the site unique. The site is especially unique because of its natural landscape buffer that surrounds the site on all sides. Buffer required to protect the ancient woodland. Proposals could explore integrating a use within the site that benefits from the natural landscape buffer the site affords, such as a community activity centre or forest school. Establish a network of connected streets which prioritise walking and cycling over private car use for short trips within the development. Create safe, attractive and clear cycling and pedestrian routes which minimise distances between the site and local shops, services and Knockholt station. Proposals should especially consider improvements to the roundabout to the southwest of the site that accommodates footpaths and crossings for pedestrians and cyclists. Any opportunity to deliver a new pedestrian connection through to Highland Road or Charles Road to overcome the isolation of this site would be welcome. Use the natural features of the site to inform development and integrate it into its wider setting. The topography, geology, trees and ancient woodland can be used to reinforce local distinctiveness.",2017-11-01,2019-12-18,
http://opendatacommunities.org/id/district-council/sevenoaks,BFR31,"Upper Hockenden Farm, Hockenden Lane, Swanley",0.155817,51.405454,https://maps.sevenoaks.gov.uk/brownfield_register/,2.36,not owned by a public authority,,not permissioned,,,,25,25,yes,Emerging Local Plan Ref ST2-23 - Retain existing employment floorspace as part of any scheme. A contamination assessment is to be submitted as part of any planning application. An air quality assessment is to be submitted as part of any planning application.,2017-11-01,2019-12-18,
