OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/national-park-authority/the-broads,BF000008,"Former Pegasus/Hamptons Site, Coldecott Road, Oulton Broad, Suffolk",1.708607,52.477034,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=M96Z8STBT0000,1.693,not owned by a public authority,yes,permissioned,full planning permission,2014-07-14,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?keyVal=M96Z8STBT0000&activeTab=summary,76,76,yes,"Was allocated in 2014 Site Specific Local Plan and allocated in emerging Local Plan policy OUL2. Details of the application (BA/2012/0271/FUL). Re-development of former Pegasus Boatyard to provide 76 dwellings, new boatyard buildings, office, moorings and new access road. Policy Number OUL2 and Planning Application Number BA/2012/0271/FUL.",2017-11-23,2018-12-20,
http://opendatacommunities.org/id/national-park-authority/the-broads,BF000001,Derbys Quay Bridge Wharf Gillingham Dam Gillingham Beccles Norfolk NR34 0PA,1.560871,52.464464,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MOJ2UJTB00200,0.03,not owned by a public authority,,permissioned,full planning permission,2014-08-08,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MOJ2UJTB00200,2,2,yes,Planning application number: BA/2013/0171/EXT8W extends time limit for BA/2010/0124/FUL.. Application to extend time limit of previous PP - BA/2010/0124/FUL for the conversion of offices and stores into two first floor holiday studio flats,2017-11-23,2018-12-20,
http://opendatacommunities.org/id/national-park-authority/the-broads,BF000010,"Hedera House, The Street, Thurne, Norfolk",1.554869,52.686439,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ON9TEYTB01W00,0.773,not owned by a public authority,,permissioned,outline planning permission,2017-09-12,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?keyVal=ON9TEYTB01W00&activeTab=summary,16,16,yes,Allocated in Sites Specifics Local Plan 2014 and draft allocated in emerging new Local Plan Policy THU1. Details of the planning application: BA/2017/0103/OUT. Outline application to redevelop Hedera House to form 6 residential dwellings and 10 new holiday cottages. Policy number THU1. Planning Application number: BA/2017/0103/OUT,2017-11-23,2018-12-20,
http://opendatacommunities.org/id/national-park-authority/the-broads,BF000007,"Building next to Kings Head Hotel, Station Road, Hoveton.",1.409031,52.712724,https://www.broads-authority.gov.uk/__data/assets/pdf_file/0007/995569/11_HOVETON-and-WROXHAM-new.pdf,0.028,not owned by a public authority,,not permissioned,,,,0,0,yes,Allocated in emerging Local Plan - Policy HOV3.. Allocated in emerging Local Plan for holiday accommodation. Policy HOV3.,2017-11-23,2018-12-20,
http://opendatacommunities.org/id/national-park-authority/the-broads,BF000003,The Valley House Low Road Mettingham Suffolk NR35 1TS,1.472336,52.465423,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZUKQATBFTZ00,2.564,not owned by a public authority,,permissioned,full planning permission,2016-06-30,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZUKQATBFTZ00,4,4,yes,BA/2014/0239/FUL withdrawn. BA/2003/6138/HISTAP  Approved subject to conditions.. Conversion of existing barns and outbuildings to form new residential units and erection of a new stable block.,2017-11-23,2018-12-20,
http://opendatacommunities.org/id/national-park-authority/the-broads,BF000006,"Former Waterside Rooms, Station Road, Hoveton.",1.40878,52.712854,https://www.broads-authority.gov.uk/__data/assets/pdf_file/0007/995569/11_HOVETON-and-WROXHAM-new.pdf,0.1,not owned by a public authority,,not permissioned,,,,0,0,yes,Allocated in emerging Local Plan - Policy HOV3.. Allocated in emerging Local Plan for A3 and A4 uses and an element of residential may be acceptable. Policy HOV3.,2017-11-23,2018-12-20,
http://opendatacommunities.org/id/national-park-authority/the-broads,BF000005,"Old Broads Hotel Site, Station Road, Hoveton",1.408405,52.713662,https://www.broads-authority.gov.uk/__data/assets/pdf_file/0007/995569/11_HOVETON-and-WROXHAM-new.pdf,0.113,not owned by a public authority,,not permissioned,,,,0,0,yes,Allocated in emerging Local Plan - Policy HOV3.. Allocated in emerging Local Plan for A3 and A4 land uses and an element of residential may be acceptable. Policy HOV3.,2017-11-23,2018-12-20,
http://opendatacommunities.org/id/national-park-authority/the-broads,BF000011,Utilities Site,1.323572,52.622972,http://www.broads-authority.gov.uk/__data/assets/pdf_file/0008/995570/12_NORWICH-new.pdf,4.488,not owned by a public authority,yes,not permissioned,,,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NR28G3TB01U00,120,120,,"Allocated in Sites Specific Local Plan 2014 and emerging Local Plan Policy Number NOR1. Previous application withdrawn (BA/2015/0225/FUL). Potential for hazardarous substances to be present on the site.. Withdrawn application was described as: Full planning permission for demolition works and the development, on the Utilities site, of a biomass fuelled energy centre (49.9 MWe installed capacity), associated fuel storage, offloading facilities and railway works, district heating network centre and associated utilities linkages to the Carrow Works; 435 units of student accommodation; commercial units; boat moorings, landscaping and public realm provision; controlled access to Hardy Road and new vehicular access via the Deal Ground with new vehicular bridges over the River Wensum and River Yare; together with associated infrastructure works and all enabling and preparatory works. Outline planning permission (with all matters reserved) for demolition works and provision of 120 residential dwellings; 282 units of student accommodation; research centre; data centre; education centre; offices and training buildings; a new pedestrian and cycle access to Cremorne Lane; boat moorings, landscaping and public realm provision; together with associated infrastructure works and all enabling and preparatory works.",2017-11-23,2018-12-20,
http://opendatacommunities.org/id/national-park-authority/the-broads,BF000012,Old School House St Olaves Road Herringfleet NR32 5QT,1.641309,52.523774,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0VWNNTBGTD00,0.049,not owned by a public authority,,permissioned,full planning permission,2018-05-17,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0VWNNTBGTD00,1,1,yes,Planning application number: BA/2017/0484/FUL. Extension and change of use to dwelling.,2018-12-20,2018-12-20,
http://opendatacommunities.org/id/national-park-authority/the-broads,BF000013,The Old Stables Hall Farm Hall Lane Postwick NR13 5HQ,1.388568,52.614791,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OR7OJATBGJA00,1.318,not owned by a public authority,,permissioned,full planning permission,2017-08-24,https://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OR7OJATBGJA00,1,1,yes,"Planning application number: BA/2017/0191/FUL. The conversion of a redundant agricultural building to a single dwelling, including associated building and landscaping works and the change of use of an existing dwelling to provide a dedicated tourism use.",2018-12-20,2018-12-20,
