OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,01/01606/P,Plot ND6 Temple Quay North Temple Gate Bristol,51.452634,-2.579729,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=0101606P,7.36,mixed ownership,permissioned,reserved matters approval,2009-07-07,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=0101606P,yes,,,,,2017-12-19,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,01/02588/F,Adjacent 1 South Liberty Lane Ashton Bristol  BS3 2SJ,51.432542,-2.611550,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=0102588F,0.06,unknown ownership,permissioned,full planning permission,2004-01-29,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=0102588F,yes,,,,,2018-12-19,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,04/02177/F,Former Courage Brewery Counterslip Redcliff Bristol,51.453980,-2.588635,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=HYMYT5DNDD000,2.28,mixed ownership,permissioned,full planning permission,2006-11-21,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=HYMYT5DNDD000,yes,,,,,2017-12-19,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,04/03995/P,Redfield Post Office Chalks Road Bristol BS5 9EW,51.459864,-2.551278,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=I4G002DN2D000,0.04,unknown ownership,permissioned,reserved matters approval,2007-10-15,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=I4G002DN2D000,yes,,,,,2018-12-19,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,04/04126/P,Land At Wapping Wharf Wapping Road Bristol,51.447254,-2.598709,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=I520C3DNGC000,4.19,mixed ownership,permissioned,reserved matters approval,2016-12-23,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=I520C3DNGC000,yes,,,,,2017-12-19,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,04/05284/F,3-5 Bushy Park Bristol BS4 2EG,51.441142,-2.577935,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=I9H9KLDN98000,0.10,unknown ownership,permissioned,full planning permission,2011-07-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=I9H9KLDN98000,yes,,,,,2018-12-19,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,05/04521/F,81-93 Fishponds Road Eastville Bristol BS5 6PN,51.471848,-2.560573,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=IPZY0IDN3J000,0.10,unknown ownership,permissioned,full planning permission,2006-02-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=IPZY0IDN3J000,yes,,,,,2017-12-19,2017-12-19,
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,06/05456/F,100 - 110 North Street Bedminster Bristol BS3 1HF,51.440657,-2.606018,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JAXIXDDNIM000,0.07,unknown ownership,permissioned,full planning permission,2007-03-21,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JAXIXDDNIM000,yes,,,,,2018-12-19,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,07/00557/P,The Harbour Centre 100 Gloucester Road Avonmouth Bristol BS11 9AQ,51.499502,-2.700803,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JD6Z9ADNIM000,0.31,unknown ownership,permissioned,reserved matters approval,2010-02-04,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JD6Z9ADNIM000,yes,,,,,2018-12-19,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,07/02235/F,Former Avonmouth Bus Depot Avonmouth Road Bristol BS11 9LP,51.499439,-2.694501,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JIFTQCDN0DD00,0.20,unknown ownership,permissioned,full planning permission,2012-11-21,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JIFTQCDN0DD00,yes,,,,,2018-12-19,2018-12-19,
