OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/north-east-derbyshire,CX/501,"County Council depot, off Stretton road, Clay Cross",-1.414736,53.161354,https://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/brownfield-sites-register/3392-cx-501/file,1.6,owned by a public authority,,not permissioned,,,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NPQ11YLIL7F00,,,,"""Consent for demolition of industrial and storage building (15/00599/DEM)""
""Former Depot buildings have been demolished already""
http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file",2017-10-31,2018-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,CX/1607,"Former Biwaters site, land off Derby Road, Clay Cross",-1.408381,53.174303,https://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/brownfield-sites-register/3393-cx-1607/file,36.46,not owned by a public authority,,permissioned,outline planning permission,2018-08-10,https://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ORJ55FLIK7700,,,yes,"""Planning permission 17/00247/RM has been conditionally approved for 166 dwellings on the west side of the site pursuant to outline planning permission 08/01085/OL. 10 out of 825 dwellings have been completed in 2017/18.""
""Outline application for a mixed-use development, comprising: residential use (C3), employment-generating uses with employment (B1, B2, B8), local centre (A1, A2, A3, A4 and/or A5), hotel (C1) and/or care home (C2); and public open space, landscaping, highway works and associated infrastructure. (17/00666/OL)""
http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file",2017-10-31,2018-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,ECK/2410,"Bradley Lomas Electrolok Ltd, Church Street, Eckington",-1.356081,53.311878,https://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/brownfield-sites-register/3396-eck-2410/file,0.97,not owned by a public authority,,permissioned,outline planning permission,2015-04-20,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=MIXUAHLI2Z000,,,yes,"""Reserved matters application submitted for the erection of 22 dwellings and associated road and retention, in part, of employment use (18/00358/RM) in April 2018, which is currently (October 2018) pending consideration.""
""Planning permission for demolition of the existing buildings and the erection of 28 dwellings, s106 completed (13/00176/OL)""
http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file",2017-10-31,2018-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,KIL/1603,"65 / 67 Mansfield Road, Highmoor, Killamarsh",-1.298634,53.318691,https://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/brownfield-sites-register/3397-kil-1603/file,0.78,not owned by a public authority,,pending decision,full planning permission,,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=OPDTQ7LIJSS00,,,yes,"""Outline permission for residential development has expired (14/00380/OL). However, it was considered that very special circumstances do exist in the form of the benefits brought by a comprehensive redevelopment of a vacant site which would not have a significantly greater impact on the Green Belt than the existing built form.""
""Planning permission for proposed demolition of warehousing and erection of 22 dwellings (17/00509/FL) is currently pending.""
http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file",2017-10-31,2018-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,ECK/1503,"Garages to the rear of 34-46 Emmett Carr Lane, Renishaw",-1.326766,53.292893,https://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/brownfield-sites-register/3395-eck-1503/file,0.2,owned by a public authority,,not permissioned,,,,,,,http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file,2017-10-31,2018-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,WW/1610 (2),"Former Avenue Coking Works site, Derby Road, Wingerworth",-1.415597,53.204731,https://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/brownfield-sites-register/3404-ww-1610-2/file,30.97,owned by a public authority,,permissioned,reserved matters approval,2017-09-19,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O75NHFLIGL200,,,yes,"""This brownfield site is the central part of the larger Avenue Strategic Site which is a mixed-use redevelopment to comprise 13.4 ha of residential use providing 489 dwellings, 2.8 ha of commercial land for employment use, 1.8 ha of land for provision of a primary school, 0.4 ha of land for other community use and formal and informal play and recreation space.""
""The reserved matters approval is the first phase of re-development for 252 dwellings (16/00526/RM).""
http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file",2017-10-31,2018-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,ScD/2103,"Land at Former Coalite Works, Buttermilk Lane, Bolsover",-1.321629,53.237375,https://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/brownfield-sites-register/3403-scd-2103/file,14.64,not owned by a public authority,,permissioned,outline planning permission,2016-10-31,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=N0ZIXZLI03L00,,,,"""This brownfield land represents only the north western part of the  scheme in North East Derbyshire. Concerns remain regarding the substantial remediation required to make the land available for development and the continuing uncertainties created by the line of HS2.""
""660 dwelling scheme for the whole re-development area with associated ancillary uses (14/00145/OL ).""
http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file",2017-10-31,2018-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,ECK/602,"Garages at Castle Hill, Eckington",-1.361879,53.312565,https://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/brownfield-sites-register/3394-eck-602/file,0.21,owned by a public authority,,not permissioned,,,,,,,"""This is a garage site for the re-development of 7 houses.""
http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file",2017-10-31,2018-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,NW/1702,"Land to the rear of 181 Chesterfield Road, Holmewood",-1.369686,53.192011,https://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/brownfield-sites-register/3400-nw-1702/file,1.13,not owned by a public authority,,permissioned,full planning permission,2018-08-03,https://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P1929MLILXV00,,,yes,"""Application to revise site layout plan purusant of 16/00257/FL for the erection of 25 dwellings; s106 completed (17/01354/FL).""
http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file",2017-10-31,2018-10-31,
http://opendatacommunities.org/id/district-council/north-east-derbyshire,KIL/2501,"The Old Station, Station Road, Killamarsh",-1.328219,53.323643,https://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/brownfield-sites-register/3398-kil-2501/file,0.43,not owned by a public authority,,permissioned,full planning permission,2008-03-27,http://planapps-online.ne-derbyshire.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=JLSJYZLI43000,,,yes,"""Full planning consent was given for the erection of 14 dwellings in 2008 which would have expired in 2011 but was considered that development commenced with the demolition of the station building.""
""Site with full planning permission for 14 detached two storey dwellings; s106 completed (07/00865/FL).""
http://www.ne-derbyshire.gov.uk/index.php/your-council/document-library/local-plan-exam-library/03-supporting-docs-evidence-base/housing/2292-eb-hou6b-housing-sites-appendix-c/file",2017-10-31,2018-10-31,
