OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0002,"Land off York Road, St Ann's, Rotherham, S65 1PN",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.47,owned by a public authority,,not permissioned,,,,15,30,yes,"Housing allocation in the Rotherham Local Plan,H20, LDF0065, RDF0061",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0004,"Land at Boswell Street and Arundel Road, Herringthorpe, Rotherham",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.46,,,not permissioned,,,,11,15,yes,"H29, LDF0088, RDF0082",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0005,"Land behind Bradgate Club, Bradgate Lane, Rotherham, S61 1QJ",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.59,,,not permissioned,,,,14,19,,"Housing allocation in the Rotherham Local Plan,H7, LDF0181, RDF0139",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0006,"Timberyard, Outgang Lane, Dinnington, S25 3QX",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,7.96,not owned by a public authority,,not permissioned,,,http://rotherham.planportal.co.uk/?id=RB2012/1643,167,271,yes,"Housing allocation in the Rotherham Local Plan,H75, LDF0238, RDF0175",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0008,"Tarmac site off Blyth Road, Maltby, Rotherham, S64 8HJ",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.95,not owned by a public authority,,permissioned,full planning permission,2017-06-02,http://rotherham.planportal.co.uk/?id=RB2015/1075,18,25,yes,"Under Construction - Housing allocation in the Rotherham Local Plan,H68, LDF0409, RDF0268",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0009,"North Farm Close, Harthill, S26 7YH",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.75,not owned by a public authority,,not permissioned,,,,14,17,,"Housing allocation in the Rotherham Local Plan,H94, LDF0551, RDF0360",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0010,"128-130 Wellgate, Rotherham, S60 2LL",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.65,owned by a public authority,,permissioned,full planning permission,2019-11-29,http://rotherham.planportal.co.uk/?id=RB2019/1035,52,100,yes,"Housing allocation in the Rotherham Local Plan,H22, LDF0565, RDF0859",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0011,"Moorgate House, Moorgate Road, Rotherham, S60 2AD",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.43,not owned by a public authority,,not permissioned,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2007/1136,10,26,yes,"Housing allocation in the Rotherham Local Plan,H23, LDF0563, RDF1017",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0012,"Land off Mansfield Road, North of A57, Aston, Rotherham",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.78,not owned by a public authority,,permissioned,full planning permission,2018-09-10,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2018/0021,18,24,yes,"Under Construction, Housing allocation in the Rotherham Local Plan. Forms part of a wider allocation which in total is estimated to have capacity for 99 homes,H90, LDF0792, RDF1619",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0013,"Land to the north west of Doncaster Road, Dalton, Rotherham",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.63,not owned by a public authority,,not permissioned,,,,15,38,yes,"Housing allocation in the Rotherham Local Plan,H25, LDF0134, RDF1671",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0014,"Charnwood House, Charnwood Street, Swinton, Rotherham",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.62,owned by a public authority,,not permissioned,,,,15,20,yes,"Housing allocation in the Rotherham Local Plan,H50, LDF0827, RDF1677",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0015,"The Howard Building, Howard Street, Rotherham, S65 1AX",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.21,not owned by a public authority,,not permissioned,full planning permission,2015-04-16,http://rotherham.planportal.co.uk/?id=RB2014/1453|http://rotherham.planportal.co.uk/?id=RB2014/1499,64,125,yes,"Part of site is subject to a prior approval for change from office to residential use (53 apartments; RMBC2014/1453). Remainder of the site has permission (RB2014/1499) for conversion to residential use for 72 apartments. Application to vary conditions 2018,",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0016,"Techtronics, 22 St Georges Drive, Brinsworth, Rotherham, S60 5NG",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.12,not owned by a public authority,,not permissioned,,,http://rotherham.planportal.co.uk/?id=RB2014/0502,4,5,,RDF1826,2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0018,"31 Carlyle Road, Maltby, Rotherham, S66 7LP",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.03,not owned by a public authority,,not permissioned,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2004/1022,1,6,,RDF0636,2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0019,"Land at Oldgate Lane, Thrybergh, Rotherham, S65 4JX",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.08,not owned by a public authority,,not permissioned,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/0226,3,6,,"RDF0823, Current temporary permission for use of land as a car wash expires 31 October 2021.",2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0020,"Land at Herringthorpe Valley Road, Herringthorpe, Rotherham",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.14,not owned by a public authority,,not permissioned,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/2156,4,8,,RDF0928,2017-09-29,2019-12-02,
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,BR0021,"Land at Challenger Tyre & Exhaust, Wellgate, Rotherham Town Centre",,,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,0.34,not owned by a public authority,,not permissioned,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2019/0773,12,30,,"Current 2019 permission is for erection of tea rooms, gardens and parking,RDF0956",2017-09-29,2019-12-02,
