OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/bracknell-forest,Bracknell Forest Council (Unitary),Map ref 1 Policy SA1 SALP (July 2013),The Depot (Commercial Centre) Old Bracknell Lane West Bracknell,-0.755259,51.412427,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,1.53,owned by a public authority,,not permissioned,,,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/site-allocations-local-plan,115,115,,Site Allocated in Local Plan PDL in Defined Settlenments,2017-10-01,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bracknell-forest,Bracknell Forest Council (Unitary),Map ref 2 Policy SA1 SALP (July 2013),Albert Road Car Park Bracknell,-0.751896,51.419225,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,0.53,owned by a public authority,,not permissioned,,,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/site-allocations-local-plan,40,40,,Site Allocated in Local Plan - PDL in Defined Settlenments,2017-10-01,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bracknell-forest,Bracknell Forest Council (Unitary),"Map ref 3 Policy SA1 SALP (July 2013)
17/01065/FUL",Downside Wildridings Road Bracknell,-0.756377,51.410424,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,,not owned by a public authority,,permissioned,full planning permission,2018-06-29,https://www.bracknell-forest.gov.uk/view-or-comment-planning-applications/access-online-planning-register,26,26,,Site Allocated in Local Plan - PDL in Defined Settlenments,2017-10-01,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bracknell-forest,Bracknell Forest Council (Unitary),Map ref 4 Policy SA1 SALP (July 2013),Land at Battle Bridge House & garage Forest Road Warfield,-0.749171,51.435292,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,0.29,,,not permissioned,,,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/site-allocations-local-plan,10,10,,Site Allocated in Local Plan - PDL in Defined Settlenments,2017-10-01,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bracknell-forest,Bracknell Forest Council (Unitary),Map ref 5 Policy SA3 SALP (July 2013),White Cairn Dukes Ride Crowthorne,-0.810864,51.368053,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,0.5,not owned by a public authority,,not permissioned,,,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/site-allocations-local-plan,16,16,,Site Allocated in Local Plan - Edge of Settlement Site,2017-10-01,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bracknell-forest,Bracknell Forest Council (Unitary),Map ref 7 Policy SA1 Residual SALP July 2013,Old Bracknell Lane West Bracknell,-0.755259,51.412427,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,2.51,not owned by a public authority,,not permissioned,,,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/site-allocations-local-plan,131,131,,Site Allocated in Local Plan - PDL in Defined Settlenments,2017-10-01,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bracknell-forest,Bracknell Forest Council (Unitary),Map Ref 8 Policy SA1 Residual July 2013 SALP,Land North of Eastern Road (Greenwood/MOT/Radius Court),-0.739744,51.415552,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,1.98,not owned by a public authority,,not permissioned,,,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/site-allocations-local-plan,188,188,,Site Allocated in Local Plan - PDL in Defined Settlenments,2017-10-01,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bracknell-forest,Bracknell Forest Council (Unitary),Map Ref 9 Policy SA4 SALP July 2013,Land at Broadmoor Crowthorne,-0.781,51.369086,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,15,not owned by a public authority,,not permissioned,,,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/site-allocations-local-plan,270,270,,Site Allocated in Local Plan - Mixed use development. Site is affected by a number of heritage constraints.,2017-10-01,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bracknell-forest,Bracknell Forest Council (Unitary),Map Ref 10 SHELAA BIN4,Wyevale Garden Centre Forest Road Binfield,-0.775567,51.434338,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,1.89,not owned by a public authority,,pending decision,full planning permission,,http://consult.bracknell-forest.gov.uk/file/4867117,33,33,,,2017-10-01,2018-12-19,
http://opendatacommunities.org/id/unitary-authority/bracknell-forest,Bracknell Forest Council (Unitary),Map Ref 12 SHELAA BRA7,Town square The Ring Bracknell,-0.747572,51.417479,https://www.bracknell-forest.gov.uk/sites/default/files/documents/brownfield-register-map.pdf,1.16,not owned by a public authority,,not permissioned,,,http://consult.bracknell-forest.gov.uk/file/4867117,130,130,,,2017-10-01,2018-12-19,
