OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/eastbourne,180556,Greencoat House 32 St Leonards Road,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.068,not owned by a public authority,,permissioned,full planning permission,2018-08-30,,5,5,yes,,2019-12-12,2019-12-12,
http://opendatacommunities.org/id/district-council/eastbourne,EP36,Former Railway Sidings Tutts Barn Lane,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,4.06,not owned by a public authority,,not permissioned,,,,181,181,,,2019-12-12,2019-12-12,
http://opendatacommunities.org/id/district-council/eastbourne,HA18,Garages adjacent 25-32 Fletching Road,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.1,owned by a public authority,,not permissioned,,,,8,8,,,2017-12-20,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,HA27,14-29 Brassey Parade,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.39,not owned by a public authority,,pending decision,,,,22,22,yes,,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,HA35,Garages to the rear of 11 Cade Street,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.05,owned by a public authority,,not permissioned,,,,6,6,,,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,HA43,Garages to the rear of 17 Pulborough Avenue,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.16,owned by a public authority,,not permissioned,,,,6,6,,,2017-12-20,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,HA45,Garages adjacent to 1 Wadhurst Close,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.09,owned by a public authority,,not permissioned,,,,5,5,,,2017-12-20,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,LA01,Car park to east of Langney Shopping Centre,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.13,not owned by a public authority,,not permissioned,,,,10,10,,,2017-12-20,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,LA22,Garages between 7 and 9 Biddenden Close,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.08,owned by a public authority,,permissioned,full planning permission,2018-09-07,,5,5,yes,,2017-12-20,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,LA31,Garages adjacent to 45 Westerham Road,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.08,owned by a public authority,,not permissioned,,,,6,6,,,2017-12-20,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,LA32,Garages to the rear of Antrim Court Wrotham Close,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.07,owned by a public authority,,not permissioned,,,,6,6,,,2017-12-20,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,LA35,"Woods Cottages, Swanley Close",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.22,not owned by a public authority,,pending decision,,,,8,8,,,2019-12-12,2019-12-12,
http://opendatacommunities.org/id/district-council/eastbourne,LA44,Car Park rear of Langney shopping centre,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,pending decision,,,,9,9,,,2019-12-12,2019-12-12,
http://opendatacommunities.org/id/district-council/eastbourne,ME05,"Wood Winton, 63A Silverdale Road",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.37,not owned by a public authority,,permissioned,full planning permission,2019-08-27,,6,6,yes,,2019-12-12,2019-12-12,
http://opendatacommunities.org/id/district-council/eastbourne,ME28,"Kempston, 3 Granville Road, Eastbourne, East Sussex, BN20 7EB",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,permissioned,full planning permission,2019-07-15,,8,8,yes,,2019-12-12,2019-12-12,
http://opendatacommunities.org/id/district-council/eastbourne,OC10,"St. Elizabeth’s Church, Old Town",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.5,not owned by a public authority,,not permissioned,,,,20,20,,,2017-12-20,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,OL10,Land adjacent 51 Church Street,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.04,owned by a public authority,,not permissioned,,,,6,6,,,2017-12-20,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,OL12,Greenfield Road Methodist Church,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.07,not owned by a public authority,,not permissioned,,,,5,5,,,2018-12-11,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,OL16,"Milton Garage, 72a Milton Road",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.11,not owned by a public authority,,not permissioned,,,,5,5,,,2019-12-12,2019-12-12,
http://opendatacommunities.org/id/district-council/eastbourne,OL19,"The Mews, 5 Watts Lane",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.04,not owned by a public authority,,not permissioned,,,,5,5,,,2019-12-12,2019-12-12,
http://opendatacommunities.org/id/district-council/eastbourne,OL21,Garages to the rear of 36-40 Broomfield Street,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.18,not owned by a public authority,,not permissioned,,,,9,9,,,2019-12-12,2019-12-12,
http://opendatacommunities.org/id/district-council/eastbourne,RO03,2-4 Moy Avenue,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.66,not owned by a public authority,,pending decision,,,,72,72,,,2017-12-20,2018-12-11,
http://opendatacommunities.org/id/district-council/eastbourne,RO05,1a Stanstead Road,,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.08,not owned by a public authority,,permissioned,outline planning permission,2019-10-22,,6,6,yes,,2019-12-12,2019-12-12,
